Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-10-01,01:00,,1,10,35,,,,
2008-10-01,02:00,,1,7,42,,,,
2008-10-01,03:00,,1,7,43,,,,
2008-10-01,04:00,,1,6,50,,,,
2008-10-01,05:00,,1,8,48,,,,
2008-10-01,06:00,,2,11,42,,,,
2008-10-01,07:00,,4,12,40,,,,
2008-10-01,08:00,,3,13,39,,,,
2008-10-01,09:00,,7,11,39,,,,
2008-10-01,10:00,,6,10,41,,,,
2008-10-01,11:00,,4,10,42,,,,
2008-10-01,12:00,,2,9,45,,,,
2008-10-01,13:00,,3,10,47,,,,
2008-10-01,14:00,,3,9,52,,,,
2008-10-01,15:00,,2,10,52,,,,
2008-10-01,16:00,,3,12,48,,,,
2008-10-01,17:00,,2,12,49,,,,
2008-10-01,18:00,,1,10,61,,,,
2008-10-01,19:00,,4,16,60,,,,
2008-10-01,20:00,,2,11,57,,,,
2008-10-01,21:00,,2,10,57,,,,
2008-10-01,22:00,,1,11,52,,,,
2008-10-01,23:00,,1,10,50,,,,
2008-10-02,00:00,,1,9,49,,,,
2008-10-02,01:00,,1,9,46,,,,
2008-10-02,02:00,,1,8,46,,,,
2008-10-02,03:00,,1,6,51,,,,
2008-10-02,04:00,,1,7,51,,,,
2008-10-02,05:00,,1,9,51,,,,
2008-10-02,06:00,,1,12,46,,,,
2008-10-02,07:00,,2,14,41,,,,
2008-10-02,08:00,,3,17,37,,,,
2008-10-02,09:00,,3,14,39,,,,
2008-10-02,10:00,,3,13,40,,,,
2008-10-02,11:00,,5,11,46,,,,
2008-10-02,12:00,,4,10,45,,,,
2008-10-02,13:00,,4,9,45,,,,
2008-10-02,14:00,,3,12,43,,,,
2008-10-02,15:00,,4,11,44,,,,
2008-10-02,16:00,,5,12,48,,,,
2008-10-02,17:00,,4,14,47,,,,
2008-10-02,18:00,,3,12,48,,,,
2008-10-02,19:00,,2,12,51,,,,
2008-10-02,20:00,,1,14,42,,,,
2008-10-02,21:00,,1,17,33,,,,
2008-10-02,22:00,,1,17,33,,,,
2008-10-02,23:00,,1,15,31,,,,
2008-10-03,00:00,,1,13,35,,,,
2008-10-03,01:00,,1,14,30,,,,
2008-10-03,02:00,,1,11,32,,,,
2008-10-03,03:00,,1,12,29,,,,
2008-10-03,04:00,,1,14,27,,,,
2008-10-03,05:00,,1,10,28,,,,
2008-10-03,06:00,,1,10,33,,,,
2008-10-03,07:00,,1,10,32,,,,
2008-10-03,08:00,,1,12,31,,,,
2008-10-03,09:00,,2,11,34,,,,
2008-10-03,10:00,,3,9,40,,,,
2008-10-03,11:00,,2,6,48,,,,
2008-10-03,12:00,,2,6,50,,,,
2008-10-03,13:00,,2,7,51,,,,
2008-10-03,14:00,,1,6,56,,,,
2008-10-03,15:00,,2,7,56,,,,
2008-10-03,16:00,,1,7,57,,,,
2008-10-03,17:00,,1,9,54,,,,
2008-10-03,18:00,,1,13,46,,,,
2008-10-03,19:00,,1,21,28,,,,
2008-10-03,20:00,,2,32,15,,,,
2008-10-03,21:00,,1,18,27,,,,
2008-10-03,22:00,,1,12,25,,,,
2008-10-03,23:00,,1,11,26,,,,
2008-10-04,00:00,,1,14,21,,,,
2008-10-04,01:00,,1,12,22,,,,
2008-10-04,02:00,,1,15,15,,,,
2008-10-04,03:00,,1,15,16,,,,
2008-10-04,04:00,,1,15,15,,,,
2008-10-04,05:00,,1,16,12,,,,
2008-10-04,06:00,,2,15,15,,,,
2008-10-04,07:00,,2,14,15,,,,
2008-10-04,08:00,,4,15,20,,,,
2008-10-04,09:00,,4,13,27,,,,
2008-10-04,10:00,,7,12,29,,,,
2008-10-04,11:00,,5,13,29,,,,
2008-10-04,12:00,,3,11,34,,,,
2008-10-04,13:00,,2,9,39,,,,
