Datum Zeit,Annaberg-Buchholz NO
,µg/m³
01-02-09 00:00,1
31-01-09 23:00,4
31-01-09 22:00,3
31-01-09 21:00,5
31-01-09 20:00,13
31-01-09 19:00,10
31-01-09 18:00,7
31-01-09 17:00,10
31-01-09 16:00,11
31-01-09 15:00,9
31-01-09 14:00,12
31-01-09 13:00,10
31-01-09 12:00,11
31-01-09 11:00,11
31-01-09 10:00,10
31-01-09 09:00,8
31-01-09 08:00,6
31-01-09 07:00,6
31-01-09 06:00,3
31-01-09 05:00,2
31-01-09 04:00,3
31-01-09 03:00,2
31-01-09 02:00,1
31-01-09 01:00,2
31-01-09 00:00,5
30-01-09 23:00,5
30-01-09 22:00,6
30-01-09 21:00,6
30-01-09 20:00,5
30-01-09 19:00,13
30-01-09 18:00,16
30-01-09 17:00,14
30-01-09 16:00,17
30-01-09 15:00,19
30-01-09 14:00,19
30-01-09 13:00,17
30-01-09 12:00,21
30-01-09 11:00,23
30-01-09 10:00,20
30-01-09 09:00,13
30-01-09 08:00,17
30-01-09 07:00,14
30-01-09 06:00,9
30-01-09 05:00,3
30-01-09 04:00,1
30-01-09 03:00,1
30-01-09 02:00,1
30-01-09 01:00,3
30-01-09 00:00,2
29-01-09 23:00,2
29-01-09 22:00,2
29-01-09 21:00,6
29-01-09 20:00,7
29-01-09 19:00,14
29-01-09 18:00,16
29-01-09 17:00,14
29-01-09 16:00,12
29-01-09 15:00,8
29-01-09 14:00,14
29-01-09 13:00,12
29-01-09 12:00,22
29-01-09 11:00,26
29-01-09 10:00,25
29-01-09 09:00,17
29-01-09 08:00,26
29-01-09 07:00,16
29-01-09 06:00,10
29-01-09 05:00,6
29-01-09 04:00,1
29-01-09 03:00,1
29-01-09 02:00,1
29-01-09 01:00,1
29-01-09 00:00,1
28-01-09 23:00,3
28-01-09 22:00,4
28-01-09 21:00,4
28-01-09 20:00,10
28-01-09 19:00,13
28-01-09 18:00,13
28-01-09 17:00,26
28-01-09 16:00,17
28-01-09 15:00,17
28-01-09 14:00,19
28-01-09 13:00,20
28-01-09 12:00,23
28-01-09 11:00,20
28-01-09 10:00,18
28-01-09 09:00,22
28-01-09 08:00,29
28-01-09 07:00,17
28-01-09 06:00,6
28-01-09 05:00,1
28-01-09 04:00,3
28-01-09 03:00,1
28-01-09 02:00,1
28-01-09 01:00,1
28-01-09 00:00,1
27-01-09 23:00,1
27-01-09 22:00,2
27-01-09 21:00,2
27-01-09 20:00,5
27-01-09 19:00,7
27-01-09 18:00,13
27-01-09 17:00,25
27-01-09 16:00,27
27-01-09 15:00,20
27-01-09 14:00,16
27-01-09 13:00,20
27-01-09 12:00,37
27-01-09 11:00,26
27-01-09 10:00,36
27-01-09 09:00,42
27-01-09 08:00,37
27-01-09 07:00,33
27-01-09 06:00,13
27-01-09 05:00,3
27-01-09 04:00,2
27-01-09 03:00,1
27-01-09 02:00,2
27-01-09 01:00,1
27-01-09 00:00,5
26-01-09 23:00,2
26-01-09 22:00,9
26-01-09 21:00,14
26-01-09 20:00,15
26-01-09 19:00,21
26-01-09 18:00,28
26-01-09 17:00,21
26-01-09 16:00,21
26-01-09 15:00,28
26-01-09 14:00,34
26-01-09 13:00,23
26-01-09 12:00,33
26-01-09 11:00,31
26-01-09 10:00,22
26-01-09 09:00,39
26-01-09 08:00,96
26-01-09 07:00,57
26-01-09 06:00,13
26-01-09 05:00,14
26-01-09 04:00,9
26-01-09 03:00,1
26-01-09 02:00,1
26-01-09 01:00,2
26-01-09 00:00,8
25-01-09 23:00,5
25-01-09 22:00,7
25-01-09 21:00,21
25-01-09 20:00,21
25-01-09 19:00,36
25-01-09 18:00,29
25-01-09 17:00,27
25-01-09 16:00,22
25-01-09 15:00,13
25-01-09 14:00,11
25-01-09 13:00,11
25-01-09 12:00,6
25-01-09 11:00,12
25-01-09 10:00,14
25-01-09 09:00,12
25-01-09 08:00,5
25-01-09 07:00,3
25-01-09 06:00,1
25-01-09 05:00,1
25-01-09 04:00,3
25-01-09 03:00,2
25-01-09 02:00,2
25-01-09 01:00,6
25-01-09 00:00,12
24-01-09 23:00,10
24-01-09 22:00,17
24-01-09 21:00,16
24-01-09 20:00,27
24-01-09 19:00,16
24-01-09 18:00,36
24-01-09 17:00,8
24-01-09 16:00,6
24-01-09 15:00,4
24-01-09 14:00,6
24-01-09 13:00,9
24-01-09 12:00,15
24-01-09 11:00,10
24-01-09 10:00,10
24-01-09 09:00,10
24-01-09 08:00,2
24-01-09 07:00,1
24-01-09 06:00,1
24-01-09 05:00,2
24-01-09 04:00,1
24-01-09 03:00,1
24-01-09 02:00,1
24-01-09 01:00,1
24-01-09 00:00,1
23-01-09 23:00,5
23-01-09 22:00,4
23-01-09 21:00,9
23-01-09 20:00,10
23-01-09 19:00,14
23-01-09 18:00,18
23-01-09 17:00,20
23-01-09 16:00,21
23-01-09 15:00,24
23-01-09 14:00,29
23-01-09 13:00,24
23-01-09 12:00,26
23-01-09 11:00,28
23-01-09 10:00,24
23-01-09 09:00,24
23-01-09 08:00,32
23-01-09 07:00,31
23-01-09 06:00,16
23-01-09 05:00,5
23-01-09 04:00,2
23-01-09 03:00,1
23-01-09 02:00,1
23-01-09 01:00,1
23-01-09 00:00,5
22-01-09 23:00,3
22-01-09 22:00,8
22-01-09 21:00,10
22-01-09 20:00,12
22-01-09 19:00,26
22-01-09 18:00,36
22-01-09 17:00,42
22-01-09 16:00,30
22-01-09 15:00,32
22-01-09 14:00,26
22-01-09 13:00,26
22-01-09 12:00,42
22-01-09 11:00,59
22-01-09 10:00,88
22-01-09 09:00,73
22-01-09 08:00,93
22-01-09 07:00,62
22-01-09 06:00,34
22-01-09 05:00,11
22-01-09 04:00,14
22-01-09 03:00,1
22-01-09 02:00,1
22-01-09 01:00,2
22-01-09 00:00,3
21-01-09 23:00,11
21-01-09 22:00,12
21-01-09 21:00,19
21-01-09 20:00,13
21-01-09 19:00,29
21-01-09 18:00,44
21-01-09 17:00,29
21-01-09 16:00,20
21-01-09 15:00,20
21-01-09 14:00,23
21-01-09 13:00,16
21-01-09 12:00,7
21-01-09 11:00,35
21-01-09 10:00,84
21-01-09 09:00,89
21-01-09 08:00,89
21-01-09 07:00,62
21-01-09 06:00,24
21-01-09 05:00,9
21-01-09 04:00,1
21-01-09 03:00,1
21-01-09 02:00,1
21-01-09 01:00,2
21-01-09 00:00,2
20-01-09 23:00,8
20-01-09 22:00,14
20-01-09 21:00,17
20-01-09 20:00,30
20-01-09 19:00,60
20-01-09 18:00,78
20-01-09 17:00,42
20-01-09 16:00,34
20-01-09 15:00,33
20-01-09 14:00,25
20-01-09 13:00,18
20-01-09 12:00,24
20-01-09 11:00,65
20-01-09 10:00,104
20-01-09 09:00,78
20-01-09 08:00,66
20-01-09 07:00,46
20-01-09 06:00,18
20-01-09 05:00,5
20-01-09 04:00,1
20-01-09 03:00,1
20-01-09 02:00,2
20-01-09 01:00,2
20-01-09 00:00,4
19-01-09 23:00,4
19-01-09 22:00,6
19-01-09 21:00,8
19-01-09 20:00,11
19-01-09 19:00,15
19-01-09 18:00,20
19-01-09 17:00,19
19-01-09 16:00,23
19-01-09 15:00,27
19-01-09 14:00,25
19-01-09 13:00,28
19-01-09 12:00,28
19-01-09 11:00,36
19-01-09 10:00,24
19-01-09 09:00,32
19-01-09 08:00,34
19-01-09 07:00,16
19-01-09 06:00,9
19-01-09 05:00,1
19-01-09 04:00,2
19-01-09 03:00,1
19-01-09 02:00,1
19-01-09 01:00,1
19-01-09 00:00,1
18-01-09 23:00,1
18-01-09 22:00,1
18-01-09 21:00,4
18-01-09 20:00,6
18-01-09 19:00,10
18-01-09 18:00,8
18-01-09 17:00,7
18-01-09 16:00,11
18-01-09 15:00,14
18-01-09 14:00,14
18-01-09 13:00,10
18-01-09 12:00,22
18-01-09 11:00,26
18-01-09 10:00,25
18-01-09 09:00,10
18-01-09 08:00,9
18-01-09 07:00,2
18-01-09 06:00,1
18-01-09 05:00,1
18-01-09 04:00,1
18-01-09 03:00,1
18-01-09 02:00,1
18-01-09 01:00,2
18-01-09 00:00,2
17-01-09 23:00,4
17-01-09 22:00,9
17-01-09 21:00,3
17-01-09 20:00,13
17-01-09 19:00,31
17-01-09 18:00,11
17-01-09 17:00,18
17-01-09 16:00,15
17-01-09 15:00,12
17-01-09 14:00,10
17-01-09 13:00,18
17-01-09 12:00,34
17-01-09 11:00,52
17-01-09 10:00,55
17-01-09 09:00,56
17-01-09 08:00,13
17-01-09 07:00,12
17-01-09 06:00,3
17-01-09 05:00,5
17-01-09 04:00,3
17-01-09 03:00,2
17-01-09 02:00,2
17-01-09 01:00,5
17-01-09 00:00,10
16-01-09 23:00,10
16-01-09 22:00,11
16-01-09 21:00,13
16-01-09 20:00,19
16-01-09 19:00,32
16-01-09 18:00,35
16-01-09 17:00,40
16-01-09 16:00,43
16-01-09 15:00,39
16-01-09 14:00,38
16-01-09 13:00,37
16-01-09 12:00,46
16-01-09 11:00,60
16-01-09 10:00,108
16-01-09 09:00,110
16-01-09 08:00,62
16-01-09 07:00,36
16-01-09 06:00,26
16-01-09 05:00,13
16-01-09 04:00,2
16-01-09 03:00,2
16-01-09 02:00,3
16-01-09 01:00,6
16-01-09 00:00,15
15-01-09 23:00,16
15-01-09 22:00,22
15-01-09 21:00,31
15-01-09 20:00,52
15-01-09 19:00,46
15-01-09 18:00,40
15-01-09 17:00,34
15-01-09 16:00,38
15-01-09 15:00,24
15-01-09 14:00,14
15-01-09 13:00,19
15-01-09 12:00,18
15-01-09 11:00,33
15-01-09 10:00,37
15-01-09 09:00,32
15-01-09 08:00,27
15-01-09 07:00,45
15-01-09 06:00,17
15-01-09 05:00,18
15-01-09 04:00,3
15-01-09 03:00,2
15-01-09 02:00,1
15-01-09 01:00,1
15-01-09 00:00,2
14-01-09 23:00,4
14-01-09 22:00,3
14-01-09 21:00,11
14-01-09 20:00,99
14-01-09 19:00,164
14-01-09 18:00,77
14-01-09 17:00,175
14-01-09 16:00,76
14-01-09 15:00,54
14-01-09 14:00,145
14-01-09 13:00,129
14-01-09 12:00,108
14-01-09 11:00,100
14-01-09 10:00,150
14-01-09 09:00,161
14-01-09 08:00,88
14-01-09 07:00,60
14-01-09 06:00,20
14-01-09 05:00,6
14-01-09 04:00,2
14-01-09 03:00,1
14-01-09 02:00,1
14-01-09 01:00,3
14-01-09 00:00,15
13-01-09 23:00,35
13-01-09 22:00,31
13-01-09 21:00,21
13-01-09 20:00,38
13-01-09 19:00,99
13-01-09 18:00,272
13-01-09 17:00,290
13-01-09 16:00,
13-01-09 15:00,
13-01-09 14:00,
13-01-09 13:00,
13-01-09 12:00,
13-01-09 11:00,
13-01-09 10:00,
13-01-09 09:00,
13-01-09 08:00,
13-01-09 07:00,
13-01-09 06:00,
13-01-09 05:00,
13-01-09 04:00,
13-01-09 03:00,
13-01-09 02:00,
13-01-09 01:00,
13-01-09 00:00,
12-01-09 23:00,
12-01-09 22:00,
12-01-09 21:00,
12-01-09 20:00,
12-01-09 19:00,
12-01-09 18:00,
12-01-09 17:00,
12-01-09 16:00,
12-01-09 15:00,
12-01-09 14:00,
12-01-09 13:00,
12-01-09 12:00,
12-01-09 11:00,
12-01-09 10:00,
12-01-09 09:00,
12-01-09 08:00,
12-01-09 07:00,
12-01-09 06:00,
12-01-09 05:00,
12-01-09 04:00,
12-01-09 03:00,
12-01-09 02:00,
12-01-09 01:00,
12-01-09 00:00,
11-01-09 23:00,
11-01-09 22:00,
11-01-09 21:00,
11-01-09 20:00,
11-01-09 19:00,
11-01-09 18:00,
11-01-09 17:00,
11-01-09 16:00,
11-01-09 15:00,
11-01-09 14:00,
11-01-09 13:00,
11-01-09 12:00,
11-01-09 11:00,
11-01-09 10:00,
11-01-09 09:00,
11-01-09 08:00,
11-01-09 07:00,
11-01-09 06:00,
11-01-09 05:00,
11-01-09 04:00,
11-01-09 03:00,
11-01-09 02:00,
11-01-09 01:00,
11-01-09 00:00,
10-01-09 23:00,
10-01-09 22:00,
10-01-09 21:00,
10-01-09 20:00,
10-01-09 19:00,
10-01-09 18:00,
10-01-09 17:00,
10-01-09 16:00,
10-01-09 15:00,
10-01-09 14:00,
10-01-09 13:00,
10-01-09 12:00,
10-01-09 11:00,
10-01-09 10:00,
10-01-09 09:00,
10-01-09 08:00,
10-01-09 07:00,
10-01-09 06:00,
10-01-09 05:00,
10-01-09 04:00,
10-01-09 03:00,
10-01-09 02:00,
10-01-09 01:00,
10-01-09 00:00,
09-01-09 23:00,
09-01-09 22:00,
09-01-09 21:00,
09-01-09 20:00,
09-01-09 19:00,
09-01-09 18:00,
09-01-09 17:00,
09-01-09 16:00,
09-01-09 15:00,
09-01-09 14:00,
09-01-09 13:00,
09-01-09 12:00,
09-01-09 11:00,65
09-01-09 10:00,94
09-01-09 09:00,87
09-01-09 08:00,84
09-01-09 07:00,59
09-01-09 06:00,22
09-01-09 05:00,6
09-01-09 04:00,1
09-01-09 03:00,1
09-01-09 02:00,1
09-01-09 01:00,2
09-01-09 00:00,6
08-01-09 23:00,7
08-01-09 22:00,9
08-01-09 21:00,27
08-01-09 20:00,34
08-01-09 19:00,59
08-01-09 18:00,84
08-01-09 17:00,89
08-01-09 16:00,72
08-01-09 15:00,46
08-01-09 14:00,42
08-01-09 13:00,43
08-01-09 12:00,42
08-01-09 11:00,50
08-01-09 10:00,53
08-01-09 09:00,86
08-01-09 08:00,83
08-01-09 07:00,33
08-01-09 06:00,12
08-01-09 05:00,3
08-01-09 04:00,2
08-01-09 03:00,1
08-01-09 02:00,1
08-01-09 01:00,1
08-01-09 00:00,1
07-01-09 23:00,3
07-01-09 22:00,2
07-01-09 21:00,6
07-01-09 20:00,6
07-01-09 19:00,7
07-01-09 18:00,5
07-01-09 17:00,4
07-01-09 16:00,12
07-01-09 15:00,15
07-01-09 14:00,15
07-01-09 13:00,24
07-01-09 12:00,80
07-01-09 11:00,66
07-01-09 10:00,90
07-01-09 09:00,70
07-01-09 08:00,85
07-01-09 07:00,63
07-01-09 06:00,22
07-01-09 05:00,7
07-01-09 04:00,4
07-01-09 03:00,2
07-01-09 02:00,1
07-01-09 01:00,5
07-01-09 00:00,13
06-01-09 23:00,57
06-01-09 22:00,68
06-01-09 21:00,75
06-01-09 20:00,71
06-01-09 19:00,137
06-01-09 18:00,122
06-01-09 17:00,127
06-01-09 16:00,116
06-01-09 15:00,78
06-01-09 14:00,
06-01-09 13:00,48
06-01-09 12:00,105
06-01-09 11:00,131
06-01-09 10:00,118
06-01-09 09:00,104
06-01-09 08:00,104
06-01-09 07:00,90
06-01-09 06:00,36
06-01-09 05:00,10
06-01-09 04:00,5
06-01-09 03:00,1
06-01-09 02:00,1
06-01-09 01:00,2
06-01-09 00:00,2
05-01-09 23:00,7
05-01-09 22:00,5
05-01-09 21:00,2
05-01-09 20:00,3
05-01-09 19:00,3
05-01-09 18:00,8
05-01-09 17:00,5
05-01-09 16:00,12
05-01-09 15:00,8
05-01-09 14:00,13
05-01-09 13:00,12
05-01-09 12:00,12
05-01-09 11:00,11
05-01-09 10:00,11
05-01-09 09:00,13
05-01-09 08:00,14
05-01-09 07:00,9
05-01-09 06:00,8
05-01-09 05:00,6
05-01-09 04:00,1
05-01-09 03:00,1
05-01-09 02:00,4
05-01-09 01:00,1
05-01-09 00:00,1
04-01-09 23:00,2
04-01-09 22:00,2
04-01-09 21:00,3
04-01-09 20:00,3
04-01-09 19:00,6
04-01-09 18:00,6
04-01-09 17:00,7
04-01-09 16:00,4
04-01-09 15:00,9
04-01-09 14:00,6
04-01-09 13:00,3
04-01-09 12:00,6
04-01-09 11:00,4
04-01-09 10:00,2
04-01-09 09:00,4
04-01-09 08:00,2
04-01-09 07:00,1
04-01-09 06:00,1
04-01-09 05:00,1
04-01-09 04:00,1
04-01-09 03:00,1
04-01-09 02:00,2
04-01-09 01:00,3
04-01-09 00:00,2
03-01-09 23:00,2
03-01-09 22:00,3
03-01-09 21:00,6
03-01-09 20:00,14
03-01-09 19:00,27
03-01-09 18:00,35
03-01-09 17:00,64
03-01-09 16:00,25
03-01-09 15:00,16
03-01-09 14:00,12
03-01-09 13:00,27
03-01-09 12:00,32
03-01-09 11:00,32
03-01-09 10:00,27
03-01-09 09:00,24
03-01-09 08:00,10
03-01-09 07:00,8
03-01-09 06:00,6
03-01-09 05:00,5
03-01-09 04:00,2
03-01-09 03:00,1
03-01-09 02:00,2
03-01-09 01:00,1
03-01-09 00:00,1
02-01-09 23:00,2
02-01-09 22:00,4
02-01-09 21:00,5
02-01-09 20:00,6
02-01-09 19:00,7
02-01-09 18:00,6
02-01-09 17:00,9
02-01-09 16:00,6
02-01-09 15:00,17
02-01-09 14:00,15
02-01-09 13:00,12
02-01-09 12:00,23
