Datum Zeit,Borna NO
,µg/m³
01-02-09 00:00,2
31-01-09 23:00,1
31-01-09 22:00,1
31-01-09 21:00,3
31-01-09 20:00,1
31-01-09 19:00,1
31-01-09 18:00,3
31-01-09 17:00,15
31-01-09 16:00,19
31-01-09 15:00,12
31-01-09 14:00,8
31-01-09 13:00,11
31-01-09 12:00,14
31-01-09 11:00,13
31-01-09 10:00,13
31-01-09 09:00,8
31-01-09 08:00,2
31-01-09 07:00,8
31-01-09 06:00,6
31-01-09 05:00,6
31-01-09 04:00,1
31-01-09 03:00,1
31-01-09 02:00,1
31-01-09 01:00,1
31-01-09 00:00,3
30-01-09 23:00,1
30-01-09 22:00,2
30-01-09 21:00,1
30-01-09 20:00,5
30-01-09 19:00,5
30-01-09 18:00,10
30-01-09 17:00,7
30-01-09 16:00,20
30-01-09 15:00,22
30-01-09 14:00,40
30-01-09 13:00,43
30-01-09 12:00,35
30-01-09 11:00,58
30-01-09 10:00,55
30-01-09 09:00,69
30-01-09 08:00,60
30-01-09 07:00,35
30-01-09 06:00,17
30-01-09 05:00,8
30-01-09 04:00,2
30-01-09 03:00,2
30-01-09 02:00,1
30-01-09 01:00,1
30-01-09 00:00,2
29-01-09 23:00,4
29-01-09 22:00,15
29-01-09 21:00,17
29-01-09 20:00,27
29-01-09 19:00,44
29-01-09 18:00,55
29-01-09 17:00,57
29-01-09 16:00,62
29-01-09 15:00,59
29-01-09 14:00,91
29-01-09 13:00,65
29-01-09 12:00,36
29-01-09 11:00,32
29-01-09 10:00,31
29-01-09 09:00,34
29-01-09 08:00,28
29-01-09 07:00,2
29-01-09 06:00,1
29-01-09 05:00,1
29-01-09 04:00,1
29-01-09 03:00,1
29-01-09 02:00,1
29-01-09 01:00,1
29-01-09 00:00,1
28-01-09 23:00,1
28-01-09 22:00,7
28-01-09 21:00,10
28-01-09 20:00,17
28-01-09 19:00,14
28-01-09 18:00,33
28-01-09 17:00,20
28-01-09 16:00,73
28-01-09 15:00,32
28-01-09 14:00,13
28-01-09 13:00,10
28-01-09 12:00,24
28-01-09 11:00,10
28-01-09 10:00,29
28-01-09 09:00,61
28-01-09 08:00,28
28-01-09 07:00,18
28-01-09 06:00,3
28-01-09 05:00,1
28-01-09 04:00,1
28-01-09 03:00,3
28-01-09 02:00,1
28-01-09 01:00,2
28-01-09 00:00,2
27-01-09 23:00,3
27-01-09 22:00,1
27-01-09 21:00,1
27-01-09 20:00,2
27-01-09 19:00,12
27-01-09 18:00,43
27-01-09 17:00,43
27-01-09 16:00,23
27-01-09 15:00,13
27-01-09 14:00,11
27-01-09 13:00,7
27-01-09 12:00,11
27-01-09 11:00,37
27-01-09 10:00,16
27-01-09 09:00,44
27-01-09 08:00,27
27-01-09 07:00,52
27-01-09 06:00,15
27-01-09 05:00,3
27-01-09 04:00,1
27-01-09 03:00,1
27-01-09 02:00,1
27-01-09 01:00,1
27-01-09 00:00,1
26-01-09 23:00,2
26-01-09 22:00,9
26-01-09 21:00,13
26-01-09 20:00,20
26-01-09 19:00,31
26-01-09 18:00,40
26-01-09 17:00,43
26-01-09 16:00,40
26-01-09 15:00,49
26-01-09 14:00,44
26-01-09 13:00,62
26-01-09 12:00,52
26-01-09 11:00,58
26-01-09 10:00,52
26-01-09 09:00,50
26-01-09 08:00,109
26-01-09 07:00,141
26-01-09 06:00,119
26-01-09 05:00,65
26-01-09 04:00,57
26-01-09 03:00,27
26-01-09 02:00,32
26-01-09 01:00,24
26-01-09 00:00,35
25-01-09 23:00,38
25-01-09 22:00,42
25-01-09 21:00,37
25-01-09 20:00,48
25-01-09 19:00,53
25-01-09 18:00,70
25-01-09 17:00,54
25-01-09 16:00,38
25-01-09 15:00,28
25-01-09 14:00,20
25-01-09 13:00,30
25-01-09 12:00,37
25-01-09 11:00,35
25-01-09 10:00,20
25-01-09 09:00,29
25-01-09 08:00,22
25-01-09 07:00,5
25-01-09 06:00,2
25-01-09 05:00,1
25-01-09 04:00,1
25-01-09 03:00,1
25-01-09 02:00,3
25-01-09 01:00,13
25-01-09 00:00,15
24-01-09 23:00,24
24-01-09 22:00,62
24-01-09 21:00,64
24-01-09 20:00,95
24-01-09 19:00,77
24-01-09 18:00,56
24-01-09 17:00,74
24-01-09 16:00,43
24-01-09 15:00,48
24-01-09 14:00,28
24-01-09 13:00,36
24-01-09 12:00,69
24-01-09 11:00,70
24-01-09 10:00,65
24-01-09 09:00,37
24-01-09 08:00,22
24-01-09 07:00,13
24-01-09 06:00,3
24-01-09 05:00,3
24-01-09 04:00,2
24-01-09 03:00,1
24-01-09 02:00,2
24-01-09 01:00,2
24-01-09 00:00,5
23-01-09 23:00,6
23-01-09 22:00,21
23-01-09 21:00,24
23-01-09 20:00,19
23-01-09 19:00,28
23-01-09 18:00,35
23-01-09 17:00,51
23-01-09 16:00,58
23-01-09 15:00,61
23-01-09 14:00,66
23-01-09 13:00,67
23-01-09 12:00,44
23-01-09 11:00,60
23-01-09 10:00,63
23-01-09 09:00,129
23-01-09 08:00,108
23-01-09 07:00,72
23-01-09 06:00,41
23-01-09 05:00,21
23-01-09 04:00,7
23-01-09 03:00,5
23-01-09 02:00,2
23-01-09 01:00,6
23-01-09 00:00,8
22-01-09 23:00,31
22-01-09 22:00,30
22-01-09 21:00,60
22-01-09 20:00,118
22-01-09 19:00,236
22-01-09 18:00,243
22-01-09 17:00,119
22-01-09 16:00,102
22-01-09 15:00,88
22-01-09 14:00,64
22-01-09 13:00,64
22-01-09 12:00,93
22-01-09 11:00,97
22-01-09 10:00,114
22-01-09 09:00,119
22-01-09 08:00,121
22-01-09 07:00,84
22-01-09 06:00,52
22-01-09 05:00,42
22-01-09 04:00,28
22-01-09 03:00,15
22-01-09 02:00,18
22-01-09 01:00,18
22-01-09 00:00,29
21-01-09 23:00,65
21-01-09 22:00,89
21-01-09 21:00,117
21-01-09 20:00,114
21-01-09 19:00,168
21-01-09 18:00,196
21-01-09 17:00,178
21-01-09 16:00,158
21-01-09 15:00,162
21-01-09 14:00,137
21-01-09 13:00,135
21-01-09 12:00,134
21-01-09 11:00,168
21-01-09 10:00,81
21-01-09 09:00,148
21-01-09 08:00,195
21-01-09 07:00,185
21-01-09 06:00,113
21-01-09 05:00,56
21-01-09 04:00,25
21-01-09 03:00,14
21-01-09 02:00,15
21-01-09 01:00,8
21-01-09 00:00,12
20-01-09 23:00,47
20-01-09 22:00,63
20-01-09 21:00,64
20-01-09 20:00,76
20-01-09 19:00,153
20-01-09 18:00,219
20-01-09 17:00,179
20-01-09 16:00,120
20-01-09 15:00,101
20-01-09 14:00,88
20-01-09 13:00,89
20-01-09 12:00,76
20-01-09 11:00,81
20-01-09 10:00,98
20-01-09 09:00,117
20-01-09 08:00,93
20-01-09 07:00,54
20-01-09 06:00,28
20-01-09 05:00,10
20-01-09 04:00,4
20-01-09 03:00,4
20-01-09 02:00,1
20-01-09 01:00,2
20-01-09 00:00,2
19-01-09 23:00,3
19-01-09 22:00,3
19-01-09 21:00,7
19-01-09 20:00,11
19-01-09 19:00,17
19-01-09 18:00,31
19-01-09 17:00,45
19-01-09 16:00,34
19-01-09 15:00,41
19-01-09 14:00,44
19-01-09 13:00,48
19-01-09 12:00,48
19-01-09 11:00,52
19-01-09 10:00,49
19-01-09 09:00,85
19-01-09 08:00,69
19-01-09 07:00,34
19-01-09 06:00,17
19-01-09 05:00,10
19-01-09 04:00,14
19-01-09 03:00,2
19-01-09 02:00,3
19-01-09 01:00,1
19-01-09 00:00,7
18-01-09 23:00,5
18-01-09 22:00,5
18-01-09 21:00,7
18-01-09 20:00,5
18-01-09 19:00,8
18-01-09 18:00,10
18-01-09 17:00,8
18-01-09 16:00,13
18-01-09 15:00,13
18-01-09 14:00,7
18-01-09 13:00,6
18-01-09 12:00,7
18-01-09 11:00,10
18-01-09 10:00,9
18-01-09 09:00,5
18-01-09 08:00,5
18-01-09 07:00,5
18-01-09 06:00,5
18-01-09 05:00,2
18-01-09 04:00,2
18-01-09 03:00,1
18-01-09 02:00,2
18-01-09 01:00,3
18-01-09 00:00,8
17-01-09 23:00,5
17-01-09 22:00,11
17-01-09 21:00,21
17-01-09 20:00,19
17-01-09 19:00,27
17-01-09 18:00,31
17-01-09 17:00,42
17-01-09 16:00,50
17-01-09 15:00,48
17-01-09 14:00,41
17-01-09 13:00,37
17-01-09 12:00,50
17-01-09 11:00,46
17-01-09 10:00,45
17-01-09 09:00,29
17-01-09 08:00,25
17-01-09 07:00,13
17-01-09 06:00,6
17-01-09 05:00,4
17-01-09 04:00,10
17-01-09 03:00,6
17-01-09 02:00,8
17-01-09 01:00,23
17-01-09 00:00,34
16-01-09 23:00,61
16-01-09 22:00,95
16-01-09 21:00,99
