Datum Zeit,Dresden-Winckelmannstr. O3
,µg/m³
01-02-09 00:00,40
31-01-09 23:00,44
31-01-09 22:00,34
31-01-09 21:00,35
31-01-09 20:00,34
31-01-09 19:00,36
31-01-09 18:00,43
31-01-09 17:00,48
31-01-09 16:00,50
31-01-09 15:00,52
31-01-09 14:00,44
31-01-09 13:00,34
31-01-09 12:00,25
31-01-09 11:00,20
31-01-09 10:00,19
31-01-09 09:00,15
31-01-09 08:00,6
31-01-09 07:00,3
31-01-09 06:00,7
31-01-09 05:00,12
31-01-09 04:00,14
31-01-09 03:00,14
31-01-09 02:00,12
31-01-09 01:00,14
31-01-09 00:00,15
30-01-09 23:00,14
30-01-09 22:00,8
30-01-09 21:00,5
30-01-09 20:00,9
30-01-09 19:00,15
30-01-09 18:00,18
30-01-09 17:00,16
30-01-09 16:00,28
30-01-09 15:00,35
30-01-09 14:00,40
30-01-09 13:00,38
30-01-09 12:00,31
30-01-09 11:00,20
30-01-09 10:00,18
30-01-09 09:00,27
30-01-09 08:00,37
30-01-09 07:00,43
30-01-09 06:00,45
30-01-09 05:00,47
30-01-09 04:00,43
30-01-09 03:00,41
30-01-09 02:00,41
30-01-09 01:00,44
30-01-09 00:00,45
29-01-09 23:00,43
29-01-09 22:00,41
29-01-09 21:00,39
29-01-09 20:00,38
29-01-09 19:00,32
29-01-09 18:00,28
29-01-09 17:00,24
29-01-09 16:00,31
29-01-09 15:00,30
29-01-09 14:00,23
29-01-09 13:00,22
29-01-09 12:00,22
29-01-09 11:00,13
29-01-09 10:00,1
29-01-09 09:00,1
29-01-09 08:00,1
29-01-09 07:00,2
29-01-09 06:00,4
29-01-09 05:00,1
29-01-09 04:00,4
29-01-09 03:00,7
29-01-09 02:00,5
29-01-09 01:00,9
29-01-09 00:00,10
28-01-09 23:00,13
28-01-09 22:00,20
28-01-09 21:00,6
28-01-09 20:00,2
28-01-09 19:00,1
28-01-09 18:00,5
28-01-09 17:00,15
28-01-09 16:00,22
28-01-09 15:00,21
28-01-09 14:00,15
28-01-09 13:00,15
28-01-09 12:00,15
28-01-09 11:00,8
28-01-09 10:00,3
28-01-09 09:00,4
28-01-09 08:00,5
28-01-09 07:00,8
28-01-09 06:00,7
28-01-09 05:00,9
28-01-09 04:00,15
28-01-09 03:00,15
28-01-09 02:00,18
28-01-09 01:00,19
28-01-09 00:00,19
27-01-09 23:00,16
27-01-09 22:00,19
27-01-09 21:00,13
27-01-09 20:00,2
27-01-09 19:00,4
27-01-09 18:00,3
27-01-09 17:00,3
27-01-09 16:00,9
27-01-09 15:00,11
27-01-09 14:00,12
27-01-09 13:00,7
27-01-09 12:00,6
27-01-09 11:00,5
27-01-09 10:00,2
27-01-09 09:00,1
27-01-09 08:00,1
27-01-09 07:00,1
27-01-09 06:00,1
27-01-09 05:00,1
27-01-09 04:00,1
27-01-09 03:00,5
27-01-09 02:00,4
27-01-09 01:00,6
27-01-09 00:00,5
26-01-09 23:00,8
26-01-09 22:00,11
26-01-09 21:00,8
26-01-09 20:00,6
26-01-09 19:00,7
26-01-09 18:00,2
26-01-09 17:00,9
26-01-09 16:00,16
26-01-09 15:00,6
26-01-09 14:00,6
26-01-09 13:00,6
26-01-09 12:00,5
26-01-09 11:00,2
26-01-09 10:00,1
26-01-09 09:00,1
26-01-09 08:00,1
26-01-09 07:00,1
26-01-09 06:00,1
26-01-09 05:00,1
26-01-09 04:00,1
26-01-09 03:00,1
26-01-09 02:00,1
26-01-09 01:00,1
26-01-09 00:00,4
25-01-09 23:00,3
25-01-09 22:00,1
25-01-09 21:00,1
25-01-09 20:00,1
25-01-09 19:00,1
25-01-09 18:00,3
25-01-09 17:00,20
25-01-09 16:00,24
25-01-09 15:00,19
25-01-09 14:00,15
25-01-09 13:00,10
25-01-09 12:00,11
25-01-09 11:00,16
25-01-09 10:00,16
25-01-09 09:00,12
25-01-09 08:00,2
25-01-09 07:00,21
25-01-09 06:00,27
25-01-09 05:00,27
25-01-09 04:00,12
25-01-09 03:00,29
25-01-09 02:00,17
25-01-09 01:00,1
25-01-09 00:00,1
24-01-09 23:00,3
24-01-09 22:00,1
24-01-09 21:00,1
24-01-09 20:00,1
24-01-09 19:00,2
24-01-09 18:00,4
24-01-09 17:00,20
24-01-09 16:00,50
24-01-09 15:00,60
24-01-09 14:00,62
24-01-09 13:00,61
24-01-09 12:00,54
24-01-09 11:00,50
24-01-09 10:00,50
24-01-09 09:00,50
24-01-09 08:00,50
24-01-09 07:00,48
24-01-09 06:00,47
24-01-09 05:00,45
24-01-09 04:00,43
24-01-09 03:00,37
24-01-09 02:00,32
24-01-09 01:00,36
24-01-09 00:00,39
23-01-09 23:00,41
23-01-09 22:00,23
23-01-09 21:00,31
23-01-09 20:00,32
23-01-09 19:00,36
23-01-09 18:00,33
23-01-09 17:00,37
23-01-09 16:00,37
23-01-09 15:00,39
23-01-09 14:00,41
23-01-09 13:00,40
23-01-09 12:00,44
23-01-09 11:00,43
23-01-09 10:00,44
23-01-09 09:00,39
23-01-09 08:00,37
23-01-09 07:00,40
23-01-09 06:00,36
23-01-09 05:00,23
23-01-09 04:00,18
23-01-09 03:00,24
23-01-09 02:00,29
23-01-09 01:00,29
23-01-09 00:00,24
22-01-09 23:00,18
22-01-09 22:00,10
22-01-09 21:00,6
22-01-09 20:00,8
22-01-09 19:00,6
22-01-09 18:00,3
22-01-09 17:00,9
22-01-09 16:00,14
22-01-09 15:00,18
22-01-09 14:00,22
22-01-09 13:00,18
22-01-09 12:00,14
22-01-09 11:00,10
22-01-09 10:00,4
22-01-09 09:00,1
22-01-09 08:00,1
22-01-09 07:00,1
22-01-09 06:00,1
22-01-09 05:00,1
22-01-09 04:00,7
22-01-09 03:00,6
22-01-09 02:00,8
22-01-09 01:00,6
22-01-09 00:00,3
21-01-09 23:00,1
21-01-09 22:00,1
21-01-09 21:00,1
21-01-09 20:00,1
21-01-09 19:00,1
21-01-09 18:00,1
21-01-09 17:00,1
21-01-09 16:00,1
21-01-09 15:00,1
21-01-09 14:00,1
21-01-09 13:00,1
21-01-09 12:00,1
21-01-09 11:00,1
21-01-09 10:00,1
21-01-09 09:00,1
21-01-09 08:00,1
21-01-09 07:00,1
21-01-09 06:00,1
21-01-09 05:00,1
21-01-09 04:00,1
21-01-09 03:00,1
21-01-09 02:00,1
21-01-09 01:00,1
21-01-09 00:00,1
20-01-09 23:00,1
20-01-09 22:00,1
20-01-09 21:00,1
20-01-09 20:00,1
20-01-09 19:00,1
20-01-09 18:00,1
20-01-09 17:00,1
20-01-09 16:00,3
20-01-09 15:00,6
20-01-09 14:00,10
20-01-09 13:00,11
20-01-09 12:00,12
20-01-09 11:00,12
20-01-09 10:00,5
20-01-09 09:00,10
