Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-09,27
30-01-09,32
29-01-09,40
28-01-09,65
27-01-09,85
26-01-09,65
25-01-09,43
24-01-09,27
23-01-09,23
22-01-09,38
21-01-09,54
20-01-09,28
19-01-09,16
18-01-09,50
17-01-09,56
16-01-09,51
15-01-09,132
14-01-09,92
13-01-09,66
12-01-09,73
11-01-09,51
10-01-09,68
09-01-09,59
08-01-09,45
07-01-09,61
06-01-09,92
05-01-09,36
04-01-09,19
03-01-09,25
02-01-09,59
01-01-09,88

