Datum Zeit,Schkeuditz NO2
17-01-09 06:00,23
17-01-09 05:00,26
17-01-09 04:00,26
17-01-09 03:00,30
17-01-09 02:00,36
17-01-09 01:00,53
17-01-09 00:00,59
16-01-09 23:00,55
16-01-09 22:00,56
16-01-09 21:00,57
16-01-09 20:00,54
16-01-09 19:00,48
16-01-09 18:00,47
16-01-09 17:00,51
16-01-09 16:00,40
16-01-09 15:00,32
16-01-09 14:00,25
16-01-09 13:00,25
16-01-09 12:00,32
16-01-09 11:00,51
16-01-09 10:00,55
16-01-09 09:00,58
16-01-09 08:00,55
16-01-09 07:00,52
16-01-09 06:00,49
16-01-09 05:00,50
16-01-09 04:00,54
16-01-09 03:00,50
16-01-09 02:00,50
16-01-09 01:00,52
16-01-09 00:00,46
15-01-09 23:00,44
15-01-09 22:00,49
15-01-09 21:00,55
15-01-09 20:00,67
15-01-09 19:00,71
15-01-09 18:00,63
15-01-09 17:00,57
15-01-09 16:00,47
15-01-09 15:00,39
15-01-09 14:00,35
15-01-09 13:00,35
15-01-09 12:00,42
15-01-09 11:00,52
15-01-09 10:00,51
15-01-09 09:00,56
15-01-09 08:00,56
15-01-09 07:00,54
15-01-09 06:00,53
15-01-09 05:00,55
15-01-09 04:00,56
15-01-09 03:00,58
15-01-09 02:00,60
15-01-09 01:00,62
15-01-09 00:00,64
14-01-09 23:00,63
14-01-09 22:00,64
14-01-09 21:00,68
14-01-09 20:00,66
14-01-09 19:00,75
14-01-09 18:00,79
14-01-09 17:00,80
14-01-09 16:00,69
14-01-09 15:00,60
14-01-09 14:00,47
14-01-09 13:00,52
14-01-09 12:00,55
14-01-09 11:00,59
14-01-09 10:00,56
14-01-09 09:00,61
14-01-09 08:00,58
14-01-09 07:00,46
14-01-09 06:00,43
14-01-09 05:00,38
14-01-09 04:00,38
14-01-09 03:00,41
14-01-09 02:00,41
14-01-09 01:00,46
14-01-09 00:00,49
13-01-09 23:00,49
13-01-09 22:00,48
13-01-09 21:00,52
13-01-09 20:00,55
13-01-09 19:00,57
13-01-09 18:00,56
13-01-09 17:00,54
13-01-09 16:00,51
13-01-09 15:00,39
13-01-09 14:00,37
13-01-09 13:00,34
13-01-09 12:00,34
13-01-09 11:00,38
13-01-09 10:00,44
13-01-09 09:00,51
13-01-09 08:00,49
13-01-09 07:00,47
13-01-09 06:00,41
13-01-09 05:00,39
13-01-09 04:00,38
13-01-09 03:00,38
13-01-09 02:00,40
13-01-09 01:00,39
13-01-09 00:00,41
12-01-09 23:00,46
12-01-09 22:00,44
12-01-09 21:00,45
12-01-09 20:00,46
12-01-09 19:00,51
12-01-09 18:00,53
12-01-09 17:00,46
12-01-09 16:00,39
12-01-09 15:00,36
12-01-09 14:00,36
12-01-09 13:00,33
12-01-09 12:00,34
12-01-09 11:00,40
12-01-09 10:00,45
12-01-09 09:00,51
12-01-09 08:00,51
12-01-09 07:00,47
12-01-09 06:00,41
12-01-09 05:00,44
12-01-09 04:00,46
12-01-09 03:00,44
12-01-09 02:00,43
12-01-09 01:00,42
12-01-09 00:00,41
11-01-09 23:00,42
11-01-09 22:00,44
11-01-09 21:00,49
11-01-09 20:00,46
11-01-09 19:00,46
11-01-09 18:00,45
11-01-09 17:00,50
11-01-09 16:00,43
11-01-09 15:00,32
11-01-09 14:00,30
11-01-09 13:00,30
11-01-09 12:00,26
11-01-09 11:00,26
11-01-09 10:00,26
11-01-09 09:00,28
11-01-09 08:00,28
11-01-09 07:00,30
11-01-09 06:00,35
11-01-09 05:00,53
11-01-09 04:00,69
11-01-09 03:00,71
11-01-09 02:00,73
11-01-09 01:00,74
11-01-09 00:00,76
10-01-09 23:00,75
10-01-09 22:00,78
10-01-09 21:00,84
10-01-09 20:00,83
10-01-09 19:00,85
10-01-09 18:00,87
10-01-09 17:00,95
10-01-09 16:00,85
10-01-09 15:00,62
10-01-09 14:00,40
10-01-09 13:00,39
10-01-09 12:00,42
10-01-09 11:00,47
10-01-09 10:00,57
10-01-09 09:00,65
10-01-09 08:00,70
10-01-09 07:00,72
10-01-09 06:00,72
10-01-09 05:00,71
10-01-09 04:00,74
10-01-09 03:00,77
10-01-09 02:00,79
10-01-09 01:00,80
10-01-09 00:00,80
09-01-09 23:00,85
09-01-09 22:00,90
09-01-09 21:00,91
09-01-09 20:00,94
09-01-09 19:00,87
09-01-09 18:00,82
09-01-09 17:00,79
09-01-09 16:00,74
09-01-09 15:00,61
09-01-09 14:00,55
09-01-09 13:00,55
09-01-09 12:00,56
09-01-09 11:00,58
09-01-09 10:00,60
09-01-09 09:00,62
09-01-09 08:00,64
09-01-09 07:00,61
09-01-09 06:00,61
09-01-09 05:00,60
09-01-09 04:00,60
09-01-09 03:00,60
09-01-09 02:00,62
09-01-09 01:00,60
09-01-09 00:00,63
08-01-09 23:00,68
08-01-09 22:00,67
08-01-09 21:00,83
08-01-09 20:00,80
08-01-09 19:00,71
08-01-09 18:00,66
08-01-09 17:00,52
08-01-09 16:00,36
08-01-09 15:00,27
08-01-09 14:00,28
08-01-09 13:00,23
08-01-09 12:00,44
08-01-09 11:00,50
08-01-09 10:00,55
08-01-09 09:00,61
08-01-09 08:00,62
08-01-09 07:00,58
08-01-09 06:00,59
08-01-09 05:00,57
08-01-09 04:00,57
08-01-09 03:00,59
08-01-09 02:00,60
08-01-09 01:00,61
08-01-09 00:00,64
07-01-09 23:00,68
07-01-09 22:00,69
07-01-09 21:00,71
07-01-09 20:00,70
07-01-09 19:00,66
07-01-09 18:00,63
07-01-09 17:00,41
07-01-09 16:00,34
07-01-09 15:00,29
07-01-09 14:00,30
07-01-09 13:00,39
07-01-09 12:00,45
07-01-09 11:00,49
07-01-09 10:00,57
07-01-09 09:00,63
07-01-09 08:00,63
07-01-09 07:00,61
07-01-09 06:00,60
07-01-09 05:00,59
07-01-09 04:00,59
07-01-09 03:00,61
07-01-09 02:00,62
07-01-09 01:00,64
07-01-09 00:00,66
06-01-09 23:00,67
06-01-09 22:00,65
06-01-09 21:00,66
06-01-09 20:00,64
06-01-09 19:00,65
06-01-09 18:00,72
06-01-09 17:00,70
06-01-09 16:00,63
06-01-09 15:00,43
06-01-09 14:00,33
06-01-09 13:00,31
06-01-09 12:00,28
06-01-09 11:00,42
06-01-09 10:00,53
06-01-09 09:00,70
06-01-09 08:00,67
06-01-09 07:00,65
06-01-09 06:00,70
06-01-09 05:00,65
06-01-09 04:00,60
06-01-09 03:00,61
06-01-09 02:00,71
06-01-09 01:00,70
06-01-09 00:00,68
05-01-09 23:00,43
05-01-09 22:00,36
05-01-09 21:00,22
05-01-09 20:00,20
05-01-09 19:00,28
05-01-09 18:00,22
05-01-09 17:00,27
05-01-09 16:00,19
05-01-09 15:00,20
05-01-09 14:00,34
05-01-09 13:00,26
05-01-09 12:00,21
05-01-09 11:00,22
05-01-09 10:00,23
05-01-09 09:00,19
05-01-09 08:00,25
05-01-09 07:00,21
05-01-09 06:00,16
05-01-09 05:00,21
05-01-09 04:00,23
05-01-09 03:00,30
05-01-09 02:00,29
05-01-09 01:00,25
05-01-09 00:00,24
04-01-09 23:00,24
04-01-09 22:00,25
04-01-09 21:00,26
04-01-09 20:00,27
04-01-09 19:00,29
04-01-09 18:00,30
04-01-09 17:00,29
04-01-09 16:00,27
04-01-09 15:00,24
04-01-09 14:00,22
04-01-09 13:00,21
04-01-09 12:00,19
04-01-09 11:00,17
04-01-09 10:00,18
04-01-09 09:00,19
04-01-09 08:00,19
04-01-09 07:00,19
04-01-09 06:00,19
04-01-09 05:00,17
04-01-09 04:00,17
04-01-09 03:00,17
04-01-09 02:00,17
04-01-09 01:00,18
04-01-09 00:00,15
03-01-09 23:00,15
03-01-09 22:00,15
03-01-09 21:00,16
03-01-09 20:00,18
03-01-09 19:00,19
03-01-09 18:00,22
03-01-09 17:00,26
03-01-09 16:00,22
03-01-09 15:00,17
03-01-09 14:00,16
03-01-09 13:00,17
03-01-09 12:00,18
03-01-09 11:00,25
03-01-09 10:00,25
03-01-09 09:00,31
03-01-09 08:00,40
03-01-09 07:00,42
03-01-09 06:00,37
03-01-09 05:00,38
03-01-09 04:00,34
03-01-09 03:00,36
03-01-09 02:00,36
03-01-09 01:00,39
03-01-09 00:00,40
02-01-09 23:00,37
02-01-09 22:00,41
02-01-09 21:00,22
02-01-09 20:00,21
02-01-09 19:00,38
02-01-09 18:00,40
02-01-09 17:00,43
02-01-09 16:00,34
02-01-09 15:00,30
02-01-09 14:00,27
02-01-09 13:00,24
02-01-09 12:00,28
02-01-09 11:00,28
02-01-09 10:00,29
02-01-09 09:00,29
02-01-09 08:00,28
02-01-09 07:00,28
02-01-09 06:00,27
02-01-09 05:00,29
02-01-09 04:00,27
02-01-09 03:00,25
02-01-09 02:00,26
02-01-09 01:00,27
02-01-09 00:00,26
01-01-09 23:00,28
01-01-09 22:00,27
01-01-09 21:00,28
01-01-09 20:00,26
01-01-09 19:00,28
01-01-09 18:00,31
01-01-09 17:00,31
01-01-09 16:00,28
01-01-09 15:00,27
01-01-09 14:00,27
01-01-09 13:00,25
01-01-09 12:00,24
01-01-09 11:00,21
01-01-09 10:00,21
01-01-09 09:00,22
01-01-09 08:00,30
01-01-09 07:00,35
01-01-09 06:00,30
01-01-09 05:00,33
01-01-09 04:00,37
01-01-09 03:00,33
01-01-09 02:00,34
01-01-09 01:00,36

