Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-01-09,39
30-01-09,59
29-01-09,61
28-01-09,74
27-01-09,92
26-01-09,55
25-01-09,44
24-01-09,25
23-01-09,28
22-01-09,31
21-01-09,48
20-01-09,24
19-01-09,15
18-01-09,25
17-01-09,46
16-01-09,55
15-01-09,75
14-01-09,64
13-01-09,62
12-01-09,56
11-01-09,65
10-01-09,65
09-01-09,66
08-01-09,60
07-01-09,61
06-01-09,79
05-01-09,25
04-01-09,32
03-01-09,28
02-01-09,59
01-01-09,142

