Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-01-09,
30-01-09,24.95
29-01-09,
28-01-09,51.91
27-01-09,
26-01-09,52.51
25-01-09,
24-01-09,13.57
23-01-09,
22-01-09,29.21
21-01-09,
20-01-09,24.93
19-01-09,
18-01-09,44.72
17-01-09,
16-01-09,37.14
15-01-09,
14-01-09,72.39
13-01-09,
12-01-09,61.48
11-01-09,
10-01-09,58.01
09-01-09,
08-01-09,36.49
07-01-09,
06-01-09,76.05
05-01-09,
04-01-09,
03-01-09,
02-01-09,44.48
01-01-09,

