Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-09,24
30-01-09,29
29-01-09,37
28-01-09,56
27-01-09,77
26-01-09,57
25-01-09,35
24-01-09,18
23-01-09,24
22-01-09,34
21-01-09,45
20-01-09,28
19-01-09,13
18-01-09,50
17-01-09,53
16-01-09,45
15-01-09,127
14-01-09,93
13-01-09,67
12-01-09,74
11-01-09,46
10-01-09,66
09-01-09,47
08-01-09,33
07-01-09,54
06-01-09,78
05-01-09,29
04-01-09,14
03-01-09,21
02-01-09,46
01-01-09,79

