Datum Zeit,Schkeuditz NO
02-01-09 19:00,5
02-01-09 18:00,6
02-01-09 17:00,8
02-01-09 16:00,7
02-01-09 15:00,9
02-01-09 14:00,11
02-01-09 13:00,9
02-01-09 12:00,13
02-01-09 11:00,17
02-01-09 10:00,22
02-01-09 09:00,21
02-01-09 08:00,8
02-01-09 07:00,13
02-01-09 06:00,6
02-01-09 05:00,2
02-01-09 04:00,1
02-01-09 03:00,1
02-01-09 02:00,1
02-01-09 01:00,1
02-01-09 00:00,1
01-01-09 23:00,1
01-01-09 22:00,1
01-01-09 21:00,1
01-01-09 20:00,1
01-01-09 19:00,1
01-01-09 18:00,1
01-01-09 17:00,1
01-01-09 16:00,2
01-01-09 15:00,3
01-01-09 14:00,4
01-01-09 13:00,3
01-01-09 12:00,3
01-01-09 11:00,2
01-01-09 10:00,1
01-01-09 09:00,1
01-01-09 08:00,2
01-01-09 07:00,2
01-01-09 06:00,1
01-01-09 05:00,2
01-01-09 04:00,10
01-01-09 03:00,31
01-01-09 02:00,37
01-01-09 01:00,47

