Datum Zeit,Freiberg PM10
,µg/m³
31-01-09,23
30-01-09,30
29-01-09,36
28-01-09,55
27-01-09,73
26-01-09,57
25-01-09,37
24-01-09,15
23-01-09,20
22-01-09,25
21-01-09,29
20-01-09,24
19-01-09,12
18-01-09,21
17-01-09,24
16-01-09,33
15-01-09,40
14-01-09,39
13-01-09,41
12-01-09,40
11-01-09,28
10-01-09,26
09-01-09,31
08-01-09,44
07-01-09,36
06-01-09,76
05-01-09,28
04-01-09,16
03-01-09,18
02-01-09,45
01-01-09,96

