Datum Zeit,Bautzen PM10
,µg/m³
31-01-09,24
30-01-09,30
29-01-09,33
28-01-09,63
27-01-09,97
26-01-09,74
25-01-09,35
24-01-09,19
23-01-09,17
22-01-09,28
21-01-09,33
20-01-09,18
19-01-09,9
18-01-09,41
17-01-09,37
16-01-09,26
15-01-09,51
14-01-09,68
13-01-09,68
12-01-09,81
11-01-09,46
10-01-09,39
09-01-09,29
08-01-09,29
07-01-09,55
06-01-09,81
05-01-09,40
04-01-09,13
03-01-09,14
02-01-09,49
01-01-09,66

