Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-01-09,20
30-01-09,25
29-01-09,34
28-01-09,53
27-01-09,77
26-01-09,47
25-01-09,32
24-01-09,12
23-01-09,12
22-01-09,17
21-01-09,25
20-01-09,14
19-01-09,7
18-01-09,15
17-01-09,25
16-01-09,28
15-01-09,53
14-01-09,52
13-01-09,43
12-01-09,38
11-01-09,47
10-01-09,44
09-01-09,49
08-01-09,47
07-01-09,50
06-01-09,89
05-01-09,24
04-01-09,14
03-01-09,18
02-01-09,43
01-01-09,121

