Datum Zeit,Goerlitz NO2
,µg/m³
01-02-09 00:00,24
31-01-09 23:00,19
31-01-09 22:00,20
31-01-09 21:00,14
31-01-09 20:00,23
31-01-09 19:00,13
31-01-09 18:00,12
31-01-09 17:00,11
31-01-09 16:00,9
31-01-09 15:00,13
31-01-09 14:00,13
31-01-09 13:00,14
31-01-09 12:00,12
31-01-09 11:00,19
31-01-09 10:00,27
31-01-09 09:00,26
31-01-09 08:00,13
31-01-09 07:00,17
31-01-09 06:00,19
31-01-09 05:00,11
31-01-09 04:00,12
31-01-09 03:00,15
31-01-09 02:00,18
31-01-09 01:00,19
31-01-09 00:00,24
30-01-09 23:00,31
30-01-09 22:00,31
30-01-09 21:00,36
30-01-09 20:00,21
30-01-09 19:00,19
30-01-09 18:00,27
30-01-09 17:00,25
30-01-09 16:00,29
30-01-09 15:00,28
30-01-09 14:00,22
30-01-09 13:00,12
30-01-09 12:00,11
30-01-09 11:00,14
30-01-09 10:00,14
30-01-09 09:00,23
30-01-09 08:00,22
30-01-09 07:00,25
30-01-09 06:00,20
30-01-09 05:00,22
30-01-09 04:00,18
30-01-09 03:00,11
30-01-09 02:00,10
30-01-09 01:00,9
30-01-09 00:00,11
29-01-09 23:00,11
29-01-09 22:00,12
29-01-09 21:00,11
29-01-09 20:00,13
29-01-09 19:00,14
29-01-09 18:00,15
29-01-09 17:00,18
29-01-09 16:00,16
29-01-09 15:00,20
29-01-09 14:00,18
29-01-09 13:00,16
29-01-09 12:00,15
29-01-09 11:00,16
29-01-09 10:00,17
29-01-09 09:00,15
29-01-09 08:00,16
29-01-09 07:00,23
29-01-09 06:00,28
29-01-09 05:00,27
29-01-09 04:00,23
29-01-09 03:00,22
29-01-09 02:00,27
29-01-09 01:00,23
29-01-09 00:00,30
28-01-09 23:00,40
28-01-09 22:00,35
28-01-09 21:00,28
28-01-09 20:00,34
28-01-09 19:00,31
28-01-09 18:00,42
28-01-09 17:00,32
28-01-09 16:00,23
28-01-09 15:00,22
28-01-09 14:00,19
28-01-09 13:00,18
28-01-09 12:00,18
28-01-09 11:00,18
28-01-09 10:00,22
28-01-09 09:00,26
