Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-09,27
30-01-09,36
29-01-09,44
28-01-09,55
27-01-09,75
26-01-09,56
25-01-09,24
24-01-09,13
23-01-09,14
22-01-09,18
21-01-09,30
20-01-09,13
19-01-09,9
18-01-09,22
17-01-09,40
16-01-09,29
15-01-09,79
14-01-09,76
13-01-09,64
12-01-09,65
11-01-09,60
10-01-09,46
09-01-09,50
08-01-09,40
07-01-09,53
06-01-09,71
05-01-09,25
04-01-09,20
03-01-09,23
02-01-09,45
01-01-09,71

