Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2010-03-01,,,,,,14,,,
2010-03-01,01:00,,1,7,93,,,,
2010-03-01,02:00,,1,7,92,,,,
2010-03-01,03:00,,1,8,88,,,,
2010-03-01,04:00,,1,8,84,,,,
2010-03-01,05:00,,1,8,79,,,,
2010-03-01,06:00,,3,11,75,,,,
2010-03-01,07:00,,6,13,71,,,,
2010-03-01,08:00,,11,18,65,,,,
2010-03-01,09:00,,9,14,65,,,,
2010-03-01,10:00,,10,16,64,,,,
2010-03-01,11:00,,11,18,64,,,,
2010-03-01,12:00,,13,20,58,,,,
2010-03-01,13:00,,12,19,58,,,,
2010-03-01,14:00,,14,19,57,,,,
2010-03-01,15:00,,12,19,58,,,,
2010-03-01,16:00,,14,21,58,,,,
2010-03-01,17:00,,13,24,57,,,,
2010-03-01,18:00,,14,27,49,,,,
2010-03-01,19:00,,14,30,46,,,,
2010-03-01,20:00,,9,32,39,,,,
2010-03-01,21:00,,7,24,45,,,,
2010-03-01,22:00,,6,20,47,,,,
2010-03-01,23:00,,3,19,44,,,,
2010-03-02,,,,,,26,,,
2010-03-02,00:00,,2,16,45,,,,
2010-03-02,01:00,,1,16,47,,,,
2010-03-02,02:00,,2,16,46,,,,
2010-03-02,03:00,,1,16,43,,,,
2010-03-02,04:00,,1,16,39,,,,
2010-03-02,05:00,,1,22,32,,,,
2010-03-02,06:00,,12,30,26,,,,
2010-03-02,07:00,,35,51,9,,,,
2010-03-02,08:00,,61,62,7,,,,
2010-03-02,09:00,,28,42,20,,,,
2010-03-02,10:00,,25,40,23,,,,
2010-03-02,11:00,,22,32,39,,,,
2010-03-02,12:00,,17,24,55,,,,
2010-03-02,13:00,,13,19,66,,,,
2010-03-02,14:00,,18,24,61,,,,
2010-03-02,15:00,,15,21,68,,,,
2010-03-02,16:00,,21,25,65,,,,
2010-03-02,17:00,,16,23,68,,,,
2010-03-02,18:00,,17,31,60,,,,
2010-03-02,19:00,,27,55,36,,,,
2010-03-02,20:00,,16,49,35,,,,
2010-03-02,21:00,,6,32,46,,,,
2010-03-02,22:00,,8,30,45,,,,
2010-03-02,23:00,,10,31,43,,,,
2010-03-03,,,,,,30,,,
2010-03-03,00:00,,2,25,47,,,,
2010-03-03,01:00,,3,27,42,,,,
2010-03-03,02:00,,1,24,37,,,,
2010-03-03,03:00,,1,20,42,,,,
2010-03-03,04:00,,2,16,47,,,,
2010-03-03,05:00,,1,17,49,,,,
2010-03-03,06:00,,5,18,50,,,,
2010-03-03,07:00,,12,23,50,,,,
2010-03-03,08:00,,18,26,49,,,,
2010-03-03,09:00,,19,33,46,,,,
2010-03-03,10:00,,21,31,49,,,,
2010-03-03,11:00,,13,21,63,,,,
2010-03-03,12:00,,18,23,65,,,,
2010-03-03,13:00,,11,17,73,,,,
2010-03-03,14:00,,12,17,73,,,,
2010-03-03,15:00,,14,17,76,,,,
2010-03-03,16:00,,19,22,74,,,,
2010-03-03,17:00,,17,25,69,,,,
2010-03-03,18:00,,26,39,55,,,,
2010-03-03,19:00,,31,68,23,,,,
2010-03-03,20:00,,39,82,5,,,,
2010-03-03,21:00,,33,75,1,,,,
2010-03-03,22:00,,30,65,2,,,,
2010-03-03,23:00,,32,62,2,,,,
2010-03-04,,,,,,31,,,
2010-03-04,00:00,,40,57,4,,,,
2010-03-04,01:00,,37,51,3,,,,
2010-03-04,02:00,,36,51,1,,,,
2010-03-04,03:00,,33,45,2,,,,
2010-03-04,04:00,,34,43,1,,,,
2010-03-04,05:00,,45,41,1,,,,
2010-03-04,06:00,,52,43,1,,,,
2010-03-04,07:00,,70,49,2,,,,
2010-03-04,08:00,,25,53,13,,,,
2010-03-04,09:00,,50,50,16,,,,
2010-03-04,10:00,,28,39,28,,,,
2010-03-04,11:00,,28,34,36,,,,
2010-03-04,12:00,,23,34,43,,,,
2010-03-04,13:00,,17,30,52,,,,
2010-03-04,14:00,,17,26,62,,,,
2010-03-04,15:00,,22,29,64,,,,
2010-03-04,16:00,,21,26,65,,,,
2010-03-04,17:00,,15,25,66,,,,
2010-03-04,18:00,,23,38,54,,,,
2010-03-04,19:00,,22,36,52,,,,
2010-03-04,20:00,,11,26,56,,,,
2010-03-04,21:00,,6,20,61,,,,
2010-03-04,22:00,,10,24,54,,,,
2010-03-04,23:00,,13,34,42,,,,
2010-03-05,,,,,,23,,,
2010-03-05,00:00,,1,26,45,,,,
2010-03-05,01:00,,3,28,42,,,,
2010-03-05,02:00,,1,22,47,,,,
2010-03-05,03:00,,1,17,58,,,,
2010-03-05,04:00,,1,19,57,,,,
2010-03-05,05:00,,1,13,68,,,,
2010-03-05,06:00,,6,19,59,,,,
2010-03-05,07:00,,14,26,55,,,,
2010-03-05,08:00,,30,35,50,,,,
2010-03-05,09:00,,18,24,65,,,,
2010-03-05,10:00,,21,25,66,,,,
2010-03-05,11:00,,16,24,65,,,,
2010-03-05,12:00,,18,22,66,,,,
2010-03-05,13:00,,23,24,66,,,,
2010-03-05,14:00,,18,23,69,,,,
2010-03-05,15:00,,19,26,68,,,,
2010-03-05,16:00,,19,24,71,,,,
2010-03-05,17:00,,18,31,64,,,,
2010-03-05,18:00,,33,45,51,,,,
2010-03-05,19:00,,14,29,64,,,,
2010-03-05,20:00,,5,40,49,,,,
2010-03-05,21:00,,4,32,54,,,,
2010-03-05,22:00,,5,34,47,,,,
2010-03-05,23:00,,2,21,58,,,,
2010-03-06,,,,,,19,,,
2010-03-06,00:00,,2,15,64,,,,
2010-03-06,01:00,,2,15,64,,,,
2010-03-06,02:00,,1,14,62,,,,
2010-03-06,03:00,,1,12,66,,,,
2010-03-06,04:00,,1,13,62,,,,
2010-03-06,05:00,,1,16,55,,,,
2010-03-06,06:00,,1,17,51,,,,
2010-03-06,07:00,,7,25,44,,,,
2010-03-06,08:00,,7,25,44,,,,
2010-03-06,09:00,,9,26,42,,,,
2010-03-06,10:00,,4,17,52,,,,
2010-03-06,11:00,,4,13,58,,,,
2010-03-06,12:00,,3,13,69,,,,
2010-03-06,13:00,,3,12,77,,,,
2010-03-06,14:00,,3,10,83,,,,
2010-03-06,15:00,,2,10,85,,,,
2010-03-06,16:00,,3,10,86,,,,
2010-03-06,17:00,,1,10,84,,,,
2010-03-06,18:00,,1,15,77,,,,
2010-03-06,19:00,,2,19,71,,,,
2010-03-06,20:00,,2,24,64,,,,
2010-03-06,21:00,,9,44,40,,,,
2010-03-06,22:00,,15,64,13,,,,
2010-03-06,23:00,,19,65,11,,,,
2010-03-07,,,,,,34,,,
2010-03-07,00:00,,23,69,2,,,,
2010-03-07,01:00,,19,59,4,,,,
2010-03-07,02:00,,7,55,3,,,,
2010-03-07,03:00,,6,52,5,,,,
2010-03-07,04:00,,5,50,5,,,,
2010-03-07,05:00,,3,47,6,,,,
2010-03-07,06:00,,16,53,2,,,,
2010-03-07,07:00,,19,48,7,,,,
