Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-06-01,,,,,,10.57,,
2018-06-01,01:00,,2,9,,,17,
2018-06-01,02:00,,2,11,,,16,
2018-06-01,03:00,,2,12,,,17,
2018-06-01,04:00,,2,17,,,18,
2018-06-01,05:00,,2,12,,,16,
2018-06-01,06:00,,3,14,,,13,
2018-06-01,07:00,,3,10,,,13,
2018-06-01,08:00,,3,13,,,14,
2018-06-01,09:00,,3,8,,,14,
2018-06-01,10:00,,3,6,,,11,
2018-06-01,11:00,,2,5,,,9,
2018-06-01,12:00,,3,6,,,9,
2018-06-01,13:00,,2,4,,,8,
2018-06-01,14:00,,2,4,,,9,
2018-06-01,15:00,,2,3,,,10,
2018-06-01,16:00,,2,3,,,8,
2018-06-01,17:00,,2,3,,,6,
2018-06-01,18:00,,2,4,,,7,
2018-06-01,19:00,,2,6,,,8,
2018-06-01,20:00,,2,6,,,8,
2018-06-01,21:00,,2,7,,,6,
2018-06-01,22:00,,2,10,,,9,
2018-06-01,23:00,,2,9,,,8,
2018-06-02,,,,,,7.05,,
2018-06-02,00:00,,2,13,,,10,
2018-06-02,01:00,,2,13,,,11,
2018-06-02,02:00,,2,11,,,10,
2018-06-02,03:00,,2,10,,,12,
2018-06-02,04:00,,2,8,,,11,
2018-06-02,05:00,,2,7,,,9,
2018-06-02,06:00,,2,7,,,11,
2018-06-02,07:00,,2,5,,,9,
2018-06-02,08:00,,2,4,,,7,
2018-06-02,09:00,,2,4,,,8,
2018-06-02,10:00,,2,4,,,6,
2018-06-02,11:00,,2,5,,,5,
2018-06-02,12:00,,2,4,,,6,
2018-06-02,13:00,,2,4,,,9,
2018-06-02,14:00,,2,3,,,7,
2018-06-02,15:00,,2,3,,,6,
2018-06-02,16:00,,2,3,,,6,
2018-06-02,17:00,,2,3,,,5,
2018-06-02,18:00,,2,4,,,6,
2018-06-02,19:00,,2,4,,,8,
2018-06-02,20:00,,2,4,,,9,
2018-06-02,21:00,,2,4,,,8,
2018-06-02,22:00,,2,6,,,8,
2018-06-02,23:00,,2,12,,,10,
2018-06-03,,,,,,10.78,,
2018-06-03,00:00,,2,17,,,11,
2018-06-03,01:00,,2,12,,,13,
2018-06-03,02:00,,3,17,,,16,
2018-06-03,03:00,,2,12,,,17,
2018-06-03,04:00,,2,11,,,15,
2018-06-03,05:00,,2,9,,,11,
2018-06-03,06:00,,3,8,,,13,
