Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-04,05:00,,3,11,8,,12,
2018-06-04,06:00,,4,16,16,,12,
2018-06-04,07:00,,2,11,45,,15,
2018-06-04,08:00,,1,7,67,,18,
2018-06-04,09:00,,1,5,84,,21,
2018-06-04,10:00,,1,6,89,,21,
2018-06-04,11:00,,1,6,103,,22,
2018-06-04,12:00,,1,5,115,,24,
2018-06-04,13:00,,1,7,118,,25,
2018-06-04,14:00,,1,11,121,,27,
2018-06-04,15:00,,2,15,122,,26,
2018-06-04,16:00,,1,10,122,,21,
2018-06-04,17:00,,2,16,114,,16,
2018-06-04,18:00,,1,10,120,,16,
2018-06-04,19:00,,1,7,117,,16,
2018-06-04,20:00,,1,4,113,,13,
2018-06-04,21:00,,1,9,82,,15,
2018-06-04,22:00,,1,10,63,,15,
2018-06-04,23:00,,1,7,58,,16,
2018-06-05,00:00,,1,12,42,,17,
2018-06-05,01:00,,1,8,41,,17,
2018-06-05,02:00,,1,7,37,,16,
2018-06-05,03:00,,1,7,38,,16,
2018-06-05,04:00,,1,7,53,,17,
2018-06-05,05:00,,1,9,42,,19,
2018-06-05,06:00,,1,10,42,,21,
2018-06-05,07:00,,1,6,67,,22,
2018-06-05,08:00,,1,15,68,,22,
2018-06-05,09:00,,1,9,71,,26,
2018-06-05,10:00,,1,6,84,,23,
2018-06-05,11:00,,1,3,92,,18,
2018-06-05,12:00,,1,4,90,,18,
2018-06-05,13:00,,1,3,91,,17,
2018-06-05,14:00,,1,7,89,,17,
2018-06-05,15:00,,2,13,86,,21,
2018-06-05,16:00,,1,7,90,,21,
2018-06-05,17:00,,1,8,92,,18,
2018-06-05,18:00,,1,5,100,,21,
2018-06-05,19:00,,1,3,104,,18,
2018-06-05,20:00,,1,5,93,,19,
2018-06-05,21:00,,1,8,72,,19,
2018-06-05,22:00,,1,8,65,,19,
2018-06-05,23:00,,1,8,47,,18,
2018-06-06,00:00,,1,11,35,,18,
2018-06-06,01:00,,1,12,45,,19,
2018-06-06,02:00,,1,8,67,,17,
2018-06-06,03:00,,1,7,67,,17,
2018-06-06,04:00,,1,6,64,,17,
2018-06-06,05:00,,1,8,58,,17,
2018-06-06,06:00,,1,8,57,,11,
2018-06-06,07:00,,1,6,60,,13,
2018-06-06,08:00,,1,5,64,,14,
2018-06-06,09:00,,1,5,68,,15,
2018-06-06,10:00,,1,5,73,,16,
2018-06-06,11:00,,1,4,81,,18,
2018-06-06,12:00,,1,4,91,,16,
2018-06-06,13:00,,1,4,99,,14,
2018-06-06,14:00,,1,4,107,,14,
2018-06-06,15:00,,1,3,110,,15,
2018-06-06,16:00,,1,3,112,,11,
2018-06-06,17:00,,1,3,112,,13,
2018-06-06,18:00,,1,3,114,,10,
2018-06-06,19:00,,1,4,110,,8,
2018-06-06,20:00,,1,5,108,,11,
2018-06-06,21:00,,1,7,103,,10,
2018-06-06,22:00,,1,8,91,,8,
2018-06-06,23:00,,1,7,85,,7,
2018-06-07,00:00,,1,6,83,,10,
2018-06-07,01:00,,1,7,79,,12,
2018-06-07,02:00,,1,7,75,,11,
2018-06-07,03:00,,1,8,71,,13,
2018-06-07,04:00,,1,8,68,,14,
2018-06-07,05:00,,1,10,66,,12,
2018-06-07,06:00,,1,10,64,,12,
2018-06-07,07:00,,1,9,64,,13,
2018-06-07,08:00,,1,8,69,,12,
2018-06-07,09:00,,1,7,80,,13,
2018-06-07,10:00,,1,6,100,,13,
2018-06-07,11:00,,1,5,112,,17,
2018-06-07,12:00,,1,3,118,,17,
2018-06-07,13:00,,1,3,120,,13,
2018-06-07,14:00,,1,3,124,,15,
2018-06-07,15:00,,1,3,129,,14,
2018-06-07,16:00,,1,3,134,,14,
2018-06-07,17:00,,1,3,137,,12,
2018-06-07,18:00,,1,3,136,,16,
2018-06-07,19:00,,1,3,133,,15,
2018-06-07,20:00,,1,3,132,,14,
2018-06-07,21:00,,1,6,125,,16,
2018-06-07,22:00,,1,12,111,,16,
2018-06-07,23:00,,1,12,108,,17,
2018-06-08,00:00,,1,9,105,,19,
2018-06-08,01:00,,1,9,100,,17,
2018-06-08,02:00,,1,8,93,,18,
2018-06-08,03:00,,1,11,79,,19,
2018-06-08,04:00,,1,15,54,,20,
2018-06-08,05:00,,1,15,52,,18,
2018-06-08,06:00,,2,22,48,,21,
2018-06-08,07:00,,1,11,74,,22,
2018-06-08,08:00,,1,7,97,,19,
2018-06-08,09:00,,1,5,112,,21,
2018-06-08,10:00,,1,4,127,,15,
2018-06-08,11:00,,1,3,140,,14,
2018-06-08,12:00,,1,4,150,,16,
2018-06-08,13:00,,1,1,147,,15,
2018-06-08,14:00,,1,2,149,,13,
2018-06-08,15:00,,1,2,152,,13,
2018-06-08,16:00,,1,3,156,,11,
2018-06-08,17:00,,1,3,155,,9,
2018-06-08,18:00,,1,3,156,,14,
2018-06-08,19:00,,1,3,152,,16,
2018-06-08,20:00,,1,4,147,,16,
2018-06-08,21:00,,1,5,139,,17,
2018-06-08,22:00,,1,8,124,,15,
2018-06-08,23:00,,1,10,102,,22,
2018-06-09,00:00,,1,8,126,,23,
2018-06-09,01:00,,1,6,123,,22,
2018-06-09,02:00,,1,7,112,,22,
2018-06-09,03:00,,1,10,103,,23,
2018-06-09,04:00,,1,16,80,,23,
2018-06-09,05:00,,1,17,66,,27,
2018-06-09,06:00,,1,14,66,,25,
2018-06-09,07:00,,1,11,79,,24,
2018-06-09,08:00,,1,13,80,,24,
2018-06-09,09:00,,1,10,85,,24,
2018-06-09,10:00,,1,6,99,,24,
2018-06-09,11:00,,1,6,103,,23,
2018-06-09,12:00,,1,5,114,,21,
2018-06-09,13:00,,1,4,124,,20,
2018-06-09,14:00,,1,3,120,,20,
2018-06-09,15:00,,1,4,115,,17,
2018-06-09,16:00,,1,3,106,,13,
2018-06-09,17:00,,1,4,101,,18,
2018-06-09,18:00,,1,6,101,,16,
2018-06-09,19:00,,1,5,91,,15,
2018-06-09,20:00,,1,6,73,,17,
2018-06-09,21:00,,1,9,56,,16,
2018-06-09,22:00,,1,9,51,,20,
2018-06-09,23:00,,1,10,37,,22,
2018-06-10,00:00,,1,10,31,,21,
2018-06-10,01:00,,1,11,20,,20,
2018-06-10,02:00,,1,11,20,,22,
2018-06-10,03:00,,1,12,18,,24,
2018-06-10,04:00,,1,13,18,,27,
2018-06-10,05:00,,1,12,17,,26,
2018-06-10,06:00,,1,8,30,,25,
2018-06-10,07:00,,1,6,41,,23,
2018-06-10,08:00,,1,6,50,,22,
2018-06-10,09:00,,1,5,68,,22,
2018-06-10,10:00,,1,5,85,,21,
2018-06-10,11:00,,1,3,102,,20,
2018-06-10,12:00,,1,2,114,,19,
2018-06-10,13:00,,1,2,125,,19,
2018-06-10,14:00,,1,2,128,,16,
2018-06-10,15:00,,1,2,112,,16,
2018-06-10,16:00,,1,3,101,,14,
2018-06-10,17:00,,1,4,88,,15,
2018-06-10,18:00,,1,4,79,,13,
2018-06-10,19:00,,1,6,71,,15,
2018-06-10,20:00,,1,9,52,,15,
2018-06-10,21:00,,1,7,57,,16,
2018-06-10,22:00,,1,6,47,,14,
2018-06-10,23:00,,1,7,38,,16,
2018-06-11,00:00,,1,8,32,,18,
2018-06-11,01:00,,1,5,44,,18,
2018-06-11,02:00,,1,5,54,,18,
2018-06-11,03:00,,1,4,71,,19,
2018-06-11,04:00,,1,5,65,,19,
2018-06-11,05:00,,1,5,70,,20,
2018-06-11,06:00,,1,6,66,,23,
2018-06-11,07:00,,1,7,67,,24,
2018-06-11,08:00,,1,7,71,,25,
2018-06-11,09:00,,1,8,88,,26,
2018-06-11,10:00,,2,12,92,,21,
2018-06-11,11:00,,1,8,102,,26,
2018-06-11,12:00,,1,3,110,,23,
2018-06-11,13:00,,1,3,110,,21,
2018-06-11,14:00,,1,3,116,,21,
2018-06-11,15:00,,1,3,119,,19,
2018-06-11,16:00,,1,2,123,,17,
2018-06-11,17:00,,1,2,120,,14,
2018-06-11,18:00,,1,2,119,,15,
2018-06-11,19:00,,1,2,116,,16,
2018-06-11,20:00,,1,3,110,,16,
2018-06-11,21:00,,1,4,90,,14,
2018-06-11,22:00,,1,5,68,,15,
2018-06-11,23:00,,1,5,63,,15,
2018-06-12,00:00,,1,6,49,,16,
2018-06-12,01:00,,1,6,43,,18,
2018-06-12,02:00,,1,6,53,,17,
2018-06-12,03:00,,1,7,71,,16,
2018-06-12,04:00,,1,7,64,,16,
2018-06-12,05:00,,1,7,49,,15,
2018-06-12,06:00,,1,7,40,,15,
2018-06-12,07:00,,1,7,46,,17,
2018-06-12,08:00,,1,7,60,,39,
2018-06-12,09:00,,1,5,69,,19,
2018-06-12,10:00,,2,8,71,,17,
2018-06-12,11:00,,3,15,65,,18,
2018-06-12,12:00,,1,6,85,,20,
2018-06-12,13:00,,1,4,91,,16,
2018-06-12,14:00,,1,3,95,,19,
2018-06-12,15:00,,1,2,95,,18,
2018-06-12,16:00,,1,2,98,,15,
2018-06-12,17:00,,1,3,100,,13,
2018-06-12,18:00,,1,2,103,,13,
2018-06-12,19:00,,1,3,103,,12,
2018-06-12,20:00,,1,4,94,,11,
2018-06-12,21:00,,1,5,81,,13,
2018-06-12,22:00,,1,5,70,,14,
2018-06-12,23:00,,1,5,67,,13,
2018-06-13,00:00,,1,6,59,,15,
2018-06-13,01:00,,1,6,56,,16,
2018-06-13,02:00,,1,5,62,,13,
2018-06-13,03:00,,1,6,54,,13,
2018-06-13,04:00,,1,7,51,,13,
2018-06-13,05:00,,1,7,45,,13,
2018-06-13,06:00,,1,7,51,,14,
2018-06-13,07:00,,1,7,53,,13,
2018-06-13,08:00,,1,5,57,,11,
2018-06-13,09:00,,1,6,57,,13,
2018-06-13,10:00,,,,,,13,
2018-06-13,16:00,,1,3,80,,9,
2018-06-13,17:00,,1,3,82,,10,
2018-06-13,18:00,,1,3,77,,11,
2018-06-13,19:00,,1,3,70,,10,
2018-06-13,20:00,,1,3,66,,10,
2018-06-13,21:00,,1,3,64,,8,
2018-06-13,22:00,,1,7,60,,7,
2018-06-13,23:00,,1,5,58,,9,
2018-06-14,00:00,,1,5,57,,9,
2018-06-14,01:00,,1,4,56,,8,
2018-06-14,02:00,,1,5,53,,11,
2018-06-14,03:00,,1,5,50,,14,
2018-06-14,04:00,,1,5,47,,14,
2018-06-14,05:00,,1,6,45,,15,
2018-06-14,06:00,,1,8,42,,14,
2018-06-14,07:00,,2,10,44,,20,
2018-06-14,08:00,,1,7,56,,26,
2018-06-14,09:00,,1,6,60,,14,
2018-06-14,10:00,,2,9,70,,20,
2018-06-14,11:00,,1,6,79,,15,
2018-06-14,12:00,,1,3,84,,13,
2018-06-14,13:00,,1,3,83,,12,
2018-06-14,14:00,,1,2,86,,12,
2018-06-14,15:00,,1,3,90,,11,
2018-06-14,16:00,,1,3,93,,11,
2018-06-14,17:00,,1,3,96,,11,
2018-06-14,18:00,,1,3,98,,11,
2018-06-14,19:00,,1,3,100,,13,
2018-06-14,20:00,,1,4,93,,15,
2018-06-14,21:00,,1,6,81,,14,
2018-06-14,22:00,,1,8,72,,12,
2018-06-14,23:00,,1,9,66,,13,
2018-06-15,00:00,,1,8,65,,13,
2018-06-15,01:00,,1,9,62,,16,
2018-06-15,02:00,,1,8,64,,19,
2018-06-15,03:00,,1,9,58,,20,
2018-06-15,04:00,,1,8,48,,20,
2018-06-15,05:00,,1,10,31,,17,
2018-06-15,06:00,,3,12,28,,17,
2018-06-15,07:00,,2,12,43,,22,
2018-06-15,08:00,,2,14,61,,18,
2018-06-15,09:00,,3,15,61,,19,
2018-06-15,10:00,,3,13,75,,16,
2018-06-15,11:00,,1,7,96,,18,
2018-06-15,12:00,,1,9,108,,20,
2018-06-15,13:00,,1,8,113,,21,
2018-06-15,14:00,,1,6,120,,20,
2018-06-15,15:00,,1,5,127,,20,
2018-06-15,16:00,,1,6,127,,22,
2018-06-15,17:00,,1,7,122,,22,
2018-06-15,18:00,,1,12,108,,22,
2018-06-15,19:00,,1,16,100,,20,
2018-06-15,20:00,,1,7,105,,17,
2018-06-15,21:00,,1,8,88,,15,
2018-06-15,22:00,,1,10,67,,15,
2018-06-15,23:00,,1,10,57,,18,
2018-06-16,00:00,,1,10,56,,18,
2018-06-16,01:00,,1,10,43,,19,
2018-06-16,02:00,,1,13,49,,19,
2018-06-16,03:00,,1,13,42,,20,
2018-06-16,04:00,,1,10,34,,21,
2018-06-16,05:00,,1,9,31,,21,
2018-06-16,06:00,,1,12,27,,21,
2018-06-16,07:00,,2,17,35,,20,
2018-06-16,08:00,,2,17,49,,21,
2018-06-16,09:00,,2,14,68,,24,
2018-06-16,10:00,,2,11,90,,20,
2018-06-16,11:00,,1,6,120,,21,
2018-06-16,12:00,,1,4,131,,20,
2018-06-16,13:00,,1,3,131,,18,
2018-06-16,14:00,,1,3,131,,16,
2018-06-16,15:00,,1,3,132,,20,
2018-06-16,16:00,,1,3,132,,18,
2018-06-16,17:00,,1,3,131,,16,
2018-06-16,18:00,,1,3,131,,19,
2018-06-16,19:00,,1,3,127,,17,
2018-06-16,20:00,,1,7,105,,19,
2018-06-16,21:00,,1,7,88,,20,
2018-06-16,22:00,,1,6,87,,18,
2018-06-16,23:00,,1,8,75,,20,
2018-06-17,00:00,,1,10,52,,23,
2018-06-17,01:00,,1,9,60,,24,
2018-06-17,02:00,,1,11,56,,25,
2018-06-17,03:00,,1,14,55,,26,
2018-06-17,04:00,,1,13,52,,26,
2018-06-17,05:00,,1,13,52,,24,
2018-06-17,06:00,,1,10,64,,22,
2018-06-17,07:00,,1,7,96,,19,
2018-06-17,08:00,,1,6,105,,14,
2018-06-17,09:00,,1,6,116,,16,
2018-06-17,10:00,,1,5,129,,19,
2018-06-17,11:00,,1,3,130,,16,
2018-06-17,12:00,,1,3,139,,16,
2018-06-17,13:00,,1,2,140,,13,
2018-06-17,14:00,,1,2,139,,12,
2018-06-17,15:00,,1,2,143,,14,
2018-06-17,16:00,,1,2,141,,14,
