Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-08,01:00,,1,12,42,,21,3.5
2018-06-08,02:00,,1,12,39,,19,1.3
2018-06-08,03:00,,1,14,39,,17,0.5
2018-06-08,04:00,,1,15,55,,17,0.5
2018-06-08,05:00,,1,12,61,,17,1.2
2018-06-08,06:00,,1,18,59,,15,1.3
2018-06-08,07:00,,2,16,80,,17,1.8
2018-06-08,08:00,,1,9,99,,18,1.2
2018-06-08,09:00,,1,7,112,,14,1.3
2018-06-08,10:00,,1,5,123,,14,1.8
2018-06-08,11:00,,1,8,125,,17,2.0
2018-06-08,12:00,,1,9,131,,20,7.5
2018-06-08,13:00,,1,9,134,,21,9.4
2018-06-08,14:00,,1,10,136,,18,7.3
2018-06-08,15:00,,1,10,138,,21,7.1
2018-06-08,16:00,,1,8,140,,20,5.4
2018-06-08,17:00,,1,6,139,,17,4.2
2018-06-08,18:00,,1,6,131,,19,1.9
2018-06-08,19:00,,1,7,118,,17,1.2
2018-06-08,20:00,,1,8,101,,18,0.5
2018-06-08,21:00,,1,7,99,,16,0.5
2018-06-08,22:00,,1,10,82,,15,0.5
2018-06-08,23:00,,1,14,63,,18,0.5
2018-06-09,00:00,,1,19,41,,18,1.0
2018-06-09,01:00,,1,17,23,,24,1.2
2018-06-09,02:00,,1,19,19,,25,0.5
2018-06-09,03:00,,1,14,19,,16,0.5
2018-06-09,04:00,,1,12,11,,16,0.5
2018-06-09,05:00,,1,12,9,,17,0.5
2018-06-09,06:00,,5,16,7,,17,1.1
2018-06-09,07:00,,4,17,10,,17,1.1
2018-06-09,08:00,,8,20,9,,20,1.0
2018-06-09,09:00,,3,12,35,,23,0.5
2018-06-09,10:00,,3,16,51,,30,0.5
2018-06-09,11:00,,1,8,84,,33,1.2
2018-06-09,12:00,,1,11,99,,23,6.9
2018-06-09,13:00,,1,7,114,,21,8.3
2018-06-09,14:00,,1,4,102,,22,4.9
2018-06-09,15:00,,1,9,74,,39,1.1
2018-06-09,16:00,,1,12,66,,20,0.5
2018-06-09,17:00,,1,14,51,,17,0.5
2018-06-09,18:00,,1,9,51,,18,0.5
2018-06-09,19:00,,1,15,36,,18,0.5
2018-06-09,20:00,,1,17,28,,23,0.5
2018-06-09,21:00,,1,12,25,,25,0.5
2018-06-09,22:00,,1,11,22,,21,0.5
2018-06-09,23:00,,1,15,14,,22,0.5
2018-06-10,00:00,,1,12,11,,19,0.5
2018-06-10,01:00,,1,11,12,,20,0.5
2018-06-10,02:00,,2,18,6,,19,0.5
2018-06-10,03:00,,2,13,5,,17,0.5
2018-06-10,04:00,,2,12,3,,18,0.5
2018-06-10,05:00,,7,10,2,,16,0.5
2018-06-10,06:00,,10,9,3,,13,0.5
2018-06-10,07:00,,6,8,7,,15,0.5
2018-06-10,08:00,,3,6,14,,17,0.5
2018-06-10,09:00,,1,8,44,,20,0.5
2018-06-10,10:00,,1,4,62,,22,0.5
2018-06-10,11:00,,1,4,73,,23,0.5
2018-06-10,12:00,,1,3,88,,20,0.5
2018-06-10,13:00,,1,3,96,,19,1.0
2018-06-10,14:00,,1,4,94,,16,1.2
2018-06-10,15:00,,1,6,86,,18,0.5
2018-06-10,16:00,,1,11,56,,18,0.5
2018-06-10,17:00,,1,7,58,,20,0.5
2018-06-10,18:00,,1,6,50,,14,0.5
2018-06-10,19:00,,1,8,44,,15,0.5
2018-06-10,20:00,,1,9,34,,17,0.5
2018-06-10,21:00,,1,11,26,,15,0.5
2018-06-10,22:00,,1,10,38,,20,0.5
2018-06-10,23:00,,1,10,30,,14,0.5
2018-06-11,00:00,,1,8,30,,16,0.5
2018-06-11,01:00,,1,10,22,,17,0.5
2018-06-11,02:00,,1,13,21,,17,0.5
2018-06-11,03:00,,1,8,16,,18,0.5
2018-06-11,04:00,,1,9,11,,17,0.5
2018-06-11,05:00,,2,11,8,,16,0.5
2018-06-11,06:00,,2,14,19,,17,0.5
2018-06-11,07:00,,3,20,42,,19,0.5
2018-06-11,08:00,,1,10,79,,22,0.5
2018-06-11,09:00,,1,7,90,,24,0.5
2018-06-11,10:00,,1,5,102,,24,0.5
2018-06-11,11:00,,1,5,110,,22,0.5
2018-06-11,12:00,,1,4,117,,19,0.5
2018-06-11,13:00,,1,4,118,,16,0.5
2018-06-11,14:00,,1,4,119,,17,0.5
2018-06-11,15:00,,1,4,118,,17,0.5
2018-06-11,16:00,,1,4,119,,16,0.5
2018-06-11,17:00,,1,5,113,,16,0.5
2018-06-11,18:00,,1,6,111,,16,0.5
2018-06-11,19:00,,1,7,109,,18,0.5
2018-06-11,20:00,,1,13,94,,21,0.5
2018-06-11,21:00,,1,17,76,,17,0.5
2018-06-11,22:00,,1,12,74,,19,0.5
2018-06-11,23:00,,1,16,62,,20,0.5
2018-06-12,00:00,,1,15,49,,19,0.5
2018-06-12,01:00,,1,16,52,,18,0.5
2018-06-12,02:00,,1,16,37,,22,0.5
2018-06-12,03:00,,1,6,61,,22,0.5
2018-06-12,04:00,,1,11,67,,17,0.5
2018-06-12,05:00,,1,13,53,,13,0.5
2018-06-12,06:00,,1,18,41,,15,0.5
2018-06-12,07:00,,1,10,52,,14,0.5
2018-06-12,08:00,,1,9,58,,13,0.5
2018-06-12,09:00,,2,10,55,,15,0.5
2018-06-12,10:00,,1,7,71,,17,0.5
2018-06-12,11:00,,1,7,80,,19,1.8
2018-06-12,12:00,,1,8,82,,19,3.1
2018-06-12,13:00,,1,6,87,,22,1.6
2018-06-12,14:00,,1,6,89,,23,1.8
2018-06-12,15:00,,1,5,91,,21,1.3
2018-06-12,16:00,,1,5,95,,18,1.1
2018-06-12,17:00,,1,4,99,,16,1.1
2018-06-12,18:00,,1,6,95,,18,1.2
2018-06-12,19:00,,1,5,96,,16,0.5
2018-06-12,20:00,,1,6,91,,12,0.5
2018-06-12,21:00,,1,8,81,,13,0.5
2018-06-12,22:00,,1,8,72,,13,0.5
2018-06-12,23:00,,1,7,70,,13,0.5
2018-06-13,00:00,,1,9,64,,14,0.5
2018-06-13,01:00,,1,8,67,,12,0.5
2018-06-13,02:00,,1,9,62,,13,0.5
2018-06-13,03:00,,1,6,60,,13,0.5
2018-06-13,04:00,,1,10,53,,13,0.5
2018-06-13,05:00,,1,10,50,,13,0.5
2018-06-13,06:00,,1,11,48,,11,0.5
2018-06-13,07:00,,2,15,46,,10,0.5
2018-06-13,08:00,,2,12,43,,9,0.5
2018-06-13,09:00,,1,11,47,,11,0.5
2018-06-13,10:00,,1,9,53,,11,0.5
2018-06-13,11:00,,1,7,56,,13,0.5
2018-06-13,12:00,,1,5,61,,14,0.5
2018-06-13,13:00,,1,7,63,,17,0.5
2018-06-13,14:00,,1,7,70,,14,0.5
2018-06-13,15:00,,1,9,63,,13,0.5
2018-06-13,16:00,,1,9,63,,13,0.5
2018-06-13,17:00,,1,7,71,,14,0.5
2018-06-13,18:00,,1,6,74,,10,0.5
2018-06-13,19:00,,1,5,71,,8,0.5
2018-06-13,20:00,,1,5,66,,7,0.5
2018-06-13,21:00,,1,5,60,,6,0.5
2018-06-13,22:00,,1,5,56,,6,0.5
2018-06-13,23:00,,1,6,52,,6,0.5
2018-06-14,00:00,,1,5,55,,9,0.5
2018-06-14,01:00,,1,4,54,,10,0.5
2018-06-14,02:00,,1,4,53,,11,0.5
2018-06-14,03:00,,1,6,47,,11,0.5
2018-06-14,04:00,,1,6,46,,12,0.5
2018-06-14,05:00,,1,9,42,,12,0.5
2018-06-14,06:00,,1,10,44,,11,0.5
2018-06-14,07:00,,1,12,44,,10,0.5
2018-06-14,08:00,,1,12,47,,12,0.5
2018-06-14,09:00,,1,14,47,,13,1.7
2018-06-14,10:00,,2,12,54,,13,3.2
2018-06-14,11:00,,1,8,68,,13,3.4
2018-06-14,12:00,,1,5,76,,11,2.4
2018-06-14,13:00,,1,4,80,,11,0.5
2018-06-14,14:00,,1,5,80,,10,0.5
2018-06-14,15:00,,1,6,78,,12,0.5
2018-06-14,16:00,,1,4,82,,12,0.5
2018-06-14,17:00,,1,4,82,,12,0.5
2018-06-14,18:00,,1,5,83,,8,0.5
2018-06-14,19:00,,1,5,80,,7,0.5
2018-06-14,20:00,,1,8,67,,9,0.5
2018-06-14,21:00,,1,14,48,,11,0.5
2018-06-14,22:00,,1,15,29,,12,0.5
2018-06-14,23:00,,1,18,17,,16,0.5
2018-06-15,00:00,,1,14,12,,14,0.5
2018-06-15,01:00,,1,15,10,,15,0.5
2018-06-15,02:00,,1,14,14,,13,0.5
2018-06-15,03:00,,1,19,12,,13,0.5
2018-06-15,04:00,,1,14,7,,12,0.5
2018-06-15,05:00,,8,19,7,,12,0.5
2018-06-15,06:00,,8,18,14,,12,0.5
2018-06-15,07:00,,6,15,23,,16,0.5
2018-06-15,08:00,,6,14,26,,17,0.5
2018-06-15,09:00,,4,17,45,,20,1.5
2018-06-15,10:00,,2,12,81,,22,7.3
2018-06-15,11:00,,2,14,93,,23,22.5
2018-06-15,12:00,,1,6,106,,22,4.2
2018-06-15,13:00,,1,5,110,,19,2.4
2018-06-15,14:00,,1,5,112,,17,2.0
2018-06-15,15:00,,1,6,120,,16,2.8
2018-06-15,16:00,,1,6,125,,19,3.8
2018-06-15,17:00,,1,5,126,,23,2.9
2018-06-15,18:00,,1,13,116,,19,2.8
2018-06-15,19:00,,1,15,107,,21,2.4
2018-06-15,20:00,,1,12,96,,19,2.9
2018-06-15,21:00,,1,15,83,,17,2.7
2018-06-15,22:00,,1,19,60,,17,2.0
2018-06-15,23:00,,1,23,36,,22,1.0
2018-06-16,00:00,,1,24,18,,22,0.5
2018-06-16,01:00,,1,22,15,,25,0.5
2018-06-16,02:00,,1,21,13,,27,0.5
2018-06-16,03:00,,1,15,17,,28,0.5
2018-06-16,04:00,,1,15,18,,22,0.5
2018-06-16,05:00,,1,13,21,,21,0.5
2018-06-16,06:00,,2,20,21,,21,0.5
2018-06-16,07:00,,3,23,27,,21,0.5
2018-06-16,08:00,,2,16,36,,20,0.5
2018-06-16,09:00,,2,14,42,,23,0.5
2018-06-16,10:00,,1,10,82,,33,1.2
2018-06-16,11:00,,1,6,116,,22,1.7
2018-06-16,12:00,,1,5,124,,18,3.6
2018-06-16,13:00,,1,8,124,,19,9.9
2018-06-16,14:00,,1,7,128,,24,10.7
2018-06-16,15:00,,1,6,121,,22,3.7
2018-06-16,16:00,,1,13,116,,20,11.5
2018-06-16,17:00,,1,7,120,,17,5.8
2018-06-16,18:00,,1,7,117,,19,1.9
2018-06-16,19:00,,1,8,114,,20,1.4
2018-06-16,20:00,,1,10,107,,17,1.1
2018-06-16,21:00,,1,17,80,,22,0.5
2018-06-16,22:00,,1,28,42,,26,0.5
2018-06-16,23:00,,1,24,31,,30,1.7
2018-06-17,00:00,,1,22,26,,35,2.4
2018-06-17,01:00,,1,21,27,,37,1.9
2018-06-17,02:00,,1,23,16,,28,0.5
2018-06-17,03:00,,1,19,16,,24,0.5
2018-06-17,04:00,,1,17,13,,24,0.5
2018-06-17,05:00,,2,15,16,,25,0.5
2018-06-17,06:00,,3,19,35,,27,0.5
2018-06-17,07:00,,2,16,54,,18,0.5
2018-06-17,08:00,,1,9,79,,18,0.5
2018-06-17,09:00,,1,4,113,,15,1.2
2018-06-17,10:00,,1,4,123,,15,1.5
2018-06-17,11:00,,1,3,125,,15,1.7
2018-06-17,12:00,,1,3,135,,15,1.8
2018-06-17,13:00,,1,4,132,,14,1.7
2018-06-17,14:00,,1,4,132,,15,1.9
2018-06-17,15:00,,1,4,135,,16,2.0
2018-06-17,16:00,,1,4,138,,15,2.5
2018-06-17,17:00,,1,4,130,,14,1.7
2018-06-17,18:00,,1,5,118,,19,1.1
2018-06-17,19:00,,1,5,112,,11,0.5
2018-06-17,20:00,,1,5,105,,9,0.5
2018-06-17,21:00,,1,7,88,,8,0.5
2018-06-17,22:00,,1,5,86,,8,0.5
2018-06-17,23:00,,1,5,82,,9,0.5
2018-06-18,00:00,,1,7,74,,11,0.5
2018-06-18,01:00,,1,7,76,,10,0.5
2018-06-18,02:00,,1,8,65,,13,0.5
2018-06-18,03:00,,1,13,44,,14,0.5
2018-06-18,04:00,,1,17,28,,14,0.5
2018-06-18,05:00,,2,17,17,,17,0.5
2018-06-18,06:00,,6,21,16,,17,0.5
2018-06-18,07:00,,2,15,53,,18,1.2
2018-06-18,08:00,,1,9,77,,15,5.5
2018-06-18,09:00,,1,6,89,,18,3.1
2018-06-18,10:00,,1,4,97,,14,1.6
2018-06-18,11:00,,1,4,101,,11,1.6
2018-06-18,12:00,,1,4,104,,11,1.5
2018-06-18,13:00,,1,6,101,,12,1.4
2018-06-18,14:00,,1,7,99,,16,1.2
2018-06-18,15:00,,1,7,98,,16,0.5
2018-06-18,16:00,,1,5,101,,15,1.3
2018-06-18,17:00,,1,5,101,,15,1.4
2018-06-18,18:00,,1,5,100,,14,1.4
2018-06-18,19:00,,1,5,107,,14,1.3
2018-06-18,20:00,,1,6,98,,12,1.4
2018-06-18,21:00,,1,12,75,,11,1.2
2018-06-18,22:00,,1,16,53,,14,3.8
2018-06-18,23:00,,1,22,32,,13,3.1
2018-06-19,00:00,,1,16,35,,14,3.7
2018-06-19,01:00,,1,15,39,,15,4.8
2018-06-19,02:00,,1,25,29,,15,1.8
2018-06-19,03:00,,1,19,25,,13,1.0
2018-06-19,04:00,,2,19,17,,14,0.5
2018-06-19,05:00,,1,16,21,,20,0.5
2018-06-19,06:00,,3,20,22,,20,1.1
2018-06-19,07:00,,4,19,32,,18,1.2
2018-06-19,08:00,,2,11,66,,15,3.0
2018-06-19,09:00,,1,6,79,,16,3.4
2018-06-19,10:00,,1,6,73,,12,3.6
