Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-06-01,01:00,,,,56,,20,
2018-06-01,02:00,,,,37,,17,
2018-06-01,03:00,,,,34,,16,
2018-06-01,04:00,,,,43,,18,
2018-06-01,05:00,,,,62,,19,
2018-06-01,06:00,,,,77,,15,
2018-06-01,07:00,,,,79,,12,
2018-06-01,08:00,,,,79,,12,
2018-06-01,09:00,,,,84,,11,
2018-06-01,10:00,,,,100,,10,
2018-06-01,11:00,,,,104,,9,
2018-06-01,12:00,,,,100,,8,
2018-06-01,13:00,,,,98,,7,
2018-06-01,14:00,,,,95,,8,
2018-06-01,15:00,,,,91,,8,
2018-06-01,16:00,,,,91,,10,
2018-06-01,17:00,,,,101,,8,
2018-06-01,18:00,,,,100,,8,
2018-06-01,19:00,,,,97,,8,
2018-06-01,20:00,,,,81,,7,
2018-06-01,21:00,,,,60,,8,
2018-06-01,22:00,,,,40,,9,
2018-06-01,23:00,,,,60,,9,
2018-06-02,00:00,,,,53,,9,
2018-06-02,01:00,,,,62,,8,
2018-06-02,02:00,,,,79,,9,
2018-06-02,03:00,,,,79,,9,
2018-06-02,04:00,,,,79,,9,
2018-06-02,05:00,,,,79,,9,
2018-06-02,06:00,,,,82,,8,
2018-06-02,07:00,,,,90,,8,
2018-06-02,08:00,,,,92,,7,
2018-06-02,09:00,,,,99,,6,
2018-06-02,10:00,,,,98,,6,
2018-06-02,11:00,,,,97,,6,
2018-06-02,12:00,,,,98,,6,
2018-06-02,13:00,,,,95,,6,
2018-06-02,14:00,,,,101,,7,
2018-06-02,15:00,,,,102,,7,
2018-06-02,16:00,,,,98,,7,
2018-06-02,17:00,,,,95,,9,
2018-06-02,18:00,,,,87,,8,
2018-06-02,19:00,,,,96,,9,
2018-06-02,20:00,,,,85,,8,
2018-06-02,21:00,,,,72,,8,
2018-06-02,22:00,,,,49,,9,
2018-06-02,23:00,,,,47,,9,
2018-06-03,00:00,,,,46,,11,
2018-06-03,01:00,,,,56,,12,
2018-06-03,02:00,,,,49,,12,
2018-06-03,03:00,,,,56,,11,
2018-06-03,04:00,,,,49,,11,
2018-06-03,05:00,,,,47,,11,
2018-06-03,06:00,,,,70,,16,
2018-06-03,07:00,,,,81,,20,
2018-06-03,08:00,,,,87,,20,
2018-06-03,09:00,,,,89,,16,
2018-06-03,10:00,,,,92,,14,
2018-06-03,11:00,,,,95,,13,
2018-06-03,12:00,,,,94,,11,
2018-06-03,13:00,,,,98,,12,
2018-06-03,14:00,,,,101,,10,
2018-06-03,15:00,,,,103,,10,
2018-06-03,16:00,,,,104,,11,
2018-06-03,17:00,,,,105,,10,
2018-06-03,18:00,,,,107,,9,
2018-06-03,19:00,,,,105,,11,
2018-06-03,20:00,,,,92,,11,
2018-06-03,21:00,,,,86,,10,
2018-06-03,22:00,,,,64,,10,
2018-06-03,23:00,,,,60,,11,
2018-06-04,00:00,,,,93,,12,
2018-06-04,01:00,,,,97,,12,
2018-06-04,02:00,,,,63,,14,
2018-06-04,03:00,,,,36,,12,
2018-06-04,04:00,,,,30,,11,
2018-06-04,05:00,,,,22,,12,
2018-06-04,06:00,,,,35,,12,
2018-06-04,07:00,,,,88,,11,
2018-06-04,08:00,,,,104,,13,
2018-06-04,09:00,,,,106,,15,
2018-06-04,10:00,,,,108,,14,
2018-06-04,11:00,,,,108,,11,
2018-06-04,12:00,,,,110,,12,
2018-06-04,13:00,,,,112,,11,
2018-06-04,14:00,,,,118,,8,
2018-06-04,15:00,,,,125,,11,
2018-06-04,16:00,,,,127,,11,
2018-06-04,17:00,,,,129,,12,
2018-06-04,18:00,,,,130,,13,
2018-06-04,19:00,,,,130,,14,
2018-06-04,20:00,,,,126,,13,
2018-06-04,21:00,,,,110,,15,
2018-06-04,22:00,,,,100,,16,
2018-06-04,23:00,,,,87,,16,
2018-06-05,00:00,,,,65,,16,
2018-06-05,01:00,,,,84,,16,
2018-06-05,02:00,,,,70,,15,
2018-06-05,03:00,,,,58,,16,
2018-06-05,04:00,,,,72,,17,
2018-06-05,05:00,,,,80,,20,
2018-06-05,06:00,,,,82,,20,
2018-06-05,07:00,,,,80,,18,
2018-06-05,08:00,,,,90,,18,
2018-06-05,09:00,,,,105,,19,
2018-06-05,10:00,,,,97,,19,
2018-06-05,11:00,,,,100,,20,
2018-06-05,12:00,,,,108,,18,
2018-06-05,13:00,,,,107,,15,
2018-06-05,14:00,,,,106,,16,
2018-06-05,15:00,,,,106,,18,
2018-06-05,16:00,,,,105,,22,
2018-06-05,17:00,,,,106,,28,
2018-06-05,18:00,,,,104,,26,
2018-06-05,19:00,,,,98,,25,
2018-06-05,20:00,,,,85,,27,
2018-06-05,21:00,,,,75,,29,
2018-06-05,22:00,,,,76,,27,
2018-06-05,23:00,,,,77,,24,
2018-06-06,00:00,,,,73,,20,
2018-06-06,01:00,,,,66,,20,
2018-06-06,02:00,,,,68,,17,
2018-06-06,03:00,,,,79,,17,
2018-06-06,04:00,,,,74,,19,
2018-06-06,05:00,,,,76,,19,
2018-06-06,06:00,,,,86,,18,
2018-06-06,07:00,,,,94,,18,
2018-06-06,08:00,,,,100,,17,
2018-06-06,09:00,,,,104,,19,
2018-06-06,10:00,,,,110,,18,
2018-06-06,11:00,,,,117,,19,
2018-06-06,12:00,,,,118,,18,
2018-06-06,13:00,,,,121,,16,
2018-06-06,14:00,,,,124,,18,
2018-06-06,15:00,,,,121,,18,
2018-06-06,16:00,,,,115,,17,
2018-06-06,17:00,,,,121,,17,
2018-06-06,18:00,,,,122,,16,
2018-06-06,19:00,,,,128,,16,
2018-06-06,20:00,,,,124,,15,
2018-06-06,21:00,,,,123,,15,
2018-06-06,22:00,,,,119,,14,
2018-06-06,23:00,,,,114,,15,
2018-06-07,00:00,,,,107,,16,
2018-06-07,01:00,,,,106,,16,
2018-06-07,02:00,,,,111,,16,
2018-06-07,03:00,,,,109,,17,
2018-06-07,04:00,,,,106,,16,
2018-06-07,05:00,,,,107,,14,
