Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-06-01,01:00,,,,139,,,2.8
2018-06-01,02:00,,,,132,,,1.8
2018-06-01,03:00,,,,127,,,1.8
2018-06-01,04:00,,,,121,,,7.8
2018-06-01,05:00,,,,109,,,19.2
2018-06-01,06:00,,,,133,,,2.3
2018-06-01,07:00,,,,97,,,3.0
2018-06-01,08:00,,,,103,,,2.8
2018-06-01,09:00,,,,97,,,1.6
2018-06-01,10:00,,,,101,,,0.5
2018-06-01,11:00,,,,105,,,0.5
2018-06-01,12:00,,,,101,,,0.5
2018-06-01,13:00,,,,92,,,1.8
2018-06-01,14:00,,,,88,,,3.8
2018-06-01,15:00,,,,89,,,0.5
2018-06-01,16:00,,,,89,,,0.5
2018-06-01,17:00,,,,89,,,0.5
2018-06-01,18:00,,,,92,,,0.5
2018-06-01,19:00,,,,100,,,0.5
2018-06-01,20:00,,,,102,,,0.5
2018-06-01,21:00,,,,103,,,0.5
2018-06-01,22:00,,,,105,,,0.5
2018-06-01,23:00,,,,104,,,0.5
2018-06-02,00:00,,,,103,,,0.5
2018-06-02,01:00,,,,100,,,0.5
2018-06-02,02:00,,,,101,,,0.5
2018-06-02,03:00,,,,105,,,0.5
2018-06-02,04:00,,,,104,,,0.5
2018-06-02,05:00,,,,95,,,0.5
2018-06-02,06:00,,,,93,,,0.5
2018-06-02,07:00,,,,90,,,0.5
2018-06-02,08:00,,,,100,,,0.5
2018-06-02,09:00,,,,102,,,0.5
2018-06-02,10:00,,,,106,,,0.5
2018-06-02,11:00,,,,108,,,0.5
2018-06-02,12:00,,,,102,,,0.5
2018-06-02,13:00,,,,108,,,0.5
2018-06-02,14:00,,,,102,,,0.5
2018-06-02,15:00,,,,102,,,0.5
2018-06-02,16:00,,,,99,,,0.5
2018-06-02,17:00,,,,91,,,0.5
2018-06-02,18:00,,,,90,,,0.5
2018-06-02,19:00,,,,95,,,0.5
2018-06-02,20:00,,,,96,,,0.5
2018-06-02,21:00,,,,92,,,0.5
2018-06-02,22:00,,,,89,,,0.5
2018-06-02,23:00,,,,88,,,0.5
2018-06-03,00:00,,,,86,,,0.5
