Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-11,20:00,0.3,4,27,92,,17,
2018-06-11,21:00,0.5,5,31,81,,17,
2018-06-11,22:00,0.8,2,32,68,,21,
2018-06-11,23:00,0.7,3,36,55,,20,
2018-06-12,00:00,0.5,2,28,54,,22,
2018-06-12,01:00,0.9,3,25,57,,21,
2018-06-12,02:00,0.6,4,20,58,,18,
2018-06-12,03:00,0.3,4,20,59,,15,
2018-06-12,04:00,0.2,6,24,47,,13,
2018-06-12,05:00,0.2,14,29,36,,15,
2018-06-12,06:00,0.5,28,45,25,,18,
2018-06-12,07:00,0.6,31,46,24,,21,
2018-06-12,10:00,,25,30,46,,,
2018-06-12,11:00,,16,24,58,,,
2018-06-12,12:00,,17,26,66,,22,
2018-06-12,13:00,,19,25,68,,22,
2018-06-12,14:00,0.4,22,27,72,,21,
2018-06-12,15:00,0.4,23,30,72,,18,
2018-06-12,16:00,0.5,22,35,71,,16,
2018-06-12,17:00,0.6,16,24,83,,14,
2018-06-12,18:00,0.5,14,26,83,,15,
2018-06-12,19:00,0.6,10,24,83,,14,
2018-06-12,20:00,0.5,9,25,74,,15,
2018-06-12,21:00,0.3,6,22,68,,14,
2018-06-12,22:00,0.5,8,26,59,,12,
2018-06-12,23:00,0.4,5,17,62,,12,
2018-06-13,00:00,0.2,2,12,63,,12,
2018-06-13,01:00,0.2,2,12,65,,12,
2018-06-13,02:00,0.1,2,11,68,,13,
2018-06-13,03:00,0.1,2,13,64,,15,
2018-06-13,04:00,0.1,2,18,57,,14,
2018-06-13,05:00,0.2,11,28,48,,14,
2018-06-13,06:00,0.4,17,34,40,,14,
2018-06-13,07:00,,35,42,30,,16,
2018-06-13,09:00,,23,29,41,,15,
2018-06-13,10:00,,16,24,51,,13,
2018-06-13,11:00,,22,30,49,,14,
2018-06-13,12:00,,20,23,60,,11,
2018-06-13,13:00,,22,25,62,,14,
2018-06-13,14:00,,24,30,58,,17,
2018-06-13,15:00,0.5,20,30,59,,15,
2018-06-13,16:00,0.7,25,34,52,,19,
2018-06-13,17:00,0.5,13,25,53,,12,
2018-06-13,18:00,0.5,13,22,54,,10,
2018-06-13,19:00,0.4,10,19,53,,10,
2018-06-13,20:00,0.4,11,22,48,,11,
2018-06-13,21:00,0.4,9,21,46,,11,
2018-06-13,22:00,0.3,5,18,46,,13,
2018-06-13,23:00,0.3,6,18,41,,12,
2018-06-14,00:00,0.3,5,17,41,,10,
2018-06-14,01:00,0.2,2,12,47,,11,
2018-06-14,02:00,0.1,3,15,45,,11,
2018-06-14,03:00,0.1,2,12,46,,11,
2018-06-14,04:00,0.1,5,16,42,,11,
2018-06-14,05:00,0.3,12,26,37,,11,
2018-06-14,06:00,0.5,38,47,23,,13,
2018-06-14,07:00,0.8,45,51,19,,17,
2018-06-14,08:00,0.7,47,46,25,,25,
2018-06-14,09:00,0.7,26,38,33,,26,
2018-06-14,10:00,0.5,13,22,51,,19,
2018-06-14,11:00,0.3,12,22,56,,17,
2018-06-14,12:00,0.3,13,21,69,,18,
2018-06-14,13:00,0.3,20,30,70,,18,
2018-06-14,14:00,,16,25,75,,22,
2018-06-14,15:00,,13,23,78,,22,
2018-06-14,16:00,,19,32,74,,21,
2018-06-14,17:00,,15,27,79,,20,
2018-06-14,18:00,,12,27,83,,19,
2018-06-14,19:00,0.5,8,23,88,,19,
2018-06-14,20:00,0.6,10,31,78,,18,
2018-06-14,21:00,0.8,11,45,56,,18,
2018-06-14,22:00,0.8,5,40,40,,24,
2018-06-14,23:00,0.9,4,30,40,,28,
2018-06-15,00:00,0.6,3,20,41,,21,
2018-06-15,01:00,0.5,2,16,37,,20,
2018-06-15,02:00,0.4,2,15,30,,19,
2018-06-15,03:00,0.4,2,14,29,,19,
2018-06-15,04:00,0.3,4,15,26,,20,
2018-06-15,05:00,0.3,11,20,19,,18,
2018-06-15,06:00,0.6,24,30,12,,20,
2018-06-15,07:00,,46,39,13,,24,
2018-06-15,08:00,,19,34,57,,32,
2018-06-15,09:00,,9,21,83,,25,
2018-06-15,10:00,,17,30,87,,22,
2018-06-15,11:00,,14,32,92,,25,
2018-06-15,12:00,0.4,15,31,93,,24,
2018-06-15,13:00,0.4,17,34,90,,20,
2018-06-15,14:00,0.6,14,36,91,,16,
2018-06-15,15:00,0.4,5,21,102,,21,
2018-06-15,16:00,0.3,3,14,105,,19,
2018-06-15,17:00,0.2,3,13,104,,17,
2018-06-15,18:00,0.3,3,13,101,,16,
2018-06-15,19:00,0.2,3,13,96,,15,
2018-06-15,20:00,0.3,3,17,89,,16,
2018-06-15,21:00,0.2,6,35,65,,15,
2018-06-15,22:00,0.5,4,37,55,,18,
2018-06-15,23:00,0.5,3,30,57,,18,
2018-06-16,00:00,0.7,4,29,46,,22,
2018-06-16,01:00,0.8,5,24,46,,22,
2018-06-16,02:00,0.7,4,22,45,,22,
2018-06-16,03:00,0.6,3,21,38,,21,
2018-06-16,04:00,0.5,3,21,31,,21,
2018-06-16,05:00,0.5,4,20,28,,19,
2018-06-16,06:00,0.4,7,22,27,,19,
2018-06-16,07:00,0.6,6,21,31,,23,
2018-06-16,08:00,0.7,9,21,43,,22,
2018-06-16,09:00,0.6,7,21,53,,22,
2018-06-16,10:00,0.5,8,19,77,,22,
2018-06-16,11:00,0.5,5,16,106,,22,
2018-06-16,12:00,0.3,5,14,122,,18,
2018-06-16,13:00,0.3,8,21,116,,16,
2018-06-16,14:00,0.6,10,29,109,,16,
2018-06-16,15:00,0.6,5,15,120,,16,
2018-06-16,16:00,0.3,3,11,123,,17,
2018-06-16,17:00,0.2,4,14,123,,18,
2018-06-16,18:00,0.3,7,18,124,,16,
2018-06-16,19:00,0.4,3,18,120,,18,
2018-06-16,20:00,0.3,1,15,111,,19,
2018-06-16,21:00,0.5,2,33,79,,28,
2018-06-16,22:00,1.2,4,40,64,,40,
2018-06-16,23:00,1.2,7,35,60,,33,
2018-06-17,00:00,1.0,4,29,56,,33,
2018-06-17,01:00,0.9,5,26,52,,32,
2018-06-17,02:00,0.8,5,21,52,,31,
2018-06-17,03:00,0.6,3,20,49,,29,
2018-06-17,04:00,0.5,4,18,48,,26,
2018-06-17,05:00,0.4,2,15,49,,24,
2018-06-17,06:00,0.5,4,18,49,,23,
2018-06-17,07:00,0.4,3,16,50,,22,
2018-06-17,08:00,0.4,5,14,61,,21,
2018-06-17,09:00,0.4,7,19,79,,24,
2018-06-17,10:00,0.5,8,21,108,,22,
2018-06-17,11:00,0.5,10,26,118,,17,
2018-06-17,12:00,0.6,8,24,121,,16,
2018-06-17,13:00,0.5,9,26,119,,16,
2018-06-17,14:00,0.6,14,35,115,,17,
2018-06-17,15:00,0.8,10,28,112,,20,
2018-06-17,16:00,0.5,14,32,86,,26,
2018-06-17,17:00,0.7,12,29,87,,14,
2018-06-17,18:00,0.5,15,37,75,,14,
2018-06-17,19:00,0.7,7,24,80,,14,
2018-06-17,20:00,0.6,8,32,69,,11,
2018-06-17,21:00,0.6,7,35,61,,15,
2018-06-17,22:00,0.6,8,38,46,,17,
2018-06-17,23:00,0.6,7,39,34,,20,
2018-06-18,00:00,0.4,5,28,36,,18,
2018-06-18,01:00,0.3,2,18,46,,15,
2018-06-18,02:00,0.2,3,15,52,,13,
2018-06-18,03:00,0.2,4,23,46,,14,
2018-06-18,04:00,0.2,6,37,30,,16,
2018-06-18,05:00,0.3,20,46,21,,18,
2018-06-18,06:00,0.5,38,45,27,,21,
2018-06-18,07:00,0.6,32,47,33,,24,
2018-06-18,08:00,0.6,33,45,45,,31,
2018-06-18,09:00,0.5,34,41,55,,26,
2018-06-18,10:00,0.4,19,29,68,,23,
2018-06-18,11:00,0.4,22,33,56,,22,
2018-06-18,12:00,0.4,15,27,76,,22,
2018-06-18,13:00,0.4,18,32,74,,22,
2018-06-18,14:00,0.5,24,36,77,,26,
2018-06-18,15:00,0.5,25,37,78,,25,
2018-06-18,16:00,0.8,27,46,70,,23,
2018-06-18,17:00,1.0,22,42,69,,18,
2018-06-18,18:00,0.6,13,32,77,,17,
2018-06-18,19:00,0.5,8,26,78,,17,
2018-06-18,20:00,0.5,9,28,73,,15,
2018-06-18,21:00,0.5,6,32,66,,14,
2018-06-18,22:00,0.6,7,33,55,,17,
2018-06-18,23:00,0.6,3,26,47,,15,
2018-06-19,00:00,0.5,2,17,47,,16,
2018-06-19,01:00,0.4,1,13,47,,14,
2018-06-19,02:00,0.3,2,12,50,,12,
2018-06-19,03:00,,2,13,42,,12,
2018-06-19,04:00,,4,18,30,,14,
2018-06-19,05:00,,10,27,22,,13,
2018-06-19,06:00,,23,38,18,,15,
2018-06-19,07:00,,33,50,27,,20,
2018-06-19,08:00,0.8,30,44,38,,19,
2018-06-19,09:00,0.6,28,34,45,,19,
2018-06-19,10:00,0.5,25,31,46,,19,
2018-06-19,11:00,0.3,20,29,55,,19,
2018-06-19,12:00,0.4,21,31,59,,19,
2018-06-19,13:00,0.4,20,33,63,,19,
2018-06-19,14:00,0.6,24,36,64,,17,
2018-06-19,15:00,0.7,23,40,70,,19,
2018-06-19,16:00,0.9,18,38,80,,18,
2018-06-19,17:00,0.6,15,38,81,,20,
2018-06-19,18:00,0.6,9,28,82,,17,
2018-06-19,19:00,0.5,9,26,76,,15,
2018-06-19,20:00,0.6,8,25,68,,15,
2018-06-19,21:00,0.3,9,36,49,,14,
2018-06-19,22:00,0.7,9,41,37,,18,
2018-06-19,23:00,1.0,15,46,26,,18,
2018-06-20,00:00,0.6,5,28,38,,17,
2018-06-20,01:00,0.5,3,30,33,,15,
2018-06-20,02:00,0.3,4,33,27,,13,
2018-06-20,03:00,0.3,2,30,28,,13,
2018-06-20,04:00,0.3,6,33,22,,14,
2018-06-20,05:00,0.4,17,35,20,,14,
2018-06-20,06:00,1.0,11,34,26,,15,
2018-06-20,07:00,0.6,20,38,23,,17,
2018-06-20,08:00,0.8,20,32,36,,17,
2018-06-20,09:00,0.8,16,28,46,,16,
2018-06-20,10:00,0.5,14,21,62,,17,
2018-06-20,11:00,0.4,12,18,76,,14,
2018-06-20,12:00,0.3,9,15,82,,13,
2018-06-20,13:00,0.3,12,23,88,,13,
2018-06-20,14:00,0.5,18,32,99,,17,
2018-06-20,15:00,0.5,15,29,103,,19,
2018-06-20,16:00,0.7,23,44,87,,20,
2018-06-20,17:00,1.1,16,35,88,,18,
2018-06-20,18:00,0.5,8,27,94,,15,
2018-06-20,19:00,0.5,11,40,82,,16,
2018-06-20,20:00,0.6,8,35,90,,18,
2018-06-20,21:00,0.5,8,34,80,,19,
2018-06-20,22:00,0.7,3,28,76,,19,
