Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-11-07,15
29-11-07,26
28-11-07,27
27-11-07,15
26-11-07,7
25-11-07,10
24-11-07,19
23-11-07,34
22-11-07,34
21-11-07,28
20-11-07,32
19-11-07,32
18-11-07,24
17-11-07,38
16-11-07,21
15-11-07,17
14-11-07,11
13-11-07,10
12-11-07,5
11-11-07,3
10-11-07,5
09-11-07,6
08-11-07,14
07-11-07,8
06-11-07,10
05-11-07,25
04-11-07,15
03-11-07,8
02-11-07,27
01-11-07,30

