Datum Zeit,Collmberg PM10
,µg/m³
30-11-07,15
29-11-07,25
28-11-07,24
27-11-07,11
26-11-07,6
25-11-07,8
24-11-07,11
23-11-07,25
22-11-07,28
21-11-07,30
20-11-07,34
19-11-07,37
18-11-07,21
17-11-07,23
16-11-07,18
15-11-07,13
14-11-07,5
13-11-07,8
12-11-07,4
11-11-07,3
10-11-07,2
09-11-07,6
08-11-07,12
07-11-07,9
06-11-07,9
05-11-07,13
04-11-07,9
03-11-07,6
02-11-07,15
01-11-07,25

