Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-07,
29-11-07,21.35
28-11-07,
27-11-07,17.10
26-11-07,
25-11-07,6.55
24-11-07,
23-11-07,32.53
22-11-07,
21-11-07,27.72
20-11-07,
19-11-07,40.92
18-11-07,
17-11-07,
16-11-07,
15-11-07,11.92
14-11-07,
13-11-07,11.30
12-11-07,
11-11-07,4.72
10-11-07,
09-11-07,6.42
08-11-07,
07-11-07,7.28
06-11-07,
05-11-07,21.50
04-11-07,
03-11-07,10.03
02-11-07,
01-11-07,20.45

