Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-11-07,
29-11-07,23.80
28-11-07,
27-11-07,6.88
26-11-07,
25-11-07,3.70
24-11-07,
23-11-07,14.84
22-11-07,
21-11-07,5.34
20-11-07,
19-11-07,
18-11-07,
17-11-07,3.30
16-11-07,
15-11-07,
14-11-07,
13-11-07,
12-11-07,
11-11-07,
10-11-07,
09-11-07,2.22
08-11-07,
07-11-07,1.44
06-11-07,
05-11-07,6.32
04-11-07,
03-11-07,2.25
02-11-07,
01-11-07,10.01

