Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-07,21
29-11-07,34
28-11-07,23
27-11-07,20
26-11-07,6
25-11-07,12
24-11-07,19
23-11-07,43
22-11-07,37
21-11-07,36
20-11-07,37
19-11-07,38
18-11-07,30
17-11-07,43
16-11-07,27
15-11-07,21
14-11-07,15
13-11-07,15
12-11-07,10
11-11-07,5
10-11-07,10
09-11-07,6
08-11-07,16
07-11-07,12
06-11-07,12
05-11-07,27
04-11-07,13
03-11-07,14
02-11-07,38
01-11-07,31

