Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-11-07,
29-11-07,27.25
28-11-07,
27-11-07,12.23
26-11-07,
25-11-07,8.25
24-11-07,
23-11-07,32.75
22-11-07,
21-11-07,26.41
20-11-07,
19-11-07,32.55
18-11-07,
17-11-07,33.52
16-11-07,
15-11-07,18.47
14-11-07,
13-11-07,11.21
12-11-07,
11-11-07,4.08
10-11-07,
09-11-07,5.12
08-11-07,
07-11-07,6.53
06-11-07,
05-11-07,22.32
04-11-07,
03-11-07,8.25
02-11-07,
01-11-07,23.14

