Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-11-07,22
29-11-07,48
28-11-07,40
27-11-07,23
26-11-07,12
25-11-07,12
24-11-07,28
23-11-07,54
22-11-07,59
21-11-07,39
20-11-07,50
19-11-07,44
18-11-07,28
17-11-07,49
16-11-07,31
15-11-07,24
14-11-07,17
13-11-07,17
12-11-07,10
11-11-07,8
10-11-07,8
09-11-07,10
08-11-07,22
07-11-07,11
06-11-07,14
05-11-07,39
04-11-07,18
03-11-07,12
02-11-07,41
01-11-07,36

