Datum Zeit,Zittau-Ost PM10
,µg/m³
31-01-13,8
30-01-13,5
29-01-13,14
28-01-13,46
27-01-13,47
26-01-13,77
25-01-13,101
24-01-13,79
23-01-13,90
22-01-13,55
21-01-13,88
20-01-13,83
19-01-13,45
18-01-13,25
17-01-13,44
16-01-13,97
15-01-13,66
14-01-13,85
13-01-13,68
12-01-13,10
11-01-13,6
10-01-13,8
09-01-13,10
08-01-13,16
07-01-13,25
06-01-13,7
05-01-13,5
04-01-13,8
03-01-13,8
02-01-13,21
01-01-13,32

