Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-01-13,10
30-01-13,3
29-01-13,4
28-01-13,14
27-01-13,25
26-01-13,64
25-01-13,65
24-01-13,65
23-01-13,76
22-01-13,73
21-01-13,83
20-01-13,53
19-01-13,36
18-01-13,19
17-01-13,41
16-01-13,55
15-01-13,28
14-01-13,30
13-01-13,24
12-01-13,15
11-01-13,6
10-01-13,10
09-01-13,8
08-01-13,20
07-01-13,9
06-01-13,4
05-01-13,3
04-01-13,10
03-01-13,6
02-01-13,8
01-01-13,47

