Datum Zeit,Carlsfeld PM10
,µg/m³
31-01-13,
30-01-13,
29-01-13,
28-01-13,9
27-01-13,23
26-01-13,34
25-01-13,47
24-01-13,60
23-01-13,29
22-01-13,28
21-01-13,49
20-01-13,21
19-01-13,17
18-01-13,16
17-01-13,24
16-01-13,23
15-01-13,17
14-01-13,21
13-01-13,8
12-01-13,7
11-01-13,5
10-01-13,5
09-01-13,3
08-01-13,8
07-01-13,4
06-01-13,3
05-01-13,3
04-01-13,6
03-01-13,6
02-01-13,9
01-01-13,14

