Datum Zeit,Leipzig-West PM10
,µg/m³
31-01-13,11
30-01-13,3
29-01-13,6
28-01-13,14
27-01-13,29
26-01-13,64
25-01-13,66
24-01-13,66
23-01-13,48
22-01-13,49
21-01-13,47
20-01-13,45
19-01-13,27
18-01-13,15
17-01-13,32
16-01-13,62
15-01-13,40
14-01-13,32
13-01-13,18
12-01-13,11
11-01-13,6
10-01-13,8
09-01-13,12
08-01-13,23
07-01-13,7
06-01-13,7
05-01-13,4
04-01-13,10
03-01-13,6
02-01-13,9
01-01-13,20

