Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-13,9
30-01-13,3
29-01-13,7
28-01-13,31
27-01-13,40
26-01-13,52
25-01-13,74
24-01-13,65
23-01-13,91
22-01-13,94
21-01-13,86
20-01-13,59
19-01-13,42
18-01-13,27
17-01-13,39
16-01-13,47
15-01-13,35
14-01-13,31
13-01-13,29
12-01-13,14
11-01-13,6
10-01-13,11
09-01-13,13
08-01-13,19
07-01-13,10
06-01-13,4
05-01-13,3
04-01-13,9
03-01-13,9
02-01-13,10
01-01-13,15

