Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-13,9
30-01-13,3
29-01-13,6
28-01-13,38
27-01-13,51
26-01-13,52
25-01-13,65
24-01-13,57
23-01-13,65
22-01-13,57
21-01-13,73
20-01-13,66
19-01-13,
18-01-13,17
17-01-13,41
16-01-13,69
15-01-13,39
14-01-13,38
13-01-13,21
12-01-13,12
11-01-13,5
10-01-13,7
09-01-13,7
08-01-13,18
07-01-13,8
06-01-13,4
05-01-13,4
04-01-13,9
03-01-13,6
02-01-13,7
01-01-13,36

