Datum Zeit,Leipzig-West O3
,µg/m³
01-02-13 00:00,66
31-01-13 23:00,69
31-01-13 22:00,73
31-01-13 21:00,82
31-01-13 20:00,68
31-01-13 19:00,67
31-01-13 18:00,66
31-01-13 17:00,67
31-01-13 16:00,71
31-01-13 15:00,70
31-01-13 14:00,70
31-01-13 13:00,68
31-01-13 12:00,68
31-01-13 11:00,68
31-01-13 10:00,66
31-01-13 09:00,64
31-01-13 08:00,64
31-01-13 07:00,65
31-01-13 06:00,69
31-01-13 05:00,70
31-01-13 04:00,72
31-01-13 03:00,71
31-01-13 02:00,71
31-01-13 01:00,70
31-01-13 00:00,71
30-01-13 23:00,71
30-01-13 22:00,78
30-01-13 21:00,82
30-01-13 20:00,70
30-01-13 19:00,75
30-01-13 18:00,73
30-01-13 17:00,50
30-01-13 16:00,51
30-01-13 15:00,49
30-01-13 14:00,50
30-01-13 13:00,51
30-01-13 12:00,52
30-01-13 11:00,51
30-01-13 10:00,51
30-01-13 09:00,51
30-01-13 08:00,48
30-01-13 07:00,51
30-01-13 06:00,51
30-01-13 05:00,51
30-01-13 04:00,50
30-01-13 03:00,49
30-01-13 02:00,49
30-01-13 01:00,48
30-01-13 00:00,42
29-01-13 23:00,34
29-01-13 22:00,34
29-01-13 21:00,39
29-01-13 20:00,41
29-01-13 19:00,37
29-01-13 18:00,29
29-01-13 17:00,11
29-01-13 16:00,30
29-01-13 15:00,31
29-01-13 14:00,37
29-01-13 13:00,40
29-01-13 12:00,43
29-01-13 11:00,51
29-01-13 10:00,41
29-01-13 09:00,48
29-01-13 08:00,46
29-01-13 07:00,56
29-01-13 06:00,58
29-01-13 05:00,63
29-01-13 04:00,62
29-01-13 03:00,59
29-01-13 02:00,56
29-01-13 01:00,56
29-01-13 00:00,49
28-01-13 23:00,43
28-01-13 22:00,42
28-01-13 21:00,41
28-01-13 20:00,34
28-01-13 19:00,48
28-01-13 18:00,34
28-01-13 17:00,40
28-01-13 16:00,49
28-01-13 15:00,53
28-01-13 14:00,53
28-01-13 13:00,49
28-01-13 12:00,44
28-01-13 11:00,41
28-01-13 10:00,36
28-01-13 09:00,40
28-01-13 08:00,36
28-01-13 07:00,41
28-01-13 06:00,37
28-01-13 05:00,42
28-01-13 04:00,42
28-01-13 03:00,45
28-01-13 02:00,49
28-01-13 01:00,48
28-01-13 00:00,44
27-01-13 23:00,44
27-01-13 22:00,44
27-01-13 21:00,46
27-01-13 20:00,48
27-01-13 19:00,47
27-01-13 18:00,49
27-01-13 17:00,45
27-01-13 16:00,44
27-01-13 15:00,45
27-01-13 14:00,43
27-01-13 13:00,44
27-01-13 12:00,38
27-01-13 11:00,30
27-01-13 10:00,26
27-01-13 09:00,23
27-01-13 08:00,20
27-01-13 07:00,23
27-01-13 06:00,24
27-01-13 05:00,26
27-01-13 04:00,28
27-01-13 03:00,29
27-01-13 02:00,29
27-01-13 01:00,32
27-01-13 00:00,30
26-01-13 23:00,25
26-01-13 22:00,27
26-01-13 21:00,31
26-01-13 20:00,24
26-01-13 19:00,27
26-01-13 18:00,30
26-01-13 17:00,35
26-01-13 16:00,42
26-01-13 15:00,49
26-01-13 14:00,51
26-01-13 13:00,47
26-01-13 12:00,28
26-01-13 11:00,19
26-01-13 10:00,12
26-01-13 09:00,6
26-01-13 08:00,1
26-01-13 07:00,1
26-01-13 06:00,1
26-01-13 05:00,1
26-01-13 04:00,1
26-01-13 03:00,2
26-01-13 02:00,4
26-01-13 01:00,5
26-01-13 00:00,6
25-01-13 23:00,10
25-01-13 22:00,21
25-01-13 21:00,15
25-01-13 20:00,22
25-01-13 19:00,27
25-01-13 18:00,35
25-01-13 17:00,42
25-01-13 16:00,53
25-01-13 15:00,58
25-01-13 14:00,55
25-01-13 13:00,47
25-01-13 12:00,44
25-01-13 11:00,36
25-01-13 10:00,31
25-01-13 09:00,14
25-01-13 08:00,21
25-01-13 07:00,46
25-01-13 06:00,40
25-01-13 05:00,37
25-01-13 04:00,35
25-01-13 03:00,34
25-01-13 02:00,12
25-01-13 01:00,10
25-01-13 00:00,11
24-01-13 23:00,13
24-01-13 22:00,8
24-01-13 21:00,10
24-01-13 20:00,14
24-01-13 19:00,6
24-01-13 18:00,2
24-01-13 17:00,10
24-01-13 16:00,15
24-01-13 15:00,17
24-01-13 14:00,17
24-01-13 13:00,16
24-01-13 12:00,14
24-01-13 11:00,11
24-01-13 10:00,12
24-01-13 09:00,8
24-01-13 08:00,1
24-01-13 07:00,1
24-01-13 06:00,1
24-01-13 05:00,3
24-01-13 04:00,2
24-01-13 03:00,2
24-01-13 02:00,3
24-01-13 01:00,2
24-01-13 00:00,1
23-01-13 23:00,2
23-01-13 22:00,6
23-01-13 21:00,5
23-01-13 20:00,5
23-01-13 19:00,9
23-01-13 18:00,9
23-01-13 17:00,20
23-01-13 16:00,33
23-01-13 15:00,35
23-01-13 14:00,31
23-01-13 13:00,32
23-01-13 12:00,25
23-01-13 11:00,19
23-01-13 10:00,13
23-01-13 09:00,16
23-01-13 08:00,25
23-01-13 07:00,36
23-01-13 06:00,39
23-01-13 05:00,37
23-01-13 04:00,38
23-01-13 03:00,38
23-01-13 02:00,41
23-01-13 01:00,44
23-01-13 00:00,47
22-01-13 23:00,42
22-01-13 22:00,37
22-01-13 21:00,23
22-01-13 20:00,12
22-01-13 19:00,13
22-01-13 18:00,28
22-01-13 17:00,34
22-01-13 16:00,42
22-01-13 15:00,40
22-01-13 14:00,
22-01-13 13:00,
22-01-13 12:00,
22-01-13 11:00,29
22-01-13 10:00,23
22-01-13 09:00,14
22-01-13 08:00,22
22-01-13 07:00,27
22-01-13 06:00,29
22-01-13 05:00,29
22-01-13 04:00,32
22-01-13 03:00,31
22-01-13 02:00,32
22-01-13 01:00,35
22-01-13 00:00,36
21-01-13 23:00,37
21-01-13 22:00,38
21-01-13 21:00,38
21-01-13 20:00,34
21-01-13 19:00,25
21-01-13 18:00,17
21-01-13 17:00,17
21-01-13 16:00,26
21-01-13 15:00,29
21-01-13 14:00,28
21-01-13 13:00,31
21-01-13 12:00,34
21-01-13 11:00,40
21-01-13 10:00,41
21-01-13 09:00,30
21-01-13 08:00,31
21-01-13 07:00,36
21-01-13 06:00,39
21-01-13 05:00,33
21-01-13 04:00,33
21-01-13 03:00,31
21-01-13 02:00,29
21-01-13 01:00,29
21-01-13 00:00,34
20-01-13 23:00,35
20-01-13 22:00,36
20-01-13 21:00,36
20-01-13 20:00,35
20-01-13 19:00,37
20-01-13 18:00,35
20-01-13 17:00,33
20-01-13 16:00,36
20-01-13 15:00,39
20-01-13 14:00,39
20-01-13 13:00,38
