Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-02-13 00:00,18
31-01-13 23:00,33
31-01-13 22:00,37
31-01-13 21:00,27
31-01-13 20:00,25
31-01-13 19:00,32
31-01-13 18:00,29
31-01-13 17:00,35
31-01-13 16:00,37
31-01-13 15:00,44
31-01-13 14:00,36
31-01-13 13:00,42
31-01-13 12:00,47
31-01-13 11:00,42
31-01-13 10:00,43
31-01-13 09:00,50
31-01-13 08:00,42
31-01-13 07:00,27
31-01-13 06:00,14
31-01-13 05:00,9
31-01-13 04:00,7
31-01-13 03:00,8
31-01-13 02:00,10
31-01-13 01:00,10
31-01-13 00:00,21
30-01-13 23:00,32
30-01-13 22:00,27
30-01-13 21:00,27
30-01-13 20:00,51
30-01-13 19:00,53
30-01-13 18:00,47
30-01-13 17:00,36
30-01-13 16:00,41
30-01-13 15:00,40
30-01-13 14:00,34
30-01-13 13:00,33
30-01-13 12:00,35
30-01-13 11:00,40
30-01-13 10:00,38
30-01-13 09:00,51
30-01-13 08:00,50
30-01-13 07:00,39
30-01-13 06:00,22
30-01-13 05:00,15
30-01-13 04:00,14
30-01-13 03:00,12
30-01-13 02:00,12
30-01-13 01:00,16
30-01-13 00:00,25
29-01-13 23:00,33
29-01-13 22:00,41
29-01-13 21:00,47
29-01-13 20:00,63
29-01-13 19:00,70
29-01-13 18:00,79
29-01-13 17:00,92
29-01-13 16:00,84
29-01-13 15:00,83
29-01-13 14:00,75
29-01-13 13:00,61
29-01-13 12:00,60
29-01-13 11:00,54
29-01-13 10:00,62
29-01-13 09:00,71
29-01-13 08:00,64
29-01-13 07:00,42
29-01-13 06:00,19
29-01-13 05:00,12
29-01-13 04:00,17
29-01-13 03:00,20
29-01-13 02:00,15
29-01-13 01:00,20
29-01-13 00:00,27
28-01-13 23:00,46
28-01-13 22:00,40
28-01-13 21:00,45
28-01-13 20:00,69
28-01-13 19:00,83
28-01-13 18:00,94
28-01-13 17:00,85
28-01-13 16:00,70
28-01-13 15:00,63
28-01-13 14:00,60
28-01-13 13:00,61
28-01-13 12:00,69
28-01-13 11:00,85
28-01-13 10:00,94
28-01-13 09:00,112
28-01-13 08:00,111
28-01-13 07:00,73
28-01-13 06:00,41
28-01-13 05:00,30
28-01-13 04:00,27
28-01-13 03:00,25
28-01-13 02:00,23
28-01-13 01:00,25
28-01-13 00:00,30
27-01-13 23:00,32
27-01-13 22:00,39
27-01-13 21:00,42
27-01-13 20:00,47
27-01-13 19:00,48
27-01-13 18:00,47
27-01-13 17:00,46
27-01-13 16:00,43
27-01-13 15:00,41
27-01-13 14:00,27
27-01-13 13:00,38
27-01-13 12:00,37
27-01-13 11:00,36
27-01-13 10:00,34
27-01-13 09:00,29
27-01-13 08:00,34
27-01-13 07:00,33
27-01-13 06:00,36
27-01-13 05:00,40
27-01-13 04:00,42
27-01-13 03:00,39
27-01-13 02:00,38
27-01-13 01:00,34
27-01-13 00:00,41
26-01-13 23:00,51
26-01-13 22:00,43
26-01-13 21:00,52
26-01-13 20:00,64
26-01-13 19:00,61
26-01-13 18:00,70
26-01-13 17:00,67
26-01-13 16:00,55
26-01-13 15:00,65
26-01-13 14:00,38
26-01-13 13:00,42
26-01-13 12:00,46
26-01-13 11:00,51
26-01-13 10:00,52
26-01-13 09:00,60
26-01-13 08:00,66
26-01-13 07:00,81
26-01-13 06:00,66
26-01-13 05:00,68
26-01-13 04:00,65
26-01-13 03:00,70
26-01-13 02:00,73
26-01-13 01:00,70
26-01-13 00:00,71
25-01-13 23:00,67
25-01-13 22:00,70
25-01-13 21:00,65
25-01-13 20:00,72
25-01-13 19:00,75
25-01-13 18:00,71
25-01-13 17:00,57
25-01-13 16:00,66
25-01-13 15:00,47
25-01-13 14:00,48
25-01-13 13:00,49
25-01-13 12:00,49
25-01-13 11:00,55
25-01-13 10:00,68
25-01-13 09:00,67
25-01-13 08:00,66
25-01-13 07:00,43
25-01-13 06:00,30
25-01-13 05:00,27
25-01-13 04:00,32
25-01-13 03:00,28
25-01-13 02:00,32
25-01-13 01:00,41
25-01-13 00:00,47
24-01-13 23:00,50
24-01-13 22:00,56
24-01-13 21:00,59
24-01-13 20:00,66
24-01-13 19:00,74
24-01-13 18:00,69
24-01-13 17:00,53
24-01-13 16:00,60
24-01-13 15:00,49
24-01-13 14:00,46
24-01-13 13:00,49
24-01-13 12:00,76
24-01-13 11:00,71
24-01-13 10:00,83
24-01-13 09:00,99
24-01-13 08:00,83
24-01-13 07:00,72
24-01-13 06:00,56
24-01-13 05:00,50
24-01-13 04:00,46
24-01-13 03:00,49
24-01-13 02:00,55
24-01-13 01:00,61
24-01-13 00:00,64
23-01-13 23:00,72
23-01-13 22:00,67
23-01-13 21:00,51
23-01-13 20:00,65
23-01-13 19:00,62
23-01-13 18:00,61
23-01-13 17:00,59
23-01-13 16:00,48
23-01-13 15:00,81
23-01-13 14:00,69
23-01-13 13:00,63
23-01-13 12:00,68
23-01-13 11:00,59
23-01-13 10:00,66
23-01-13 09:00,71
23-01-13 08:00,69
23-01-13 07:00,48
23-01-13 06:00,35
23-01-13 05:00,24
23-01-13 04:00,23
23-01-13 03:00,21
23-01-13 02:00,30
23-01-13 01:00,35
23-01-13 00:00,41
22-01-13 23:00,38
22-01-13 22:00,42
22-01-13 21:00,50
22-01-13 20:00,54
22-01-13 19:00,80
22-01-13 18:00,81
22-01-13 17:00,62
22-01-13 16:00,62
22-01-13 15:00,54
