Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-02-13 00:00,12
31-01-13 23:00,18
31-01-13 22:00,20
31-01-13 21:00,15
31-01-13 20:00,15
31-01-13 19:00,17
31-01-13 18:00,19
31-01-13 17:00,18
31-01-13 16:00,22
31-01-13 15:00,24
31-01-13 14:00,18
31-01-13 13:00,27
31-01-13 12:00,27
31-01-13 11:00,21
31-01-13 10:00,23
31-01-13 09:00,24
31-01-13 08:00,21
31-01-13 07:00,13
31-01-13 06:00,8
31-01-13 05:00,8
31-01-13 04:00,5
31-01-13 03:00,6
31-01-13 02:00,8
31-01-13 01:00,9
31-01-13 00:00,13
30-01-13 23:00,15
30-01-13 22:00,10
30-01-13 21:00,12
30-01-13 20:00,22
30-01-13 19:00,19
30-01-13 18:00,24
30-01-13 17:00,18
30-01-13 16:00,28
30-01-13 15:00,44
30-01-13 14:00,37
30-01-13 13:00,36
30-01-13 12:00,42
30-01-13 11:00,39
30-01-13 10:00,39
30-01-13 09:00,41
30-01-13 08:00,46
30-01-13 07:00,32
30-01-13 06:00,16
30-01-13 05:00,16
30-01-13 04:00,12
30-01-13 03:00,11
30-01-13 02:00,12
30-01-13 01:00,16
30-01-13 00:00,21
29-01-13 23:00,21
29-01-13 22:00,30
29-01-13 21:00,40
29-01-13 20:00,52
29-01-13 19:00,54
29-01-13 18:00,55
29-01-13 17:00,72
29-01-13 16:00,70
29-01-13 15:00,68
29-01-13 14:00,62
29-01-13 13:00,57
29-01-13 12:00,46
29-01-13 11:00,45
29-01-13 10:00,54
29-01-13 09:00,60
29-01-13 08:00,37
29-01-13 07:00,37
29-01-13 06:00,22
29-01-13 05:00,8
29-01-13 04:00,7
29-01-13 03:00,9
29-01-13 02:00,11
29-01-13 01:00,18
29-01-13 00:00,24
28-01-13 23:00,25
28-01-13 22:00,24
28-01-13 21:00,27
28-01-13 20:00,39
28-01-13 19:00,54
28-01-13 18:00,69
28-01-13 17:00,69
28-01-13 16:00,61
28-01-13 15:00,39
28-01-13 14:00,53
28-01-13 13:00,54
28-01-13 12:00,64
28-01-13 11:00,68
28-01-13 10:00,74
28-01-13 09:00,101
28-01-13 08:00,69
28-01-13 07:00,58
28-01-13 06:00,50
28-01-13 05:00,34
28-01-13 04:00,31
28-01-13 03:00,26
28-01-13 02:00,22
28-01-13 01:00,28
28-01-13 00:00,35
27-01-13 23:00,39
27-01-13 22:00,39
27-01-13 21:00,31
27-01-13 20:00,32
27-01-13 19:00,27
27-01-13 18:00,22
27-01-13 17:00,23
27-01-13 16:00,24
27-01-13 15:00,22
27-01-13 14:00,21
27-01-13 13:00,22
27-01-13 12:00,27
27-01-13 11:00,26
27-01-13 10:00,25
27-01-13 09:00,26
27-01-13 08:00,28
27-01-13 07:00,29
27-01-13 06:00,32
27-01-13 05:00,37
27-01-13 04:00,33
27-01-13 03:00,33
27-01-13 02:00,40
27-01-13 01:00,41
27-01-13 00:00,37
26-01-13 23:00,47
26-01-13 22:00,42
26-01-13 21:00,40
26-01-13 20:00,46
26-01-13 19:00,43
26-01-13 18:00,39
26-01-13 17:00,38
26-01-13 16:00,37
26-01-13 15:00,36
26-01-13 14:00,30
26-01-13 13:00,42
26-01-13 12:00,50
26-01-13 11:00,55
26-01-13 10:00,54
26-01-13 09:00,55
26-01-13 08:00,58
26-01-13 07:00,61
26-01-13 06:00,61
26-01-13 05:00,64
26-01-13 04:00,60
26-01-13 03:00,57
26-01-13 02:00,62
26-01-13 01:00,67
26-01-13 00:00,68
25-01-13 23:00,63
25-01-13 22:00,63
25-01-13 21:00,63
25-01-13 20:00,76
25-01-13 19:00,77
25-01-13 18:00,83
25-01-13 17:00,72
25-01-13 16:00,81
25-01-13 15:00,78
25-01-13 14:00,64
25-01-13 13:00,73
25-01-13 12:00,60
25-01-13 11:00,61
25-01-13 10:00,61
25-01-13 09:00,69
25-01-13 08:00,62
25-01-13 07:00,48
25-01-13 06:00,25
25-01-13 05:00,27
25-01-13 04:00,22
25-01-13 03:00,22
25-01-13 02:00,35
25-01-13 01:00,39
25-01-13 00:00,43
24-01-13 23:00,48
24-01-13 22:00,61
24-01-13 21:00,61
24-01-13 20:00,67
24-01-13 19:00,77
24-01-13 18:00,86
24-01-13 17:00,76
24-01-13 16:00,66
24-01-13 15:00,66
24-01-13 14:00,63
24-01-13 13:00,60
24-01-13 12:00,63
24-01-13 11:00,66
24-01-13 10:00,74
24-01-13 09:00,74
24-01-13 08:00,79
24-01-13 07:00,64
24-01-13 06:00,56
24-01-13 05:00,51
24-01-13 04:00,48
24-01-13 03:00,55
24-01-13 02:00,57
24-01-13 01:00,55
24-01-13 00:00,56
23-01-13 23:00,57
23-01-13 22:00,58
23-01-13 21:00,59
23-01-13 20:00,68
23-01-13 19:00,75
23-01-13 18:00,72
23-01-13 17:00,73
23-01-13 16:00,73
23-01-13 15:00,76
23-01-13 14:00,68
23-01-13 13:00,79
23-01-13 12:00,80
23-01-13 11:00,76
23-01-13 10:00,69
23-01-13 09:00,72
23-01-13 08:00,75
23-01-13 07:00,61
23-01-13 06:00,36
23-01-13 05:00,31
23-01-13 04:00,26
23-01-13 03:00,24
23-01-13 02:00,29
23-01-13 01:00,35
23-01-13 00:00,41
22-01-13 23:00,39
22-01-13 22:00,53
22-01-13 21:00,56
22-01-13 20:00,74
22-01-13 19:00,111
22-01-13 18:00,90
22-01-13 17:00,80
22-01-13 16:00,92
22-01-13 15:00,75
22-01-13 14:00,72
22-01-13 13:00,70
22-01-13 12:00,60
22-01-13 11:00,62
22-01-13 10:00,66
22-01-13 09:00,71
22-01-13 08:00,62
22-01-13 07:00,55
22-01-13 06:00,39
22-01-13 05:00,32
22-01-13 04:00,25
22-01-13 03:00,23
22-01-13 02:00,22
22-01-13 01:00,25
22-01-13 00:00,30
21-01-13 23:00,35
21-01-13 22:00,43
21-01-13 21:00,48
21-01-13 20:00,55
21-01-13 19:00,63
21-01-13 18:00,70
21-01-13 17:00,71
21-01-13 16:00,74
21-01-13 15:00,60
21-01-13 14:00,62
21-01-13 13:00,57
21-01-13 12:00,56
21-01-13 11:00,65
21-01-13 10:00,62
21-01-13 09:00,68
21-01-13 08:00,65
21-01-13 07:00,46
21-01-13 06:00,34
21-01-13 05:00,30
21-01-13 04:00,26
21-01-13 03:00,19
21-01-13 02:00,20
21-01-13 01:00,19
21-01-13 00:00,20
20-01-13 23:00,22
20-01-13 22:00,24
20-01-13 21:00,27
20-01-13 20:00,35
20-01-13 19:00,34
20-01-13 18:00,41
20-01-13 17:00,38
20-01-13 16:00,45
20-01-13 15:00,43
20-01-13 14:00,34
20-01-13 13:00,30
20-01-13 12:00,32
20-01-13 11:00,26
20-01-13 10:00,29
20-01-13 09:00,20
20-01-13 08:00,18
20-01-13 07:00,19
20-01-13 06:00,18
20-01-13 05:00,22
20-01-13 04:00,17
20-01-13 03:00,21
20-01-13 02:00,21
20-01-13 01:00,23
20-01-13 00:00,27
19-01-13 23:00,28
19-01-13 22:00,30
19-01-13 21:00,31
19-01-13 20:00,39
19-01-13 19:00,48
19-01-13 18:00,51
19-01-13 17:00,46
19-01-13 16:00,52
19-01-13 15:00,47
19-01-13 14:00,50
19-01-13 13:00,47
19-01-13 12:00,41
19-01-13 11:00,42
19-01-13 10:00,52
19-01-13 09:00,28
19-01-13 08:00,25
19-01-13 07:00,22
19-01-13 06:00,19
19-01-13 05:00,22
19-01-13 04:00,15
19-01-13 03:00,18
19-01-13 02:00,19
19-01-13 01:00,24
19-01-13 00:00,25
18-01-13 23:00,28
18-01-13 22:00,33
18-01-13 21:00,38
18-01-13 20:00,39
18-01-13 19:00,51
18-01-13 18:00,64
18-01-13 17:00,58
18-01-13 16:00,74
18-01-13 15:00,66
18-01-13 14:00,68
18-01-13 13:00,70
18-01-13 12:00,71
18-01-13 11:00,71
18-01-13 10:00,58
18-01-13 09:00,76
18-01-13 08:00,59
18-01-13 07:00,41
18-01-13 06:00,27
18-01-13 05:00,15
18-01-13 04:00,9
18-01-13 03:00,9
18-01-13 02:00,10
18-01-13 01:00,24
18-01-13 00:00,30
17-01-13 23:00,33
17-01-13 22:00,32
17-01-13 21:00,37
17-01-13 20:00,49
17-01-13 19:00,60
17-01-13 18:00,68
17-01-13 17:00,74
17-01-13 16:00,73
17-01-13 15:00,58
