Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-01-13,14
30-01-13,7
29-01-13,13
28-01-13,24
27-01-13,38
26-01-13,75
25-01-13,88
24-01-13,88
23-01-13,61
22-01-13,60
21-01-13,57
20-01-13,73
19-01-13,37
18-01-13,26
17-01-13,44
16-01-13,82
15-01-13,54
14-01-13,53
13-01-13,31
12-01-13,23
11-01-13,13
10-01-13,13
09-01-13,20
08-01-13,32
07-01-13,17
06-01-13,10
05-01-13,9
04-01-13,14
03-01-13,10
02-01-13,15
01-01-13,63

