Datum Zeit,Borna PM10
,µg/m³
31-01-13,13
30-01-13,5
29-01-13,8
28-01-13,17
27-01-13,35
26-01-13,69
25-01-13,76
24-01-13,72
23-01-13,55
22-01-13,58
21-01-13,65
20-01-13,59
19-01-13,32
18-01-13,21
17-01-13,39
16-01-13,71
15-01-13,44
14-01-13,41
13-01-13,24
12-01-13,17
11-01-13,9
10-01-13,12
09-01-13,14
08-01-13,26
07-01-13,8
06-01-13,7
05-01-13,4
04-01-13,13
03-01-13,9
02-01-13,11
01-01-13,16

