Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-01-13,15
30-01-13,6
29-01-13,9
28-01-13,22
27-01-13,34
26-01-13,73
25-01-13,77
24-01-13,78
23-01-13,87
22-01-13,85
21-01-13,91
20-01-13,60
19-01-13,41
18-01-13,23
17-01-13,49
16-01-13,62
15-01-13,41
14-01-13,40
13-01-13,28
12-01-13,22
11-01-13,10
10-01-13,13
09-01-13,13
08-01-13,26
07-01-13,15
06-01-13,5
05-01-13,5
04-01-13,14
03-01-13,10
02-01-13,13
01-01-13,49

