Datum Zeit,Klingenthal PM10
,µg/m³
31-01-13,8
30-01-13,3
29-01-13,5
28-01-13,22
27-01-13,45
26-01-13,43
25-01-13,49
24-01-13,59
23-01-13,60
22-01-13,66
21-01-13,63
20-01-13,30
19-01-13,21
18-01-13,19
17-01-13,25
16-01-13,33
15-01-13,27
14-01-13,25
13-01-13,22
12-01-13,13
11-01-13,5
10-01-13,8
09-01-13,7
08-01-13,13
07-01-13,6
06-01-13,3
05-01-13,2
04-01-13,6
03-01-13,8
02-01-13,10
01-01-13,43

