Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-13,8
30-01-13,2
29-01-13,2
28-01-13,8
27-01-13,26
26-01-13,37
25-01-13,44
24-01-13,60
23-01-13,82
22-01-13,76
21-01-13,66
20-01-13,29
19-01-13,23
18-01-13,13
17-01-13,18
16-01-13,25
15-01-13,27
14-01-13,22
13-01-13,14
12-01-13,8
11-01-13,3
10-01-13,5
09-01-13,2
08-01-13,7
07-01-13,3
06-01-13,0
05-01-13,0
04-01-13,4
03-01-13,3
02-01-13,5
01-01-13,12

