Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-07-01,05:00,,,,41,,,,
2012-07-01,06:00,,,,31,,,,
2012-07-01,07:00,,,,33,,,,
2012-07-01,08:00,,,,57,,,,
2012-07-01,09:00,,,,65,,,,
2012-07-01,10:00,,,,62,,,,
2012-07-01,11:00,,,,57,,,,
2012-07-01,12:00,,,,50,,,,
2012-07-01,13:00,,,,42,,,,
2012-07-01,14:00,,,,45,,,,
2012-07-01,15:00,,,,57,,,,
2012-07-01,16:00,,,,63,,,,
2012-07-01,17:00,,,,65,,,,
2012-07-01,18:00,,,,65,,,,
2012-07-01,19:00,,,,54,,,,
2012-07-01,20:00,,,,45,,,,
2012-07-01,21:00,,,,46,,,,
2012-07-01,22:00,,,,48,,,,
2012-07-01,23:00,,,,40,,,,
2012-07-02,00:00,,,,39,,,,
2012-07-02,01:00,,,,33,,,,
2012-07-02,02:00,,,,28,,,,
2012-07-02,03:00,,,,15,,,,
2012-07-02,04:00,,,,20,,,,
2012-07-02,05:00,,,,11,,,,
2012-07-02,06:00,,,,7,,,,
2012-07-02,07:00,,,,35,,,,
2012-07-02,08:00,,,,53,,,,
2012-07-02,09:00,,,,55,,,,
2012-07-02,10:00,,,,64,,,,
2012-07-02,11:00,,,,70,,,,
2012-07-02,12:00,,,,72,,,,
2012-07-02,13:00,,,,71,,,,
2012-07-02,14:00,,,,72,,,,
2012-07-02,15:00,,,,75,,,,
2012-07-02,16:00,,,,78,,,,
2012-07-02,17:00,,,,71,,,,
2012-07-02,18:00,,,,66,,,,
2012-07-03,07:00,,,,17,,,,
2012-07-03,08:00,,,,19,,,,
2012-07-03,09:00,,,,27,,,,
2012-07-03,10:00,,,,25,,,,
2012-07-03,11:00,,,,32,,,,
2012-07-03,12:00,,,,46,,,,
2012-07-03,13:00,,,,53,,,,
2012-07-03,14:00,,,,57,,,,
2012-07-03,15:00,,,,61,,,,
2012-07-03,16:00,,,,59,,,,
2012-07-03,17:00,,,,67,,,,
2012-07-03,18:00,,,,73,,,,
2012-07-03,19:00,,,,69,,,,
2012-07-03,20:00,,,,72,,,,
2012-07-03,21:00,,,,52,,,,
