Datum Zeit,Zittau-Ost O3
,µg/m³
01-07-04 00:00,34
30-06-04 23:00,47
30-06-04 22:00,50
30-06-04 21:00,66
30-06-04 20:00,91
30-06-04 19:00,100
30-06-04 18:00,102
30-06-04 17:00,98
30-06-04 16:00,97
30-06-04 15:00,97
30-06-04 14:00,95
30-06-04 13:00,91
30-06-04 12:00,87
30-06-04 11:00,84
30-06-04 10:00,72
30-06-04 09:00,66
30-06-04 08:00,62
30-06-04 07:00,51
30-06-04 06:00,32
30-06-04 05:00,40
30-06-04 04:00,67
30-06-04 03:00,70
30-06-04 02:00,72
30-06-04 01:00,75
30-06-04 00:00,79
29-06-04 23:00,76
29-06-04 22:00,76
29-06-04 21:00,78
29-06-04 20:00,83
29-06-04 19:00,86
29-06-04 18:00,82
29-06-04 17:00,91
29-06-04 16:00,95
29-06-04 15:00,95
29-06-04 14:00,94
29-06-04 13:00,86
29-06-04 12:00,84
29-06-04 11:00,73
29-06-04 10:00,57
29-06-04 09:00,59
29-06-04 08:00,59
29-06-04 07:00,40
29-06-04 06:00,21
29-06-04 05:00,19
29-06-04 04:00,24
29-06-04 03:00,32
29-06-04 02:00,34
29-06-04 01:00,44
29-06-04 00:00,66
28-06-04 23:00,67
28-06-04 22:00,70
28-06-04 21:00,77
28-06-04 20:00,82
28-06-04 19:00,91
28-06-04 18:00,94
28-06-04 17:00,94
28-06-04 16:00,94
28-06-04 15:00,93
28-06-04 14:00,94
28-06-04 13:00,91
28-06-04 12:00,82
28-06-04 11:00,74
28-06-04 10:00,82
28-06-04 09:00,82
28-06-04 08:00,60
28-06-04 07:00,44
28-06-04 06:00,29
28-06-04 05:00,19
28-06-04 04:00,39
28-06-04 03:00,27
28-06-04 02:00,37
28-06-04 01:00,37
28-06-04 00:00,43
27-06-04 23:00,50
27-06-04 22:00,76
27-06-04 21:00,83
27-06-04 20:00,91
27-06-04 19:00,99
27-06-04 18:00,97
27-06-04 17:00,92
27-06-04 16:00,92
27-06-04 15:00,94
27-06-04 14:00,89
27-06-04 13:00,85
27-06-04 12:00,86
27-06-04 11:00,88
27-06-04 10:00,84
27-06-04 09:00,57
27-06-04 08:00,37
27-06-04 07:00,36
27-06-04 06:00,37
27-06-04 05:00,31
27-06-04 04:00,23
27-06-04 03:00,33
27-06-04 02:00,37
27-06-04 01:00,35
27-06-04 00:00,30
26-06-04 23:00,34
26-06-04 22:00,57
26-06-04 21:00,71
26-06-04 20:00,96
26-06-04 19:00,106
26-06-04 18:00,107
26-06-04 17:00,107
26-06-04 16:00,105
26-06-04 15:00,102
26-06-04 14:00,95
26-06-04 13:00,92
26-06-04 12:00,84
26-06-04 11:00,78
26-06-04 10:00,71
26-06-04 09:00,62
26-06-04 08:00,61
26-06-04 07:00,61
26-06-04 06:00,54
26-06-04 05:00,47
26-06-04 04:00,56
26-06-04 03:00,57
26-06-04 02:00,56
26-06-04 01:00,64
26-06-04 00:00,70
25-06-04 23:00,70
25-06-04 22:00,72
25-06-04 21:00,80
25-06-04 20:00,83
25-06-04 19:00,83
25-06-04 18:00,86
25-06-04 17:00,89
25-06-04 16:00,95
25-06-04 15:00,95
25-06-04 14:00,94
25-06-04 13:00,90
25-06-04 12:00,85
25-06-04 11:00,81
25-06-04 10:00,78
25-06-04 09:00,71
25-06-04 08:00,66
25-06-04 07:00,57
25-06-04 06:00,60
25-06-04 05:00,64
25-06-04 04:00,41
25-06-04 03:00,42
25-06-04 02:00,49
25-06-04 01:00,61
25-06-04 00:00,79
24-06-04 23:00,58
24-06-04 22:00,82
24-06-04 21:00,101
24-06-04 20:00,107
24-06-04 19:00,107
24-06-04 18:00,114
24-06-04 17:00,113
24-06-04 16:00,111
24-06-04 15:00,113
24-06-04 14:00,107
24-06-04 13:00,105
24-06-04 12:00,99
24-06-04 11:00,94
24-06-04 10:00,90
24-06-04 09:00,80
24-06-04 08:00,64
24-06-04 07:00,49
24-06-04 06:00,53
24-06-04 05:00,56
24-06-04 04:00,67
24-06-04 03:00,76
24-06-04 02:00,71
24-06-04 01:00,74
24-06-04 00:00,72
23-06-04 23:00,89
23-06-04 22:00,99
23-06-04 21:00,99
23-06-04 20:00,100
23-06-04 19:00,102
23-06-04 18:00,109
23-06-04 17:00,
23-06-04 16:00,
23-06-04 15:00,
23-06-04 14:00,
23-06-04 13:00,99
23-06-04 12:00,99
23-06-04 11:00,95
23-06-04 10:00,83
23-06-04 09:00,74
23-06-04 08:00,70
23-06-04 07:00,63
23-06-04 06:00,63
23-06-04 05:00,51
23-06-04 04:00,15
23-06-04 03:00,19
23-06-04 02:00,25
23-06-04 01:00,24
23-06-04 00:00,23
22-06-04 23:00,26
22-06-04 22:00,31
22-06-04 21:00,52
22-06-04 20:00,61
22-06-04 19:00,72
22-06-04 18:00,77
22-06-04 17:00,75
22-06-04 16:00,91
22-06-04 15:00,100
22-06-04 14:00,94
22-06-04 13:00,92
22-06-04 12:00,82
22-06-04 11:00,81
22-06-04 10:00,74
22-06-04 09:00,57
22-06-04 08:00,50
22-06-04 07:00,53
