Datum Zeit,Goerlitz PM10
,µg/m³
30-06-04,22
29-06-04,19
28-06-04,20
27-06-04,21
26-06-04,19
25-06-04,19
24-06-04,23
23-06-04,21
22-06-04,21
21-06-04,20
20-06-04,13
19-06-04,16
18-06-04,19
17-06-04,33
16-06-04,32
15-06-04,80
14-06-04,24
13-06-04,13
12-06-04,16
11-06-04,28
10-06-04,
09-06-04,19
08-06-04,30
07-06-04,21
06-06-04,16
05-06-04,17
04-06-04,25
03-06-04,22
02-06-04,21
01-06-04,25

