Datum Zeit,Borna PM10
,µg/m³
30-06-04,21
29-06-04,18
28-06-04,23
27-06-04,18
26-06-04,16
25-06-04,18
24-06-04,21
23-06-04,20
22-06-04,17
21-06-04,17
20-06-04,13
19-06-04,13
18-06-04,17
17-06-04,22
16-06-04,19
15-06-04,23
14-06-04,24
13-06-04,9
12-06-04,16
11-06-04,29
10-06-04,34
09-06-04,39
08-06-04,33
07-06-04,21
06-06-04,19
05-06-04,16
04-06-04,24
03-06-04,21
02-06-04,27
01-06-04,18

