Datum Zeit,Freiberg PM10
,µg/m³
30-06-04,17
29-06-04,14
28-06-04,16
27-06-04,13
26-06-04,13
25-06-04,14
24-06-04,19
23-06-04,15
22-06-04,14
21-06-04,12
20-06-04,9
19-06-04,12
18-06-04,13
17-06-04,16
16-06-04,13
15-06-04,15
14-06-04,18
13-06-04,9
12-06-04,12
11-06-04,22
10-06-04,30
09-06-04,33
08-06-04,28
07-06-04,18
06-06-04,16
05-06-04,13
04-06-04,23
03-06-04,26
02-06-04,25
01-06-04,17

