Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-06-04,
29-06-04,12.71
28-06-04,
27-06-04,13.82
26-06-04,
25-06-04,9.90
24-06-04,
23-06-04,12.63
22-06-04,
21-06-04,8.68
20-06-04,
19-06-04,10.88
18-06-04,
17-06-04,12.97
16-06-04,
15-06-04,14.18
14-06-04,
13-06-04,8.83
12-06-04,
11-06-04,20.07
10-06-04,
09-06-04,24.69
08-06-04,
07-06-04,22.15
06-06-04,
05-06-04,21.74
04-06-04,
03-06-04,19.85
02-06-04,
01-06-04,20.56

