Datum Zeit,Borna NO2
,µg/m³
01-07-04 00:00,17
30-06-04 23:00,22
30-06-04 22:00,33
30-06-04 21:00,36
30-06-04 20:00,40
30-06-04 19:00,33
30-06-04 18:00,21
30-06-04 17:00,39
30-06-04 16:00,56
30-06-04 15:00,51
30-06-04 14:00,50
30-06-04 13:00,42
30-06-04 12:00,37
30-06-04 11:00,30
30-06-04 10:00,34
30-06-04 09:00,34
30-06-04 08:00,48
30-06-04 07:00,60
30-06-04 06:00,54
30-06-04 05:00,43
30-06-04 04:00,32
30-06-04 03:00,22
30-06-04 02:00,22
30-06-04 01:00,21
30-06-04 00:00,25
29-06-04 23:00,25
29-06-04 22:00,36
29-06-04 21:00,40
29-06-04 20:00,32
29-06-04 19:00,13
29-06-04 18:00,33
29-06-04 17:00,42
29-06-04 16:00,34
29-06-04 15:00,32
29-06-04 14:00,41
29-06-04 13:00,33
29-06-04 12:00,26
29-06-04 11:00,24
29-06-04 10:00,24
29-06-04 09:00,33
29-06-04 08:00,44
29-06-04 07:00,27
29-06-04 06:00,19
29-06-04 05:00,24
29-06-04 04:00,37
29-06-04 03:00,27
29-06-04 02:00,19
29-06-04 01:00,14
29-06-04 00:00,16
28-06-04 23:00,29
28-06-04 22:00,38
28-06-04 21:00,24
28-06-04 20:00,12
28-06-04 19:00,12
28-06-04 18:00,10
28-06-04 17:00,21
28-06-04 16:00,35
28-06-04 15:00,33
28-06-04 14:00,27
28-06-04 13:00,25
28-06-04 12:00,20
28-06-04 11:00,25
28-06-04 10:00,31
28-06-04 09:00,31
28-06-04 08:00,37
28-06-04 07:00,59
28-06-04 06:00,59
28-06-04 05:00,41
28-06-04 04:00,37
28-06-04 03:00,36
28-06-04 02:00,19
28-06-04 01:00,19
28-06-04 00:00,18
27-06-04 23:00,34
27-06-04 22:00,45
27-06-04 21:00,32
27-06-04 20:00,12
27-06-04 19:00,17
27-06-04 18:00,18
27-06-04 17:00,26
27-06-04 16:00,21
27-06-04 15:00,29
27-06-04 14:00,31
27-06-04 13:00,32
27-06-04 12:00,36
27-06-04 11:00,36
27-06-04 10:00,30
27-06-04 09:00,27
27-06-04 08:00,22
27-06-04 07:00,16
27-06-04 06:00,12
27-06-04 05:00,13
27-06-04 04:00,13
27-06-04 03:00,13
27-06-04 02:00,14
27-06-04 01:00,20
27-06-04 00:00,23
26-06-04 23:00,40
26-06-04 22:00,47
26-06-04 21:00,28
26-06-04 20:00,9
26-06-04 19:00,10
26-06-04 18:00,13
26-06-04 17:00,15
26-06-04 16:00,15
26-06-04 15:00,18
26-06-04 14:00,21
26-06-04 13:00,21
26-06-04 12:00,22
26-06-04 11:00,28
26-06-04 10:00,30
26-06-04 09:00,38
26-06-04 08:00,33
26-06-04 07:00,33
26-06-04 06:00,33
26-06-04 05:00,30
26-06-04 04:00,22
26-06-04 03:00,23
