Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-04,
29-06-04,5.54
28-06-04,
27-06-04,6.00
26-06-04,
25-06-04,4.06
24-06-04,
23-06-04,6.31
22-06-04,
21-06-04,4.61
20-06-04,
19-06-04,4.01
18-06-04,
17-06-04,6.93
16-06-04,
15-06-04,6.90
14-06-04,
13-06-04,2.42
12-06-04,
11-06-04,9.04
10-06-04,
09-06-04,16.36
08-06-04,
07-06-04,7.35
06-06-04,
05-06-04,3.68
04-06-04,
03-06-04,10.03
02-06-04,
01-06-04,9.81

