Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-06-04,27
29-06-04,20
28-06-04,23
27-06-04,21
26-06-04,19
25-06-04,19
24-06-04,21
23-06-04,25
22-06-04,
21-06-04,16
20-06-04,14
19-06-04,18
18-06-04,22
17-06-04,27
16-06-04,25
15-06-04,27
14-06-04,27
13-06-04,17
12-06-04,23
11-06-04,35
10-06-04,50
09-06-04,41
08-06-04,45
07-06-04,40
06-06-04,30
05-06-04,30
04-06-04,38
03-06-04,35
02-06-04,35
01-06-04,29

