Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-04,14
29-06-04,13
28-06-04,15
27-06-04,17
26-06-04,14
25-06-04,12
24-06-04,16
23-06-04,12
22-06-04,13
21-06-04,13
20-06-04,13
19-06-04,13
18-06-04,11
17-06-04,13
16-06-04,12
15-06-04,17
14-06-04,14
13-06-04,9
12-06-04,12
11-06-04,21
10-06-04,
09-06-04,26
08-06-04,
07-06-04,22
06-06-04,14
05-06-04,11
04-06-04,18
03-06-04,20
02-06-04,26
01-06-04,22

