Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-01-01,,,,,,,50,,,
2008-01-02,,,,,,,31,,24.32,
2008-01-02,14:00,,,23,33,,,,,
2008-01-02,15:00,,,37,43,,,,,
2008-01-02,16:00,,,18,34,,,,,
2008-01-02,17:00,,,20,36,,,,,
2008-01-02,18:00,,,19,33,,,,,
2008-01-02,19:00,,,9,27,,,,,
2008-01-02,20:00,,,25,35,,,,,
2008-01-02,21:00,,,14,27,,,,,
2008-01-02,22:00,,,13,27,,,,,
2008-01-02,23:00,,,7,24,,,,,
2008-01-03,,,,,,,34,,,
2008-01-03,00:00,,,6,21,,,,,
2008-01-03,01:00,,,2,21,,,,,
2008-01-03,02:00,,,1,19,,,,,
2008-01-03,03:00,,,1,16,,,,,
2008-01-03,04:00,,,2,20,,,,,
2008-01-03,05:00,,,11,25,,,,,
2008-01-03,06:00,,,20,32,,,,,
2008-01-03,07:00,,,34,42,,,,,
2008-01-03,08:00,,,62,54,,,,,
2008-01-03,09:00,,,61,53,,,,,
2008-01-03,10:00,,,60,54,,,,,
2008-01-03,11:00,,,69,56,,,,,
2008-01-03,12:00,,,63,58,,,,,
2008-01-03,13:00,,,64,57,,,,,
2008-01-03,14:00,,,78,65,,,,,
2008-01-03,15:00,,,93,71,,,,,
2008-01-03,16:00,,,74,62,,,,,
2008-01-03,17:00,,,60,53,,,,,
2008-01-03,18:00,,,55,60,,,,,
2008-01-03,19:00,,,45,53,,,,,
2008-01-03,20:00,,,26,38,,,,,
2008-01-03,21:00,,,20,32,,,,,
2008-01-03,22:00,,,13,28,,,,,
2008-01-03,23:00,,,9,25,,,,,
2008-01-04,,,,,,,48,,31.12,
2008-01-04,00:00,,,5,19,,,,,
2008-01-04,01:00,,,8,18,,,,,
2008-01-04,02:00,,,8,18,,,,,
2008-01-04,03:00,,,6,17,,,,,
2008-01-04,04:00,,,7,19,,,,,
2008-01-04,05:00,,,10,22,,,,,
2008-01-04,06:00,,,34,39,,,,,
2008-01-04,07:00,,,67,59,,,,,
2008-01-04,08:00,,,70,61,,,,,
2008-01-04,09:00,,,83,71,,,,,
2008-01-04,10:00,,,84,64,,,,,
2008-01-04,11:00,,,83,66,,,,,
2008-01-04,12:00,,,87,62,,,,,
2008-01-04,13:00,,,84,61,,,,,
2008-01-04,14:00,,,93,66,,,,,
2008-01-04,15:00,,,91,69,,,,,
2008-01-04,16:00,,,86,67,,,,,
2008-01-04,17:00,,,81,71,,,,,
2008-01-04,18:00,,,61,62,,,,,
2008-01-04,19:00,,,52,52,,,,,
2008-01-04,20:00,,,42,43,,,,,
2008-01-04,21:00,,,34,38,,,,,
2008-01-04,22:00,,,23,35,,,,,
2008-01-04,23:00,,,21,32,,,,,
2008-01-05,,,,,,,54,,,
2008-01-05,00:00,,,11,23,,,,,
2008-01-05,01:00,,,10,25,,,,,
2008-01-05,02:00,,,11,26,,,,,
2008-01-05,03:00,,,9,24,,,,,
2008-01-05,04:00,,,9,29,,,,,
2008-01-05,05:00,,,5,27,,,,,
2008-01-05,06:00,,,9,30,,,,,
2008-01-05,07:00,,,12,36,,,,,
2008-01-05,08:00,,,30,41,,,,,
2008-01-05,09:00,,,29,47,,,,,
2008-01-05,10:00,,,40,53,,,,,
2008-01-05,11:00,,,56,61,,,,,
2008-01-05,12:00,,,75,68,,,,,
2008-01-05,13:00,,,46,58,,,,,
2008-01-05,14:00,,,57,62,,,,,
2008-01-05,15:00,,,70,72,,,,,
2008-01-05,16:00,,,61,71,,,,,
2008-01-05,17:00,,,53,63,,,,,
2008-01-05,18:00,,,63,68,,,,,
2008-01-05,19:00,,,45,60,,,,,
2008-01-05,20:00,,,39,53,,,,,
2008-01-05,21:00,,,33,42,,,,,
2008-01-05,22:00,,,26,38,,,,,
2008-01-05,23:00,,,33,40,,,,,
2008-01-06,,,,,,,31,,22.03,
2008-01-06,00:00,,,19,37,,,,,
2008-01-06,01:00,,,16,26,,,,,
2008-01-06,02:00,,,15,36,,,,,
2008-01-06,03:00,,,15,36,,,,,
2008-01-06,04:00,,,11,41,,,,,
2008-01-06,05:00,,,10,46,,,,,
2008-01-06,06:00,,,7,47,,,,,
2008-01-06,07:00,,,12,46,,,,,
2008-01-06,08:00,,,9,40,,,,,
2008-01-06,09:00,,,18,40,,,,,
2008-01-06,10:00,,,37,48,,,,,
2008-01-06,11:00,,,43,52,,,,,
2008-01-06,12:00,,,25,31,,,,,
2008-01-06,13:00,,,22,29,,,,,
2008-01-06,14:00,,,31,34,,,,,
2008-01-06,15:00,,,45,48,,,,,
2008-01-06,16:00,,,31,38,,,,,
2008-01-06,17:00,,,24,33,,,,,
2008-01-06,18:00,,,24,36,,,,,
2008-01-06,19:00,,,25,40,,,,,
2008-01-06,20:00,,,40,48,,,,,
2008-01-06,21:00,,,20,32,,,,,
2008-01-06,22:00,,,14,27,,,,,
2008-01-06,23:00,,,23,29,,,,,
2008-01-07,,,,,,,24,,,
2008-01-07,00:00,,,18,30,,,,,
2008-01-07,01:00,,,28,48,,,,,
2008-01-07,02:00,,,13,49,,,,,
2008-01-07,03:00,,,28,59,,,,,
2008-01-07,04:00,,,38,56,,,,,
2008-01-07,05:00,,,52,55,,,,,
2008-01-07,06:00,,,144,92,,,,,
