Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-01-01,,,,,,,23,,,
2008-01-01,01:00,,0.4,7,18,,,,,
2008-01-01,02:00,,0.5,16,31,,,,,
2008-01-01,03:00,,0.3,6,18,,,,,
2008-01-01,04:00,,0.3,8,24,,,,,
2008-01-01,05:00,,0.3,3,16,,,,,
2008-01-01,06:00,,0.3,5,15,,,,,
2008-01-01,07:00,,0.3,13,22,,,,,
2008-01-01,08:00,,0.3,9,26,,,,,
2008-01-01,09:00,,0.3,9,21,,,,,
2008-01-01,10:00,,0.4,10,23,,,,,
2008-01-01,11:00,,0.6,9,23,,,,,
2008-01-01,12:00,,0.7,7,20,,,,,
2008-01-01,13:00,,0.4,9,18,,,,,
2008-01-01,14:00,,0.3,4,14,,,,,
2008-01-01,15:00,,0.6,18,29,,,,,
2008-01-01,16:00,,1.0,35,40,,,,,
2008-01-01,17:00,,0.9,31,36,,,,,
2008-01-01,18:00,,0.8,33,37,,,,,
2008-01-01,19:00,,0.6,21,24,,,,,
2008-01-01,20:00,,0.6,18,26,,,,,
2008-01-01,21:00,,0.5,12,25,,,,,
2008-01-01,22:00,,0.6,20,30,,,,,
2008-01-01,23:00,,0.5,61,35,,,,,
2008-01-02,,,,,,,38,,,
2008-01-02,00:00,,0.5,15,22,,,,,
2008-01-02,01:00,,,19,21,,,,,
2008-01-02,02:00,,,18,22,,,,,
2008-01-02,03:00,,,10,19,,,,,
2008-01-02,04:00,,,10,21,,,,,
2008-01-02,05:00,,,23,25,,,,,
2008-01-02,06:00,,,41,32,,,,,
2008-01-02,07:00,,,76,45,,,,,
2008-01-02,08:00,,,86,48,,,,,
2008-01-02,09:00,,,78,43,,,,,
2008-01-02,10:00,,,100,51,,,,,
2008-01-02,11:00,,,98,48,,,,,
2008-01-02,12:00,,,116,52,,,,,
2008-01-02,13:00,,,113,49,,,,,
2008-01-02,14:00,,,101,58,,,,,
2008-01-02,15:00,,,101,65,,,,,
2008-01-02,16:00,,,140,78,,,,,
2008-01-02,17:00,,,65,52,,,,,
2008-01-02,18:00,,,111,70,,,,,
2008-01-02,19:00,,,81,62,,,,,
2008-01-02,20:00,,,71,60,,,,,
2008-01-02,21:00,,,49,60,,,,,
2008-01-02,22:00,,,23,49,,,,,
2008-01-02,23:00,,,16,36,,,,,
2008-01-03,,,,,,,34,,,
2008-01-03,00:00,,,14,20,,,,,
2008-01-03,01:00,,,3,15,,,,,
2008-01-03,02:00,,,9,18,,,,,
2008-01-03,03:00,,,3,13,,,,,
2008-01-03,04:00,,,11,17,,,,,
2008-01-03,05:00,,,19,22,,,,,
2008-01-03,06:00,,,19,23,,,,,
2008-01-03,07:00,,,40,31,,,,,
2008-01-03,08:00,,,51,36,,,,,
2008-01-03,09:00,,,34,29,,,,,
2008-01-03,10:00,,,46,34,,,,,
2008-01-03,11:00,,,48,34,,,,,
2008-01-03,12:00,,,45,34,,,,,
2008-01-03,13:00,,,38,28,,,,,
2008-01-03,14:00,,,38,30,,,,,
2008-01-03,15:00,,,36,31,,,,,
2008-01-03,16:00,,,77,51,,,,,
2008-01-03,17:00,,,97,66,,,,,
2008-01-03,18:00,,,101,66,,,,,
2008-01-03,19:00,,,63,52,,,,,
2008-01-03,20:00,,,47,44,,,,,
2008-01-03,21:00,,,11,22,,,,,
2008-01-03,22:00,,,11,21,,,,,
2008-01-03,23:00,,,27,28,,,,,
2008-01-04,,,,,,,39,,,
2008-01-04,00:00,,,7,16,,,,,
2008-01-04,01:00,,,2,11,,,,,
2008-01-04,02:00,,,6,13,,,,,
2008-01-04,03:00,,,3,12,,,,,
2008-01-04,04:00,,,3,12,,,,,
2008-01-04,05:00,,,5,17,,,,,
2008-01-04,06:00,,,19,26,,,,,
2008-01-04,07:00,,,31,32,,,,,
2008-01-04,08:00,,,21,28,,,,,
2008-01-04,09:00,,,27,30,,,,,
2008-01-04,10:00,,,34,32,,,,,
2008-01-04,11:00,,,43,37,,,,,
2008-01-04,12:00,,,33,28,,,,,
2008-01-04,13:00,,,38,28,,,,,
2008-01-04,14:00,,,34,31,,,,,
2008-01-04,15:00,,,38,33,,,,,
2008-01-04,16:00,,,32,34,,,,,
2008-01-04,17:00,,,21,31,,,,,
2008-01-04,18:00,,,24,32,,,,,
2008-01-04,19:00,,,19,30,,,,,
2008-01-04,20:00,,,9,25,,,,,
2008-01-04,21:00,,,14,25,,,,,
