Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-16,
29-11-16,
28-11-16,
27-11-16,
26-11-16,
25-11-16,
24-11-16,
23-11-16,
22-11-16,
21-11-16,
20-11-16,
19-11-16,
18-11-16,
17-11-16,
16-11-16,4.58
15-11-16,16.41
14-11-16,20.46
13-11-16,23.60
12-11-16,35.01
11-11-16,34.92
10-11-16,21.35
09-11-16,17.48
08-11-16,11.22
07-11-16,10.85
06-11-16,13.98
05-11-16,18.55
04-11-16,17.16
03-11-16,7.79
02-11-16,4.33
01-11-16,12.10

