Datum Zeit,Goerlitz PM10
,µg/m³
30-11-16,
29-11-16,
28-11-16,
27-11-16,
26-11-16,
25-11-16,
24-11-16,
23-11-16,
22-11-16,
21-11-16,
20-11-16,
19-11-16,
18-11-16,
17-11-16,10
16-11-16,8
15-11-16,30
14-11-16,49
13-11-16,41
12-11-16,37
11-11-16,44
10-11-16,51
09-11-16,34
08-11-16,25
07-11-16,13
06-11-16,26
05-11-16,29
04-11-16,23
03-11-16,14
02-11-16,7
01-11-16,21

