Datum Zeit,Plauen-Sued BEN
,µg/m³
01-01-05 00:00,1.7
31-12-04 23:00,1.9
31-12-04 22:00,2.1
31-12-04 21:00,2.4
31-12-04 20:00,2.4
31-12-04 19:00,2.6
31-12-04 18:00,2.8
31-12-04 17:00,3.1
31-12-04 16:00,2.4
31-12-04 15:00,2.5
31-12-04 14:00,2.7
31-12-04 13:00,2.7
31-12-04 12:00,2.3
31-12-04 11:00,2.2
31-12-04 10:00,2.1
31-12-04 09:00,1.2
31-12-04 08:00,1.2
31-12-04 07:00,1.1
31-12-04 06:00,1.1
31-12-04 05:00,1.1
31-12-04 04:00,1.3
31-12-04 03:00,1.3
31-12-04 02:00,1.3
31-12-04 01:00,1.5
31-12-04 00:00,1.5
30-12-04 23:00,1.7
30-12-04 22:00,1.9
30-12-04 21:00,
30-12-04 20:00,
30-12-04 19:00,
30-12-04 18:00,
30-12-04 17:00,
30-12-04 16:00,3.5
30-12-04 15:00,3.1
30-12-04 14:00,2.7
30-12-04 13:00,3.2
30-12-04 12:00,3.9
30-12-04 11:00,4.4
30-12-04 10:00,4.7
30-12-04 09:00,4.5
30-12-04 08:00,3.6
30-12-04 07:00,2.4
30-12-04 06:00,1.7
30-12-04 05:00,1.8
30-12-04 04:00,1.9
30-12-04 03:00,2.1
30-12-04 02:00,2.4
30-12-04 01:00,2.8
30-12-04 00:00,3.1
29-12-04 23:00,3.7
29-12-04 22:00,4.1
29-12-04 21:00,4.5
29-12-04 20:00,4.2
29-12-04 19:00,3.2
29-12-04 18:00,2.5
29-12-04 17:00,2.6
29-12-04 16:00,2.8
29-12-04 15:00,3.2
29-12-04 14:00,2.8
29-12-04 13:00,3.1
29-12-04 12:00,2.7
29-12-04 11:00,2.7
29-12-04 10:00,2.1
29-12-04 09:00,1.9
29-12-04 08:00,1.6
29-12-04 07:00,1.0
29-12-04 06:00,0.8
29-12-04 05:00,0.9
29-12-04 04:00,1.1
29-12-04 03:00,1.2
29-12-04 02:00,1.5
29-12-04 01:00,1.6
29-12-04 00:00,1.6
28-12-04 23:00,1.7
28-12-04 22:00,2.1
28-12-04 21:00,2.1
28-12-04 20:00,2.5
28-12-04 19:00,2.5
28-12-04 18:00,2.5
28-12-04 17:00,2.5
28-12-04 16:00,3.0
28-12-04 15:00,3.0
28-12-04 14:00,2.5
28-12-04 13:00,2.3
28-12-04 12:00,2.3
28-12-04 11:00,2.3
28-12-04 10:00,1.6
28-12-04 09:00,1.6
28-12-04 08:00,1.4
28-12-04 07:00,1.2
28-12-04 06:00,1.1
28-12-04 05:00,1.1
28-12-04 04:00,1.1
28-12-04 03:00,1.2
28-12-04 02:00,1.4
28-12-04 01:00,1.5
28-12-04 00:00,1.5
27-12-04 23:00,1.5
27-12-04 22:00,1.5
27-12-04 21:00,1.6
27-12-04 20:00,1.8
27-12-04 19:00,1.8
27-12-04 18:00,1.9
27-12-04 17:00,1.8
27-12-04 16:00,1.9
27-12-04 15:00,1.9
27-12-04 14:00,2.0
27-12-04 13:00,1.9
27-12-04 12:00,1.6
27-12-04 11:00,1.3
27-12-04 10:00,1.1
27-12-04 09:00,1.2
27-12-04 08:00,1.1
27-12-04 07:00,1.0
27-12-04 06:00,1.0
27-12-04 05:00,1.0
27-12-04 04:00,1.1
27-12-04 03:00,1.2
27-12-04 02:00,
27-12-04 01:00,
27-12-04 00:00,
26-12-04 23:00,
26-12-04 22:00,
26-12-04 21:00,1.5
26-12-04 20:00,1.8
26-12-04 19:00,1.9
26-12-04 18:00,2.0
26-12-04 17:00,1.9
26-12-04 16:00,2.0
26-12-04 15:00,1.9
26-12-04 14:00,2.0
26-12-04 13:00,2.1
26-12-04 12:00,1.9
26-12-04 11:00,1.4
26-12-04 10:00,1.2
26-12-04 09:00,1.2
26-12-04 08:00,1.5
26-12-04 07:00,1.6
26-12-04 06:00,1.6
26-12-04 05:00,1.6
26-12-04 04:00,1.6
26-12-04 03:00,1.6
26-12-04 02:00,1.8
26-12-04 01:00,2.1
26-12-04 00:00,2.4
25-12-04 23:00,2.5
25-12-04 22:00,2.8
25-12-04 21:00,2.4
25-12-04 20:00,2.4
25-12-04 19:00,2.2
25-12-04 18:00,2.1
25-12-04 17:00,2.3
25-12-04 16:00,1.7
25-12-04 15:00,1.1
25-12-04 14:00,1.3
25-12-04 13:00,1.5
25-12-04 12:00,1.8
25-12-04 11:00,1.7
25-12-04 10:00,0.7
25-12-04 09:00,0.6
25-12-04 08:00,0.6
25-12-04 07:00,0.7
25-12-04 06:00,0.7
25-12-04 05:00,0.7
25-12-04 04:00,0.7
25-12-04 03:00,0.8
25-12-04 02:00,0.9
25-12-04 01:00,1.0
25-12-04 00:00,1.2
