Datum Zeit,Dresden-Nord NO
,µg/m³
01-01-05 00:00,17
31-12-04 23:00,26
31-12-04 22:00,20
31-12-04 21:00,20
31-12-04 20:00,27
31-12-04 19:00,43
31-12-04 18:00,39
31-12-04 17:00,37
31-12-04 16:00,49
31-12-04 15:00,40
31-12-04 14:00,46
31-12-04 13:00,46
31-12-04 12:00,40
31-12-04 11:00,33
31-12-04 10:00,28
31-12-04 09:00,29
31-12-04 08:00,15
31-12-04 07:00,10
31-12-04 06:00,8
31-12-04 05:00,3
31-12-04 04:00,10
31-12-04 03:00,10
31-12-04 02:00,12
31-12-04 01:00,11
31-12-04 00:00,13
30-12-04 23:00,21
30-12-04 22:00,16
30-12-04 21:00,29
30-12-04 20:00,53
30-12-04 19:00,52
30-12-04 18:00,46
30-12-04 17:00,52
30-12-04 16:00,68
30-12-04 15:00,68
30-12-04 14:00,64
30-12-04 13:00,59
30-12-04 12:00,80
30-12-04 11:00,59
30-12-04 10:00,31
30-12-04 09:00,81
30-12-04 08:00,50
30-12-04 07:00,55
30-12-04 06:00,23
30-12-04 05:00,19
30-12-04 04:00,11
30-12-04 03:00,18
30-12-04 02:00,16
30-12-04 01:00,23
30-12-04 00:00,22
29-12-04 23:00,25
29-12-04 22:00,23
29-12-04 21:00,28
29-12-04 20:00,41
29-12-04 19:00,53
29-12-04 18:00,70
29-12-04 17:00,57
29-12-04 16:00,68
29-12-04 15:00,66
29-12-04 14:00,52
29-12-04 13:00,50
29-12-04 12:00,61
29-12-04 11:00,41
29-12-04 10:00,46
29-12-04 09:00,38
29-12-04 08:00,50
29-12-04 07:00,33
29-12-04 06:00,14
29-12-04 05:00,10
29-12-04 04:00,12
29-12-04 03:00,15
29-12-04 02:00,18
29-12-04 01:00,15
29-12-04 00:00,19
28-12-04 23:00,26
28-12-04 22:00,31
28-12-04 21:00,45
28-12-04 20:00,72
28-12-04 19:00,76
28-12-04 18:00,86
28-12-04 17:00,69
28-12-04 16:00,51
28-12-04 15:00,36
28-12-04 14:00,38
28-12-04 13:00,47
28-12-04 12:00,54
28-12-04 11:00,54
28-12-04 10:00,30
28-12-04 09:00,34
28-12-04 08:00,23
28-12-04 07:00,35
28-12-04 06:00,41
28-12-04 05:00,14
28-12-04 04:00,15
28-12-04 03:00,11
28-12-04 02:00,18
28-12-04 01:00,19
28-12-04 00:00,17
27-12-04 23:00,25
27-12-04 22:00,27
27-12-04 21:00,29
27-12-04 20:00,31
27-12-04 19:00,53
27-12-04 18:00,63
27-12-04 17:00,57
27-12-04 16:00,75
27-12-04 15:00,72
27-12-04 14:00,68
27-12-04 13:00,59
27-12-04 12:00,67
27-12-04 11:00,52
27-12-04 10:00,65
27-12-04 09:00,42
27-12-04 08:00,83
27-12-04 07:00,37
27-12-04 06:00,34
27-12-04 05:00,20
27-12-04 04:00,13
27-12-04 03:00,9
27-12-04 02:00,14
27-12-04 01:00,28
27-12-04 00:00,23
26-12-04 23:00,24
26-12-04 22:00,15
26-12-04 21:00,18
26-12-04 20:00,26
26-12-04 19:00,33
26-12-04 18:00,36
26-12-04 17:00,19
26-12-04 16:00,14
26-12-04 15:00,21
26-12-04 14:00,11
26-12-04 13:00,30
26-12-04 12:00,30
26-12-04 11:00,31
26-12-04 10:00,16
26-12-04 09:00,8
26-12-04 08:00,11
26-12-04 07:00,16
26-12-04 06:00,28
26-12-04 05:00,11
26-12-04 04:00,18
26-12-04 03:00,27
26-12-04 02:00,28
26-12-04 01:00,43
26-12-04 00:00,45
25-12-04 23:00,40
25-12-04 22:00,68
25-12-04 21:00,38
25-12-04 20:00,20
25-12-04 19:00,25
25-12-04 18:00,25
25-12-04 17:00,20
25-12-04 16:00,33
25-12-04 15:00,30
25-12-04 14:00,20
25-12-04 13:00,22
25-12-04 12:00,45
25-12-04 11:00,12
25-12-04 10:00,9
25-12-04 09:00,2
25-12-04 08:00,3
25-12-04 07:00,3
25-12-04 06:00,2
25-12-04 05:00,4
25-12-04 04:00,4
25-12-04 03:00,5
25-12-04 02:00,8
25-12-04 01:00,24
25-12-04 00:00,32
24-12-04 23:00,12
24-12-04 22:00,11
24-12-04 21:00,11
24-12-04 20:00,12
24-12-04 19:00,20
24-12-04 18:00,22
24-12-04 17:00,17
24-12-04 16:00,36
24-12-04 15:00,21
24-12-04 14:00,28
24-12-04 13:00,27
24-12-04 12:00,25
24-12-04 11:00,27
24-12-04 10:00,28
24-12-04 09:00,17
24-12-04 08:00,14
24-12-04 07:00,9
24-12-04 06:00,12
24-12-04 05:00,5
24-12-04 04:00,6
24-12-04 03:00,7
24-12-04 02:00,10
24-12-04 01:00,11
24-12-04 00:00,18
23-12-04 23:00,19
23-12-04 22:00,18
