Datum Zeit,Collmberg PM10
,µg/m³
31-12-04,11
30-12-04,16
29-12-04,12
28-12-04,12
27-12-04,3
26-12-04,4
25-12-04,3
24-12-04,6
23-12-04,6
22-12-04,27
21-12-04,21
20-12-04,13
19-12-04,11
18-12-04,
17-12-04,
16-12-04,
15-12-04,
14-12-04,
13-12-04,
12-12-04,
11-12-04,
10-12-04,
09-12-04,
08-12-04,
07-12-04,
06-12-04,
05-12-04,
04-12-04,
03-12-04,
02-12-04,
01-12-04,

