Datum Zeit,Schwartenberg NO2
,µg/m³
01-01-05 00:00,5
31-12-04 23:00,6
31-12-04 22:00,6
31-12-04 21:00,6
31-12-04 20:00,6
31-12-04 19:00,7
31-12-04 18:00,7
31-12-04 17:00,8
31-12-04 16:00,9
31-12-04 15:00,7
31-12-04 14:00,6
31-12-04 13:00,8
31-12-04 12:00,8
31-12-04 11:00,8
31-12-04 10:00,6
31-12-04 09:00,7
31-12-04 08:00,4
31-12-04 07:00,4
31-12-04 06:00,4
31-12-04 05:00,5
31-12-04 04:00,5
31-12-04 03:00,5
31-12-04 02:00,5
31-12-04 01:00,4
31-12-04 00:00,4
30-12-04 23:00,5
30-12-04 22:00,5
30-12-04 21:00,5
30-12-04 20:00,4
30-12-04 19:00,4
30-12-04 18:00,5
30-12-04 17:00,6
30-12-04 16:00,6
30-12-04 15:00,5
30-12-04 14:00,5
30-12-04 13:00,5
30-12-04 12:00,4
30-12-04 11:00,4
30-12-04 10:00,5
30-12-04 09:00,5
30-12-04 08:00,5
30-12-04 07:00,5
30-12-04 06:00,6
30-12-04 05:00,6
30-12-04 04:00,7
30-12-04 03:00,8
30-12-04 02:00,7
30-12-04 01:00,6
30-12-04 00:00,7
29-12-04 23:00,9
29-12-04 22:00,12
29-12-04 21:00,14
29-12-04 20:00,14
29-12-04 19:00,14
29-12-04 18:00,16
29-12-04 17:00,16
29-12-04 16:00,12
29-12-04 15:00,11
29-12-04 14:00,10
29-12-04 13:00,9
29-12-04 12:00,9
29-12-04 11:00,9
29-12-04 10:00,10
29-12-04 09:00,6
29-12-04 08:00,5
29-12-04 07:00,5
29-12-04 06:00,5
29-12-04 05:00,5
29-12-04 04:00,6
29-12-04 03:00,8
29-12-04 02:00,11
29-12-04 01:00,13
29-12-04 00:00,15
28-12-04 23:00,13
28-12-04 22:00,12
28-12-04 21:00,10
28-12-04 20:00,14
28-12-04 19:00,16
28-12-04 18:00,12
28-12-04 17:00,11
28-12-04 16:00,11
28-12-04 15:00,13
28-12-04 14:00,10
28-12-04 13:00,9
28-12-04 12:00,9
28-12-04 11:00,10
28-12-04 10:00,12
28-12-04 09:00,10
28-12-04 08:00,10
28-12-04 07:00,12
28-12-04 06:00,5
28-12-04 05:00,4
28-12-04 04:00,5
28-12-04 03:00,5
28-12-04 02:00,6
28-12-04 01:00,5
28-12-04 00:00,5
27-12-04 23:00,4
27-12-04 22:00,6
27-12-04 21:00,5
27-12-04 20:00,6
27-12-04 19:00,5
27-12-04 18:00,6
27-12-04 17:00,7
27-12-04 16:00,7
27-12-04 15:00,6
27-12-04 14:00,6
27-12-04 13:00,6
27-12-04 12:00,6
27-12-04 11:00,8
27-12-04 10:00,6
27-12-04 09:00,6
27-12-04 08:00,6
27-12-04 07:00,6
27-12-04 06:00,6
27-12-04 05:00,5
27-12-04 04:00,4
27-12-04 03:00,4
27-12-04 02:00,5
27-12-04 01:00,5
27-12-04 00:00,6
26-12-04 23:00,8
26-12-04 22:00,8
26-12-04 21:00,9
26-12-04 20:00,10
