Datum Zeit,Annaberg-Buchholz NO
,µg/m³
01-01-05 00:00,7
31-12-04 23:00,7
31-12-04 22:00,3
31-12-04 21:00,8
31-12-04 20:00,4
31-12-04 19:00,8
31-12-04 18:00,32
31-12-04 17:00,11
31-12-04 16:00,9
31-12-04 15:00,9
31-12-04 14:00,10
31-12-04 13:00,13
31-12-04 12:00,20
31-12-04 11:00,20
31-12-04 10:00,18
31-12-04 09:00,5
31-12-04 08:00,18
31-12-04 07:00,8
31-12-04 06:00,2
31-12-04 05:00,7
31-12-04 04:00,1
31-12-04 03:00,4
31-12-04 02:00,1
31-12-04 01:00,2
31-12-04 00:00,1
30-12-04 23:00,5
30-12-04 22:00,2
30-12-04 21:00,7
30-12-04 20:00,7
30-12-04 19:00,15
30-12-04 18:00,23
30-12-04 17:00,33
30-12-04 16:00,24
30-12-04 15:00,18
30-12-04 14:00,19
30-12-04 13:00,29
30-12-04 12:00,45
30-12-04 11:00,81
30-12-04 10:00,59
30-12-04 09:00,35
30-12-04 08:00,31
30-12-04 07:00,28
30-12-04 06:00,14
30-12-04 05:00,11
30-12-04 04:00,2
30-12-04 03:00,1
30-12-04 02:00,2
30-12-04 01:00,2
30-12-04 00:00,10
29-12-04 23:00,3
29-12-04 22:00,4
29-12-04 21:00,6
29-12-04 20:00,2
29-12-04 19:00,7
29-12-04 18:00,5
29-12-04 17:00,6
29-12-04 16:00,10
29-12-04 15:00,15
29-12-04 14:00,11
29-12-04 13:00,5
29-12-04 12:00,8
29-12-04 11:00,9
29-12-04 10:00,7
29-12-04 09:00,7
29-12-04 08:00,4
29-12-04 07:00,2
29-12-04 06:00,1
29-12-04 05:00,1
29-12-04 04:00,1
29-12-04 03:00,1
29-12-04 02:00,1
29-12-04 01:00,1
29-12-04 00:00,3
28-12-04 23:00,14
28-12-04 22:00,11
28-12-04 21:00,15
28-12-04 20:00,31
28-12-04 19:00,54
28-12-04 18:00,85
28-12-04 17:00,78
28-12-04 16:00,60
28-12-04 15:00,33
28-12-04 14:00,40
28-12-04 13:00,32
28-12-04 12:00,57
28-12-04 11:00,55
28-12-04 10:00,52
28-12-04 09:00,67
28-12-04 08:00,65
28-12-04 07:00,39
28-12-04 06:00,24
28-12-04 05:00,3
28-12-04 04:00,1
28-12-04 03:00,1
28-12-04 02:00,2
28-12-04 01:00,2
28-12-04 00:00,3
27-12-04 23:00,2
27-12-04 22:00,1
27-12-04 21:00,1
27-12-04 20:00,4
27-12-04 19:00,2
27-12-04 18:00,2
27-12-04 17:00,2
27-12-04 16:00,4
27-12-04 15:00,5
27-12-04 14:00,6
27-12-04 13:00,4
27-12-04 12:00,7
27-12-04 11:00,5
27-12-04 10:00,5
27-12-04 09:00,3
27-12-04 08:00,2
27-12-04 07:00,2
27-12-04 06:00,2
27-12-04 05:00,1
27-12-04 04:00,2
27-12-04 03:00,1
27-12-04 02:00,2
27-12-04 01:00,1
27-12-04 00:00,1
26-12-04 23:00,1
26-12-04 22:00,1
26-12-04 21:00,2
26-12-04 20:00,3
26-12-04 19:00,4
26-12-04 18:00,6
26-12-04 17:00,5
26-12-04 16:00,3
26-12-04 15:00,5
26-12-04 14:00,3
26-12-04 13:00,4
26-12-04 12:00,5
26-12-04 11:00,7
26-12-04 10:00,7
26-12-04 09:00,2
26-12-04 08:00,1
26-12-04 07:00,2
26-12-04 06:00,2
26-12-04 05:00,4
26-12-04 04:00,4
26-12-04 03:00,8
26-12-04 02:00,27
26-12-04 01:00,30
26-12-04 00:00,16
25-12-04 23:00,12
25-12-04 22:00,36
25-12-04 21:00,32
25-12-04 20:00,45
25-12-04 19:00,42
25-12-04 18:00,16
25-12-04 17:00,19
25-12-04 16:00,7
25-12-04 15:00,14
25-12-04 14:00,9
25-12-04 13:00,4
25-12-04 12:00,8
25-12-04 11:00,6
25-12-04 10:00,4
25-12-04 09:00,2
25-12-04 08:00,1
25-12-04 07:00,2
25-12-04 06:00,1
25-12-04 05:00,2
25-12-04 04:00,1
25-12-04 03:00,1
25-12-04 02:00,1
25-12-04 01:00,4
25-12-04 00:00,11
24-12-04 23:00,12
24-12-04 22:00,22
24-12-04 21:00,14
24-12-04 20:00,5
24-12-04 19:00,2
24-12-04 18:00,2
