Datum Zeit,Freiberg PM10
,µg/m³
31-12-04,14
30-12-04,18
29-12-04,15
28-12-04,15
27-12-04,6
26-12-04,9
25-12-04,6
24-12-04,7
23-12-04,9
22-12-04,28
21-12-04,40
20-12-04,17
19-12-04,11
18-12-04,11
17-12-04,23
16-12-04,33
15-12-04,37
14-12-04,54
13-12-04,45
12-12-04,28
11-12-04,36
10-12-04,79
09-12-04,58
08-12-04,44
07-12-04,43
06-12-04,28
05-12-04,24
04-12-04,29
03-12-04,35
02-12-04,29
01-12-04,39

