Datum Zeit,Glauchau NO
,µg/m³
01-01-05 00:00,1
31-12-04 23:00,1
31-12-04 22:00,1
31-12-04 21:00,1
31-12-04 20:00,2
31-12-04 19:00,3
31-12-04 18:00,6
31-12-04 17:00,3
31-12-04 16:00,3
31-12-04 15:00,5
31-12-04 14:00,6
31-12-04 13:00,8
31-12-04 12:00,9
31-12-04 11:00,13
31-12-04 10:00,5
31-12-04 09:00,2
31-12-04 08:00,3
31-12-04 07:00,1
31-12-04 06:00,3
31-12-04 05:00,1
31-12-04 04:00,1
31-12-04 03:00,1
31-12-04 02:00,1
31-12-04 01:00,1
31-12-04 00:00,1
30-12-04 23:00,3
30-12-04 22:00,4
30-12-04 21:00,4
30-12-04 20:00,10
30-12-04 19:00,7
30-12-04 18:00,7
30-12-04 17:00,11
30-12-04 16:00,11
30-12-04 15:00,9
30-12-04 14:00,12
30-12-04 13:00,11
30-12-04 12:00,15
30-12-04 11:00,9
30-12-04 10:00,15
30-12-04 09:00,13
30-12-04 08:00,15
30-12-04 07:00,22
30-12-04 06:00,15
30-12-04 05:00,1
30-12-04 04:00,1
30-12-04 03:00,1
30-12-04 02:00,1
30-12-04 01:00,2
30-12-04 00:00,4
29-12-04 23:00,19
29-12-04 22:00,23
29-12-04 21:00,20
29-12-04 20:00,18
29-12-04 19:00,27
29-12-04 18:00,31
29-12-04 17:00,24
29-12-04 16:00,21
29-12-04 15:00,17
29-12-04 14:00,16
29-12-04 13:00,17
29-12-04 12:00,23
29-12-04 11:00,12
29-12-04 10:00,19
29-12-04 09:00,9
29-12-04 08:00,10
29-12-04 07:00,7
29-12-04 06:00,4
29-12-04 05:00,2
29-12-04 04:00,2
29-12-04 03:00,2
29-12-04 02:00,1
29-12-04 01:00,1
29-12-04 00:00,1
28-12-04 23:00,4
28-12-04 22:00,3
28-12-04 21:00,4
28-12-04 20:00,13
28-12-04 19:00,13
28-12-04 18:00,13
28-12-04 17:00,13
28-12-04 16:00,16
28-12-04 15:00,10
28-12-04 14:00,13
28-12-04 13:00,10
28-12-04 12:00,18
28-12-04 11:00,17
28-12-04 10:00,20
28-12-04 09:00,21
28-12-04 08:00,15
28-12-04 07:00,6
28-12-04 06:00,11
28-12-04 05:00,2
28-12-04 04:00,1
28-12-04 03:00,1
28-12-04 02:00,4
28-12-04 01:00,1
28-12-04 00:00,6
27-12-04 23:00,7
27-12-04 22:00,3
27-12-04 21:00,5
27-12-04 20:00,5
27-12-04 19:00,6
27-12-04 18:00,8
27-12-04 17:00,11
27-12-04 16:00,15
27-12-04 15:00,14
27-12-04 14:00,16
27-12-04 13:00,17
27-12-04 12:00,44
27-12-04 11:00,20
27-12-04 10:00,18
27-12-04 09:00,15
27-12-04 08:00,17
